Resource,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate,Total
t282,2.3485973384492864e-7,5.617575005429622e-7,8.802017021689868e-5,8.881678745128658e-5
t283,1.688318251862619e-7,4.953435760176501e-7,4.677098981667553e-5,4.743516521787944e-5
t284,1.3320652239042038e-7,4.6356720593636516e-7,3.3560891841072845e-5,3.415766556939963e-5
t285,1.105515518287417e-7,4.461674895892897e-7,2.729174520844283e-5,2.784846424986086e-5
t286,9.474635279182715e-8,4.3572816978099844e-7,2.3847774261070728e-5,2.4378248783643554e-5
t287,8.303149314530143e-8,4.2886342083134035e-7,2.1897193853779333e-5,2.2409088767755975e-5
t288,7.39562270537244e-8,4.2366572532349706e-7,2.0909829328110664e-5,2.1407451280487887e-5
t289,6.668409800463759e-8,4.188202209473334e-7,1.9977841369468937e-5,2.046334568842091e-5
t290,6.083895785057771e-8,4.151408705847669e-7,1.8870818380604753e-5,1.9346798209040098e-5
t291,5.575393623562259e-8,4.081126244548112e-7,1.7272794202799287e-5,1.773666076348972e-5
t292,5.136944306651581e-8,3.980969905238625e-7,1.5558804788831604e-5,1.6008271222421983e-5
t293,4.752031238017724e-8,3.8332820889727925e-7,1.3894863335518724e-5,1.432571185679618e-5
t294,4.3998099146259836e-8,3.6001630273750343e-7,1.2269594817671847e-5,1.267360921955561e-5
t295,4.064359217927701e-8,3.247579458870258e-7,9.830890714712537e-6,1.019629225277884e-5
t296,3.705620269080734e-8,2.6944684239965185e-7,6.828304535332445e-6,7.134807580422904e-6
t297,4.217228009134137e-8,3.147693969784855e-7,8.079305370193796e-6,8.436247047263623e-6
t298,4.768802562580236e-8,3.422688788309226e-7,9.036221374376041e-6,9.426178278832766e-6
t299,5.410233574686196e-8,3.6202923457554194e-7,1.0057949010799612e-5,1.0474080581122016e-5
t300,6.08964403396398e-8,3.7150974028197037e-7,1.0851040316382641e-5,1.1283446497004251e-5
t301,6.86616629787034e-8,3.769712598425155e-7,1.1600755394881184e-5,1.2046388317702403e-5
t302,7.87822347474797e-8,3.837937316464602e-7,1.269211266569657e-5,1.315468863209051e-5
t303,9.393180742211409e-8,3.9586743262583163e-7,1.4687951411213466e-5,1.5177750651261411e-5
t304,1.2159315106207437e-7,4.250399648818743e-7,1.9577366890034527e-5,2.0124000005978476e-5
t305,1.868001250823163e-7,5.013899758463423e-7,3.8942925436162504e-5,3.9631115537091166e-5
t306,3.8960461045927406e-7,7.440575990844411e-7,1.177046620917379,1.1770477545795885
t307,2.2229331614309084e-7,5.589904824190196e-7,8.998355800199354e-5,9.076484180055565e-5
t308,1.6064493600430462e-7,4.937098365291745e-7,4.8265287963278974e-5,4.891964273581245e-5
t309,1.2710773206439757e-7,4.623198035070539e-7,3.463953815634889e-5,3.522896569192034e-5
t310,1.0566694090194069e-7,4.450010159387292e-7,2.810066104793299e-5,2.865132900477366e-5
t311,9.064424438002841e-8,4.345319617377284e-7,2.4467687117926143e-5,2.49928633240439e-5
t312,7.94534601226259e-8,4.27435603507319e-7,2.2355836487562507e-5,2.2862725551192452e-5
t313,7.073883226673571e-8,4.2171282328187674e-7,2.11900504247769e-5,2.1682502080325513e-5
t314,6.371666023984683e-8,4.1593277381292134e-7,1.9593049756591663e-5,2.0072699190644432e-5
t315,5.7896143467750354e-8,4.087269523166605e-7,1.7769940346979617e-5,1.8236563442764026e-5
t316,5.29565019193178e-8,3.9857428701201674e-7,1.590466906057472e-5,1.6356199849506055e-5
t317,4.866830013847569e-8,3.8342696195407533e-7,1.4120536244397037e-5,1.4552631506489588e-5
t318,4.484545766828248e-8,3.603702460523554e-7,1.2474103089721975e-5,1.2879318793442612e-5
t319,4.128844981707764e-8,3.254897209334584e-7,1.0000417179851691e-5,1.0367195350602227e-5
t320,3.757532161341043e-8,2.706251790297399e-7,6.948637325948328e-6,7.256837826591478e-6
t321,4.2887638649355876e-8,3.175794460382539e-7,8.291199692750663e-6,8.651666777438273e-6
t322,4.8671461521791365e-8,3.4798451914495635e-7,9.454434546707399e-6,9.851090527374147e-6
t323,5.489171227942989e-8,3.645603887405466e-7,1.0409386454725834e-5,1.082883855574581e-5
t324,6.169361307347518e-8,3.731329578730884e-7,1.1195333345915851e-5,1.1630159916862415e-5
t325,6.968405485023034e-8,3.7860670864540464e-7,1.1988755847923236e-5,1.2437046611418872e-5
t326,8.02991858215321e-8,3.8570016280467333e-7,1.3166812592729469e-5,1.3632811941355674e-5
t327,9.631067342631921e-8,3.9790586610947555e-7,1.529441787480413e-5,1.5788634414339925e-5
t328,1.2528432051090488e-7,4.2552957939327727e-7,2.033569842480729e-5,2.0886512324711473e-5
t329,1.9320524795416836e-7,4.963910215120132e-7,4.077564638358063e-5,4.146524265304681e-5
t330,4.250068622530912e-7,7.355703170899579e-7,2.706967779289663,2.7069689398668424
t331,2.372030715765118e-7,5.568315923781581e-7,9.176054954417365e-5,9.255458420812832e-5
t332,1.700829904921348e-7,4.929701527673182e-7,4.8855138455596976e-5,4.9518191598856426e-5
t333,1.3408865288317654e-7,4.621765469632886e-7,3.501732803067303e-5,3.5613593230519496e-5
t334,1.1127852093086564e-7,4.4529395983868385e-7,2.8426139875284212e-5,2.898271235605376e-5
t335,9.538790498084233e-8,4.3519151893294916e-7,2.4785961505274892e-5,2.5316540929188682e-5
t336,8.361215104835641e-8,4.286156423542115e-7,2.2705262414031206e-5,2.3217490207433773e-5
t337,7.455030234466328e-8,4.2433599613564066e-7,2.1649781998191366e-5,2.214866829667167e-5
t338,6.71890089157236e-8,4.198406752129513e-7,2.0636158148351772e-5,2.1123187832480446e-5
t339,6.110720972183578e-8,4.1473018695998256e-7,1.917793641890009e-5,1.9653773815581907e-5
t340,5.5976116903698e-8,4.08044577982904e-7,1.748966466201231e-5,1.795368535689891e-5
t341,5.1532871298344166e-8,3.98039652924212e-7,1.5701777502565827e-5,1.615135002678838e-5
t342,4.7603932180794384e-8,3.8266333195090674e-7,1.3940589357702627e-5,1.4370856621834328e-5
t343,4.405313901975566e-8,3.5922300504325565e-7,1.2300542715045688e-5,1.2703818859108699e-5
t344,4.0692949761162474e-8,3.2368386176907376e-7,9.816274652141285e-6,1.018065146367152e-5
t345,3.714496442721796e-8,2.6809860585751307e-7,6.802392746028789e-6,7.10763631631352e-6
t346,4.298996525012041e-8,3.1847501242841634e-7,8.299513086693266e-6,8.660978064371802e-6
t347,4.9579274740712384e-8,3.510461030028241e-7,9.645767190884643e-6,1.0046392568628178e-5
t348,5.691944617442607e-8,3.6778790730526196e-7,1.076422962948779e-5,1.1188936982967479e-5
t349,6.556276436843057e-8,3.7677391275947977e-7,1.1795480700215469e-5,1.223781737734338e-5
t350,7.689479842627703e-8,3.8480266283158473e-7,1.311666930448319e-5,1.3578366765741053e-5
t351,9.394238953776983e-8,3.9764702471699467e-7,1.5447063030672302e-5,1.5938652444927067e-5
t352,1.2497885791114443e-7,4.2667184234594393e-7,2.1130360000505415e-5,2.1682010700762505e-5
t353,1.995990799922772e-7,5.016181323460333e-7,4.6554230392994276e-5,4.725544760533259e-5
t354,4.50873261079562e-7,7.451692531702149e-7,2.726144317775492,2.726145513818006
t355,2.40397766758923e-7,5.613226962386901e-7,6.361278182466469e-5,6.44145022876623e-5
t356,1.693553017528643e-7,4.955343322965987e-7,3.398138273542284e-5,3.4646272369472306e-5
t357,1.3217173696117744e-7,4.6344995064299887e-7,2.4512805760097406e-5,2.5108427447701584e-5
t358,1.0891871595513092e-7,4.4532885769543693e-7,2.0052467236642203e-5,2.060671481029277e-5
t359,9.288018945661355e-8,4.337717286730245e-7,1.7641130494196892e-5,1.816778241232653e-5
t360,8.109292295843733e-8,4.251718837204897e-7,1.6322396909359455e-5,1.682866171603838e-5
t361,7.20253938887491e-8,4.172779860161481e-7,1.571631149087557e-5,1.6205614870780466e-5
t362,6.478477176064604e-8,4.083527361232703e-7,1.4657971874533915e-5,1.5131109382417831e-5
t363,5.9435017961053586e-8,4.036070035049153e-7,1.3929558453223696e-5,1.4392600474689664e-5
t364,5.621814880823825e-8,4.175696130974122e-7,1.5329681793025416e-5,1.5803469554931068e-5
t365,5.176997050184339e-8,4.062496646621313e-7,1.4848655407522387e-5,1.5306675042686363e-5
t366,4.76148937399883e-8,3.863777631511551e-7,1.3592620855943745e-5,1.4026613512834888e-5
t367,4.389926069284263e-8,3.596509325842355e-7,1.214567080996872e-5,1.2549221003245797e-5
t368,4.03955800487926e-8,3.2165374135559776e-7,9.696069751373926e-6,1.0058119072778316e-5
t369,3.6984035093395597e-8,2.6730126318952123e-7,6.806252689890533e-6,7.11053798817345e-6
t370,4.298330731710584e-8,3.1778935722002595e-7,8.322557784865924e-6,8.683330449403057e-6
t371,5.0091602530041834e-8,3.505651285300666e-7,9.740752833634582e-6,1.0141409564694691e-5
t372,5.858903480236859e-8,3.6743439301719223e-7,1.1055472358127608e-5,1.1481495785947169e-5
t373,6.960765511798555e-8,3.768941467114545e-7,1.2573818768898007e-5,1.3020320570727448e-5
t374,8.589520410935831e-8,3.8559868845444653e-7,1.5096988524945625e-5,1.556848241750943e-5
t375,1.1540128825673389e-7,4.0146893226392837e-7,2.1518948415844425e-5,2.203581863636509e-5
t376,1.8963411792276004e-7,4.377618474770612e-7,5.523901942172556e-5,5.5866415387125375e-5
t377,7.696399499237741e-7,5.428382254807273e-7,2.715570673760736,2.7155719862389116
t378,0.001913750250331943,9.4334073618666e-7,0.03519952576301632,0.037114219354084446
t379,2.350069569969023e-7,6.403737062549263e-7,1.7914463373472363e-5,1.8789844036724192e-5
t380,1.2865449780109683e-7,5.410640915978352e-7,1.1607118992684678e-5,1.227683758208361e-5
t381,9.419275653494483e-8,4.914689757818255e-7,1.0129510479278522e-5,1.0715172211595292e-5
t382,7.803894103530221e-8,4.6093563926718363e-7,9.984492346433803e-6,1.0523466926736288e-5
t383,6.937079236602904e-8,4.383946127282734e-7,1.0496542252217828e-5,1.100430765731213e-5
t384,6.422649319877284e-8,4.183848742285157e-7,1.1614958842232313e-5,1.2097570209659601e-5
t385,5.1885989359722054e-8,3.971616183952043e-7,1.3820254976209954e-5,1.426930258396488e-5
t386,5.132077864683579e-8,4.0873133032528065e-7,1.7408220560084736e-5,1.7868272669056854e-5
t387,5.133011890925853e-8,4.1984975656760795e-7,2.0535233951951347e-5,2.1006413827428212e-5
t388,5.125821926986847e-8,4.3143076890163865e-7,2.3528217637202784e-5,2.4010906625374292e-5
t389,4.89870860881448e-8,4.126515476064212e-7,1.9903563830447835e-5,2.03652024641424e-5
t390,4.4903851987286924e-8,3.788804505790323e-7,1.4366861293763237e-5,1.4790645596329555e-5
t391,4.0371779155500484e-8,3.403978108461369e-7,1.0079094381617159e-5,1.0459863971618797e-5
t392,3.541453039532258e-8,2.912126527851319e-7,6.759179958540325e-6,7.085807141720779e-6
t393,3.397097261202979e-8,2.612408337685083e-7,5.342713081558097e-6,5.637924887938635e-6
t394,3.961375748553072e-8,3.1214729012546153e-7,7.004838077478346e-6,7.356599125089338e-6
t395,4.629950775465414e-8,3.47084603544548e-7,8.609641492356785e-6,9.003025603655987e-6
t396,5.434607848251869e-8,3.65346649791929e-7,1.0099676173107375e-5,1.0519368901381822e-5
t397,6.467147229478532e-8,3.753270598304388e-7,1.1660166778979778e-5,1.2100165311105002e-5
t398,7.963736727353424e-8,3.848363628310745e-7,1.396326072244122e-5,1.442773445254583e-5
t399,1.0541102679892471e-7,4.009947173075696e-7,1.9009217510761623e-5,1.9515623254868117e-5
t400,1.639747157458631e-7,4.367263192294131e-7,3.92229791508557e-5,3.982368018583097e-5
t401,4.4412045829476466e-7,5.350519178771601e-7,0.0003561424111455048,0.00035712158352167674
t402,0.00350193842182591,8.896634983552346e-7,2.75042228679538,2.7539251148807042
t403,3.7273750712498643e-7,6.224414835159834e-7,2.1831254728764396e-5,2.2826433719405366e-5
t404,2.0386355922480066e-7,5.340961646534103e-7,1.3652555007451704e-5,1.4390514731329914e-5
t405,1.491613874182807e-7,4.916867250410191e-7,1.1617554514509567e-5,1.2258402626968866e-5
t406,1.235763319491859e-7,4.679751468447313e-7,1.1257941055876673e-5,1.184949253467059e-5
t407,1.1002166582448023e-7,4.534183821985104e-7,1.1792594820286526e-5,1.2356034868309517e-5
t408,1.0208534765423834e-7,4.437934305095399e-7,1.3270923055835892e-5,1.381680183399967e-5
t409,7.978253650961269e-8,4.3678189421904607e-7,1.6673806877194262e-5,1.7190371307922922e-5
t410,6.552948515395068e-8,4.3079712566296085e-7,2.002082864598425e-5,2.051715525680116e-5
t411,5.19073869972339e-8,4.121424910065434e-7,1.8771927839054957e-5,1.9235977717058734e-5
t412,4.925470303232124e-8,4.03266468864434e-7,1.712691596388278e-5,1.7579437135779535e-5
t413,4.6248923029981517e-8,3.8914912536240984e-7,1.4585559619179845e-5,1.5020957667572237e-5
t414,4.289399018835617e-8,3.68402887380508e-7,1.1804812589627607e-5,1.2216109467196471e-5
t415,3.936301978361933e-8,3.383342922757377e-7,9.084174172597174e-6,9.46187148465653e-6
t416,3.5425538670472166e-8,2.9464525649828614e-7,6.5329295900213305e-6,6.863000385190089e-6
t417,3.427161508529933e-8,2.622027076335636e-7,5.1931786149541236e-6,5.489652937672986e-6
t418,3.9979607674598495e-8,3.1325668033940246e-7,6.830627281976996e-6,7.1838635699909975e-6
t419,4.68389146437376e-8,3.4792102282696696e-7,8.49340495886003e-6,8.888164896330735e-6
t420,5.521668798027133e-8,3.657553166087169e-7,1.0084623725666775e-5,1.0505595730255764e-5
t421,6.627343618019797e-8,3.7583930136691584e-7,1.1856963724448798e-5,1.2299076461995911e-5
t422,8.279504228279595e-8,3.853156388873116e-7,1.4613532763909671e-5,1.5081643445079778e-5
t423,1.1263897722522502e-7,4.0137961290119354e-7,2.1268719954151648e-5,2.1782738544278067e-5
t424,1.8842895640355813e-7,4.3818541567928763e-7,5.707714735947415e-5,5.7703761731556994e-5
t425,8.055307989426293e-7,5.413555255546839e-7,2.7243769212428557,2.7243782681291804
t426,0.005621260170806886,9.631919030302786e-7,0.026394453970022137,0.03201667733273206
t427,2.218942308841987e-7,6.46432922348203e-7,1.7339308809126458e-5,1.820763596235886e-5
t428,1.2138111878471006e-7,5.44009334069272e-7,1.1292346472731698e-5,1.1957736925585679e-5
t429,8.885389917336218e-8,4.929120619092e-7,9.902901319763786e-6,1.0484667280846348e-5
t430,7.363765693838713e-8,4.6133981694899406e-7,9.80406431561716e-6,1.033904178950454e-5
t431,6.555134860127527e-8,4.379070974405142e-7,1.0344412891744157e-5,1.0847871337785947e-5
t432,6.11139770571928e-8,4.169606411370165e-7,1.1476657021718423e-5,1.1954731639912633e-5
t433,4.884268286552942e-8,3.9474382977199956e-7,1.3686915024271877e-5,1.4130501536909405e-5
t434,4.793230617723321e-8,4.007751097293668e-7,1.655936943058585e-5,1.700807684649245e-5
t435,4.783406934673604e-8,4.0984265771298816e-7,1.8899287574941606e-5,1.935696430200133e-5
t436,4.795541732569991e-8,4.1650867924059345e-7,2.027439158047115e-5,2.0738855677037442e-5
t437,4.794938830988062e-8,4.2058855601863323e-7,2.072446546149434e-5,2.1193003405822853e-5
t438,4.6583934142830826e-8,4.039642789003328e-7,1.7564337137085965e-5,1.801488535012913e-5
t439,4.2905855770924844e-8,3.619895384392611e-7,1.2122944719944421e-5,1.2527840114154607e-5
t440,3.824746823729686e-8,3.1475103273797403e-7,8.06162639912521e-6,8.414624900100481e-6
t441,3.3016333807833155e-8,2.504722874120809e-7,5.123905626516884e-6,5.4073942477367985e-6
t442,3.8942313088998185e-8,3.064096383613294e-7,6.788727612093875e-6,7.134079563544202e-6
t443,4.6138644854835933e-8,3.441449025292591e-7,8.546599471477242e-6,8.936883018861338e-6
t444,5.581446829131698e-8,3.6508420134365686e-7,1.0455413260394991e-5,1.0876311930029965e-5
t445,7.02275217134747e-8,3.7887932616736673e-7,1.3061901151360035e-5,1.3511007999240876e-5
t446,9.52985440728985e-8,3.953052654477009e-7,1.8371694074790705e-5,1.8862297884311303e-5
t447,1.534071071203579e-7,4.2969495368401473e-7,4.0603789322087127e-5,4.11868913828915e-5
t448,4.6040146691621965e-7,5.252612057294107e-7,0.0004675534614606732,0.0004685391241333189
t449,0.002602098632310764,9.321026972027889e-7,2.7503135825435523,2.7529166132785603
t450,2.9256924035585726e-7,6.356241632205742e-7,1.9821540697679198e-5,2.0749734101255628e-5
t451,1.6001087312990836e-7,5.39608796806593e-7,1.253056720061168e-5,1.323018687054818e-5
t452,1.1708513693676952e-7,4.930023931909846e-7,1.0778076239911103e-5,1.1388163770038858e-5
t453,9.695667976325488e-8,4.6571946202713785e-7,1.052051188430637e-5,1.1083188026096763e-5
t454,8.615991371882726e-8,4.47225219168742e-7,1.1024757233148328e-5,1.1558142366035898e-5
t455,7.940363217517678e-8,4.325159907997775e-7,1.2268875094638217e-5,1.2780794717613172e-5
t456,6.212823395256983e-8,4.184564517581499e-7,1.4904967381265644e-5,1.5385552066976365e-5
t457,5.3154274997725014e-8,4.026036089705004e-7,1.6205691276238784e-5,1.666144916020701e-5
t458,5.3309235859700176e-8,4.2177695502056784e-7,2.011404930521766e-5,2.058913549609793e-5
t459,5.0132631052905805e-8,4.0585529157429927e-7,1.8006113119260988e-5,1.846210104188819e-5
t460,4.974931580380238e-8,4.160772194996769e-7,1.8722552528728616e-5,1.9188379064032096e-5
t461,4.639625721271872e-8,3.885946341352316e-7,1.4619104807378286e-5,1.5054095698726237e-5
t462,4.250769288892304e-8,3.5599994684434e-7,1.0904735156555222e-5,1.1303242796288486e-5
t463,3.79845891082094e-8,3.1431077776152606e-7,7.721796366372806e-6,8.074091733242541e-6
t464,3.30355310768334e-8,2.536722249904564e-7,5.119857014618829e-6,5.406564770686119e-6
t465,3.8418383142521645e-8,3.0676675927602436e-7,6.646394327085676e-6,6.991579469504223e-6
t466,4.393942624445584e-8,3.3930807252067674e-7,8.038924639559197e-6,8.42217213832433e-6
t467,5.038001260691665e-8,3.6059681975224476e-7,9.378526051815453e-6,9.789502884174614e-6
t468,5.748309408488701e-8,3.7175404199559043e-7,1.0496053150036634e-5,1.092529028611711e-5
t469,6.554097584840532e-8,3.76969758929446e-7,1.1416699961258106e-5,1.1859210696035957e-5
t470,7.602976948170178e-8,3.8392631377006983e-7,1.2628205362267927e-5,1.3088161445519699e-5
t471,9.146797449436525e-8,3.958892742919241e-7,1.4679788045205247e-5,1.5167145293991537e-5
t472,1.1884634641870967e-7,4.236439685510231e-7,1.9443165417356214e-5,1.9985655732325947e-5
t473,1.8245098336064123e-7,4.982565173550474e-7,3.8235553298650687e-5,3.8916260799366374e-5
t474,3.825398661132237e-7,7.425137251156924e-7,1.7823166398192805,1.7823177648728716
t475,2.204560101663433e-7,5.585957124168311e-7,9.037770310679233e-5,9.115675482937551e-5
t476,1.5984605666473775e-7,4.93567391531405e-7,4.8439712762844875e-5,4.909312621104102e-5
t477,1.2667873496162436e-7,4.622499125945005e-7,3.475856681859082e-5,3.5347495466146944e-5
t478,1.0541183811047414e-7,4.449903285977501e-7,2.8205491256057387e-5,2.875589342276561e-5
t479,9.048041565149114e-8,4.345492227559167e-7,2.4568826305714715e-5,2.5093855944122124e-5
t480,7.934268066513232e-8,4.2747811259927824e-7,2.2461003361411478e-5,2.296782415467589e-5
t481,7.066060651793906e-8,4.217836924673381e-7,2.1307122281004866e-5,2.179956657999014e-5
t482,6.365347279448927e-8,4.1597777453234556e-7,1.9703036337209247e-5,2.018266758453608e-5
t483,5.7841130323236154e-8,4.0872900749699725e-7,1.7864565562382253e-5,1.8331135700202487e-5
t484,5.290260740121762e-8,3.9846040956608714e-7,1.597493396448625e-5,1.6426296981453557e-5
t485,4.861073514424158e-8,3.830964330414379e-7,1.4160495597527799e-5,1.4592202765713479e-5
t486,4.478653950442751e-8,3.598013450586478e-7,1.2490849060306393e-5,1.2895436944869468e-5
t487,4.1227653944596646e-8,3.2459681803354397e-7,9.972181221595256e-6,1.0338005693573397e-5
t488,3.751058829171485e-8,2.6914969335973664e-7,6.891377280759578e-6,7.1980375624110296e-6
t489,4.313333816649287e-8,3.1867662316075264e-7,8.330653833691134e-6,8.69246379501838e-6
t490,4.917680670445863e-8,3.487731348192561e-7,9.525183234674598e-6,9.923133176198313e-6
t491,5.5953334937715605e-8,3.653683457613363e-7,1.0559440840896587e-5,1.098076252159564e-5
t492,6.369160618055684e-8,3.7308134871524004e-7,1.1446468954327524e-5,1.1883241909223321e-5
t493,7.35189602095118e-8,3.779098539108853e-7,1.252652596484212e-5,1.2977954778962516e-5
t494,8.833932525000246e-8,3.866417012846596e-7,1.4650844184560553e-5,1.5125825211095215e-5
t495,1.1416946010129406e-7,4.0109629931763786e-7,1.9509147428461385e-5,2.0024413187880317e-5
t496,1.757277925114217e-7,4.3609896364587055e-7,4.0065099950527005e-5,4.06769267066843e-5
t497,5.012883871608012e-7,5.310469879253206e-7,0.00038329697631290263,0.00038432931168798877
t498,0.0008721942433281579,9.039046211945015e-7,2.7503924366857238,2.751265534833673
