Resource,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_CPE_RA_i,CAM_CPE_RA_ii,CAM_DR_RA,Generic_RA_Only,Leapfrog_Power,Tierra_Buena,Aquamarine_Westside,Arizona_Solar,Humboldt_Bay_Offshore_Wind,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,Wyoming_Wind,Arizona_Li_Battery,CAISO_New_Flow_Battery,CAISO_New_Flow_Battery_12,CAISO_New_Flow_Battery_8,CAISO_New_LDES_Battery_12,CC_Power_GoalLine,CC_Power_Tumbleweed,Generic_4hr_battery_low_cost,Generic_6hr_battery,Generic_6hr_battery_low_cost,Generic_8hr_battery,Generic_8hr_battery_low_cost,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage,FishLake,Greater_Imperial_Geothermal,InState_Biomass,Northern_California_Geothermal,Ormat_Portfolio,Southern_Nevada_Geothermal,IndianValley_Hydro,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-257.94756914707256,0.0,0.0,0.0,0.0,0.0,0.0,-257.21626174527626,-257.578657130204,-257.9278751305708,-255.00872183954095,-257.91147584820436,-257.94756914707256,-257.94756914707256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.92797862156945,-215.20725642616233,-215.20251593255034
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-257.9471015358828,0.0,0.0,0.0,0.0,0.0,0.0,-257.049142678485,-257.53222993809766,-257.92511488524883,-254.82804064359908,-257.9087939294419,-257.9471015358828,-257.9471015358828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.928158083441,-215.2073701958956,-215.20263544052978
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-257.9466683144139,0.0,0.0,0.0,0.0,0.0,0.0,-256.86871459131004,-257.48032580267,-257.92231030624123,-254.635339829027,-257.9060760321563,-257.9466683144139,-257.9466683144139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.92830091271938,-215.2074822655746,-215.20275139478704
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-257.9462095502862,0.0,0.0,0.0,0.0,0.0,0.0,-256.5616219333433,-257.3994481534792,-257.9187973893545,-254.35444847390704,-257.90275502115935,-257.9462095502862,-257.9462095502862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.92840357920852,-215.20759260182152,-215.20286371749512
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-257.9451064859686,0.0,0.0,0.0,0.0,0.0,0.0,-255.99280072209186,-257.24879723504705,-257.91217939983153,-253.89930397090217,-257.89685291942016,-257.9451064859686,-257.9451064859686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.92846608833477,-215.20770120841001,-215.202972453589
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207.35766051821625,0.0,0.0,0.0,0.0,0.0,0.0,-210.07390210368888,-210.343016268067,-211.30078704033735,-252.77257236818406,-256.49549165031084,-207.35766051821625,-207.35766051821625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.92848871598937,-215.2078080832974,-215.20307766796853
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.18298649978067,0.0,0.0,0.0,0.0,0.0,0.0,-53.56580610351597,-54.01612646753459,-54.05303608384194,-242.59208379664182,-242.8723513369171,-50.18298649978067,-50.18298649978067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.92847262017082,-215.20791324838987,-215.20317935761648
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.917928576262014,0.0,0.0,0.0,0.0,0.0,0.0,-48.676635211519965,-53.47306008212514,-53.98719340135636,-241.96394654037306,-242.8636503829371,-44.917928576262014,-44.917928576262014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.9284996191838,-215.20802021829323,-215.20328475383772
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.20030562721502,0.0,0.0,0.0,0.0,0.0,0.0,-47.70622326154044,-53.32507639593256,-53.980163564040126,-241.6328087976591,-242.8594689655367,-43.20030562721502,-43.20030562721502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.9285710733308,-215.20812900076083,-215.20339393239607
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.199918851786684,0.0,0.0,0.0,0.0,0.0,0.0,-47.24479989538227,-53.2482082260447,-53.97669260590505,-241.42134284273774,-242.8569851487126,-43.199918851786684,-43.199918851786684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.92868785366818,-215.2082396010499,-215.2035069772477
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.199838267670906,0.0,0.0,0.0,0.0,0.0,0.0,-47.012187853062905,-53.20262962945523,-53.974781694679756,-241.27981411834227,-242.8554853155903,-43.199838267670906,-43.199838267670906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.92885120149228,-215.20835202518109,-215.20362395132665
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.19991639394472,0.0,0.0,0.0,0.0,0.0,0.0,-46.92832899512252,-53.178110320916545,-53.973958086109334,-241.19046743268385,-242.85473958120167,-43.19991639394472,-43.19991639394472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.92906125141673,-215.20846630515035,-215.20374492725728
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.20031102713594,0.0,0.0,0.0,0.0,0.0,0.0,-47.07238848761204,-53.175545664578074,-53.97431394988003,-241.15134465849366,-242.85477191436627,-43.20031102713594,-43.20031102713594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.92931923826097,-215.2085824772538,-215.20386994570876
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.87250747791902,0.0,0.0,0.0,0.0,0.0,0.0,-49.86658526759128,-53.219335249623114,-53.97716099429975,-241.18060384016798,-242.85604024314742,-46.87250747791902,-46.87250747791902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.92962610700076,-215.2087005802477,-215.20399905544633
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-242.86962891632984,0.0,0.0,0.0,0.0,0.0,0.0,-242.39044135064418,-242.59109143954802,-242.8568221750478,-241.37677036605996,-242.86352605021185,-242.86962891632984,-242.86962891632984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.92998153494597,-215.20882065399235,-215.20413227107443
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-242.88388255537717,0.0,0.0,0.0,0.0,0.0,0.0,-242.76837536536172,-242.68127387510438,-242.8691713756393,-241.45527660098412,-242.86653023081428,-242.88388255537717,-242.88388255537717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93029528707893,-215.20893885817756,-215.2042616295443
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-242.88413166501155,0.0,0.0,0.0,0.0,0.0,0.0,-242.8854381440308,-242.70103777259354,-242.871625789644,-241.46609277655318,-242.86762842102783,-242.88413166501155,-242.88413166501155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93056721182387,-215.20905522004767,-215.20438721488296
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-242.8841727321238,0.0,0.0,0.0,0.0,0.0,0.0,-242.89339877375218,-242.69772761917474,-242.87223258435745,-241.4317007115282,-242.86784412767935,-242.8841727321238,-242.8841727321238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93079767700456,-215.20916978331036,-215.2045090361118
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-242.8840843449239,0.0,0.0,0.0,0.0,0.0,0.0,-242.82804881276388,-242.67889573370047,-242.8718754788219,-241.3593731185071,-242.86746070544865,-242.8840843449239,-242.8840843449239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.9309873667722,-215.20928258394102,-215.2046271386699
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-242.88378388735552,0.0,0.0,0.0,0.0,0.0,0.0,-242.69845369048514,-242.64565498644438,-242.87072527915015,-241.24943563893964,-242.86654258086378,-242.88378388735552,-242.88378388735552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93113683611264,-215.20939364484016,-215.20474157781686
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-242.88305693646228,0.0,0.0,0.0,0.0,0.0,0.0,-242.49856167673565,-242.5951230302893,-242.8687077702621,-241.0962523016443,-242.86505366755372,-242.88305693646228,-242.88305693646228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93124657547418,-215.20950298567425,-215.20485241671707
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-242.88174523098667,0.0,0.0,0.0,0.0,0.0,0.0,-242.1997706163427,-242.5180128564768,-242.8654947377844,-240.88556179866546,-242.86286642898182,-242.88174523098667,-242.88174523098667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93131739602262,-215.20961063289946,-215.20495972864327
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-242.8800638105212,0.0,0.0,0.0,0.0,0.0,0.0,-241.77413339313375,-242.4117528415377,-242.8610191744983,-240.61135772202888,-242.8600056252193,-242.8800638105212,-242.8800638105212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93135001695967,-215.2097166120227,-215.2050635810914
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-242.87854660270628,0.0,0.0,0.0,0.0,0.0,0.0,-241.36588564002392,-242.30619501674136,-242.85650309927573,-240.3347866555247,-242.8570698433888,-242.87854660270628,-242.87854660270628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93137692744264,-215.2098224800319,-215.20516719853833
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-242.8773763983176,0.0,0.0,0.0,0.0,0.0,0.0,-240.97535683442607,-242.20176676046134,-242.85199664709327,-240.05723568622153,-242.85408935196284,-242.8773763983176,-242.8773763983176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.9313985288394,-215.2099283479081,-215.20527068496463
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-242.8764153859025,0.0,0.0,0.0,0.0,0.0,0.0,-240.60372417312263,-242.09884192608135,-242.84750737706844,-239.77987508788954,-242.85106392045418,-242.8764153859025,-242.8764153859025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93141485099378,-215.21003423176782,-215.20537405565244
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-242.8755627314453,0.0,0.0,0.0,0.0,0.0,0.0,-240.25350381388878,-241.99792206605906,-242.8430257526345,-239.50383577849976,-242.84798074477013,-242.8755627314453,-242.8755627314453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.9314258528988,-215.21014013050717,-215.20547730473473
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-242.87469048035788,0.0,0.0,0.0,0.0,0.0,0.0,-239.81028480479952,-241.86469437269042,-242.83705177774408,-239.19754718343043,-242.8443818639616,-242.87469048035788,-242.87469048035788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93143136729537,-215.2102459829119,-215.2055803853403
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-232.61564800341435,0.0,0.0,0.0,0.0,0.0,0.0,-231.88042867478393,-232.7392437644192,-233.07665962187863,-238.65939222238444,-242.83813075417652,-232.61564800341435,-232.61564800341435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93139989956313,-215.21035022648132,-215.2056801441069
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-168.41191794020608,0.0,0.0,0.0,0.0,0.0,0.0,-171.13054448030655,-171.16184968219537,-171.8861678662538,-237.09528667944377,-242.8228840031819,-168.41191794020608,-168.41191794020608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93133160097975,-215.21045285295992,-215.20577663414232
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.04014493025662,0.0,0.0,0.0,0.0,0.0,0.0,-53.38531268971766,-53.972933920894725,-54.04976160220315,-235.1089543952925,-242.8106650835278,-50.04014493025662,-50.04014493025662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93127839629062,-215.21055689108303,-215.20587575854813
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.07134066817121,0.0,0.0,0.0,0.0,0.0,0.0,-47.82328196447202,-53.33305436873317,-53.98088589960069,-234.67149348055358,-242.80619221108356,-44.07134066817121,-44.07134066817121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93126669274173,-215.21066269910511,-215.20597851654279
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.28931115698686,0.0,0.0,0.0,0.0,0.0,0.0,-46.858776108631695,-53.17988739143969,-53.97385025021106,-234.42070514859668,-242.80358546975785,-42.28931115698686,-42.28931115698686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93130048463027,-215.21077029332523,-215.206084997027
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.28842431670018,0.0,0.0,0.0,0.0,0.0,0.0,-46.38009110574288,-53.10128408453351,-53.970387922266525,-234.2584043690582,-242.8019966453213,-42.28842431670018,-42.28842431670018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93138022387564,-215.2108796802011,-215.2061952671824
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.28825032332766,0.0,0.0,0.0,0.0,0.0,0.0,-46.12846732864158,-53.05469807327635,-53.968484845421116,-234.1558195146964,-242.8011563195474,-42.28825032332766,-42.28825032332766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93150636681884,-215.2109908590612,-215.20630939650286
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.28826593990258,0.0,0.0,0.0,0.0,0.0,0.0,-46.024204595303644,-53.02932562421304,-53.96766924219593,-234.10681699484726,-242.80103953567166,-42.28826593990258,-42.28826593990258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93167960228843,-215.21110385951417,-215.20642744196437
t87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.28846460625767,0.0,0.0,0.0,0.0,0.0,0.0,-46.12001577782822,-53.02563480939333,-53.96803812564498,-234.12650245525683,-242.80191092560392,-42.28846460625767,-42.28846460625767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.9319010067841,-215.21121871266178,-215.20654944412155
t88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.5721774794456,0.0,0.0,0.0,0.0,0.0,0.0,-48.57450086407299,-53.06614462301019,-53.97091443348983,-234.30365856706396,-242.80511676180424,-45.5721774794456,-45.5721774794456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.9321716734779,-215.21133545709807,-215.20667545378367
t89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.46157395426837,0.0,0.0,0.0,0.0,0.0,0.0,-251.1496658593521,-251.2638164776053,-251.45078972689228,-250.1038955555835,-251.44569145371466,-251.46157395426837,-251.46157395426837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93249163924227,-215.21145412766575,-215.20680547563148
t90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.47627833625594,0.0,0.0,0.0,0.0,0.0,0.0,-251.62515621049005,-251.3761461841901,-251.4654257503185,-250.4600411535946,-251.4561080302769,-251.47627833625594,-251.47627833625594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93276907945614,-215.21157094459025,-215.20693167663217
t91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.47652752775736,0.0,0.0,0.0,0.0,0.0,0.0,-251.81733042529515,-251.41152767718032,-251.4684775096388,-250.58940544555517,-251.45871650080147,-251.47652752775736,-251.47652752775736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93300411506513,-215.21168594405384,-215.2070541570582
t92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.4766017928176,0.0,0.0,0.0,0.0,0.0,0.0,-251.89549778390221,-251.422967544883,-251.46961039390538,-250.63527442236673,-251.45970950651497,-251.4766017928176,-251.4766017928176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93319741879756,-215.21179917321555,-215.20717293167885
t93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.47657741446625,0.0,0.0,0.0,0.0,0.0,0.0,-251.90278467152783,-251.42000885122374,-251.46979516940044,-250.63161354236482,-251.45988125986494,-251.47657741446625,-251.47657741446625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93334958404958,-215.2119106632397,-215.2072880362479
t94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.47646965323,0.0,0.0,0.0,0.0,0.0,0.0,-251.85618863747982,-251.40591879951566,-251.46931001209165,-250.59094887388213,-251.45946520176545,-251.47646965323,-251.47646965323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93346138881307,-215.21202043855234,-215.20739952896784
t95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.4762783532133,0.0,0.0,0.0,0.0,0.0,0.0,-251.76260478925627,-251.38155388102942,-251.46822496360903,-250.51782509194362,-251.4585190036363,-251.4762783532133,-251.4762783532133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.9335333879335,-215.21212851654786,-215.2075074680883
t96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.47605744360362,0.0,0.0,0.0,0.0,0.0,0.0,-251.6306911911684,-251.3489310251123,-251.46666976162663,-250.41775051529441,-251.45714800304594,-251.47605744360362,-251.47605744360362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93356637852585,-215.21223491953546,-215.2076119209308
t97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.4758329621624,0.0,0.0,0.0,0.0,0.0,0.0,-251.50163145990706,-251.31623987798886,-251.465009998444,-250.31459738561904,-251.45568625892398,-251.4758329621624,-251.4758329621624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.933561237645,-215.21233967630366,-215.20771296416694
t98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.47560394975847,0.0,0.0,0.0,0.0,0.0,0.0,-251.36309822378686,-251.2828789356924,-251.46324704672443,-250.20355764813544,-251.4541339731921,-251.47560394975847,-251.47560394975847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93351881236757,-215.212442802994,-215.20781063973183
t99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.4753729822531,0.0,0.0,0.0,0.0,0.0,0.0,-251.22407891686007,-251.2492015874528,-251.4613993873206,-250.0903724611669,-251.4525017860905,-251.4753729822531,-251.4753729822531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93343084859865,-215.21254430600493,-215.20790493145046
t100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.4751408837329,0.0,0.0,0.0,0.0,0.0,0.0,-251.05957745677816,-251.21057251535507,-251.45941454210927,-249.9581140636314,-251.45074240248937,-251.4751408837329,-251.4751408837329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.93330623446775,-215.21264421894816,-215.20799594328142
