BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,VRE_Storage_Discharge,VRE_Storage_Charge
t491,215.35884537484742,65.4911124483015,-99.6206160216696,0.0,0.0,0.0,4.7193448617401774e-11,0.0,0.0,-58.0,64.30072977886641,-64.36072947054076
t492,217.43420962042862,29.643361233709243,-135.8706153281237,0.0,0.0,0.0,4.71934477146475e-11,0.0,0.0,-48.0,63.10722416317026,-63.1672238858842
t493,219.69118750130556,59.99999827791871,-119.0706153806524,0.0,0.0,0.0,4.715791312730503e-11,0.0,0.0,-42.0,64.30075522480789,-64.36075605305734
t494,220.70995570423764,11.583102252889539,-135.52061696414103,0.0,0.0,0.0,4.717750143631676e-11,0.0,0.0,-52.0,63.107222665920816,-63.16722261169683
t495,220.76813844490178,5.265571043208247e-7,-168.70813961042688,0.0,0.0,0.0,4.717750066633713e-11,0.0,0.0,-57.0,61.79306103940611,-61.853060948714784
t496,217.48176521733507,5.052557947419059e-7,-163.42176659174964,0.0,0.0,0.0,4.7177500876972184e-11,0.0,0.0,-64.0,61.793914026772576,-61.853913930132265
t497,201.50620363189597,80.00000090107662,-78.50061265505661,0.0,0.0,0.0,4.717750121476893e-11,0.0,0.0,-74.0,64.33090951874283,-64.33090973979935
t498,198.1689276631312,70.00000007347695,-80.53061550168417,0.0,0.0,0.0,4.7177501479566475e-11,0.0,0.0,-92.0,63.167356245119564,-63.1073567083792
t499,198.21849361425149,122.3246004062085,-60.280615208680416,0.0,0.0,0.0,4.7107615131183096e-11,0.0,0.0,-90.0,63.37226424818651,-65.59226399174477
t500,198.12555676333793,65.00000023078931,-80.50061520096133,0.0,0.0,0.0,4.717750141344903e-11,0.0,0.0,-92.0,63.13738442635257,-63.13738444083147
t501,197.93968331158172,125.32459896392959,-57.28061702056316,0.0,0.0,0.0,4.704521606953875e-11,0.0,0.0,-93.0,63.372308842330426,-65.59230876781419
t502,197.70424331271113,70.00000005549516,-78.5306166756823,0.0,0.0,0.0,4.7177501338728856e-11,0.0,0.0,-94.0,63.16738794672894,-63.10738889115308
t503,197.4811950277003,114.32459985009525,-68.28061581359985,0.0,0.0,0.0,4.709993549037896e-11,0.0,0.0,-82.0,63.37227750187239,-65.59227725297669
t504,197.3944542632148,70.00000014293028,-97.53061390823727,0.0,0.0,0.0,4.717750077886088e-11,0.0,0.0,-75.0,63.16737961340971,-63.1073797711623
t505,197.4935867315289,113.32460036807862,-69.2806154248215,0.0,0.0,0.0,4.7084964191554186e-11,0.0,0.0,-81.0,63.37226613600126,-65.59226597888842
t506,197.43782467976084,61.11788026281492,-96.50061603114685,0.0,0.0,0.0,4.717750098582952e-11,0.0,0.0,-76.0,63.13736192560174,-63.13736206516582
t507,197.24575526395225,80.00001228596642,-76.50061460258799,0.0,0.0,0.0,4.717750070193228e-11,0.0,0.0,-76.0,64.33097241944513,-64.33097271243537
t508,196.82444183903536,41.9561489086215,-98.50061439940032,0.0,0.0,0.0,4.717750093963445e-11,0.0,0.0,-74.0,63.13735224254327,-63.1373525449935
t509,196.61998074912847,76.60367825157724,-72.47061675341402,0.0,0.0,0.0,4.7177500801619145e-11,0.0,0.0,-80.0,64.30094044962547,-64.36093975902602
t510,196.3473660147989,44.99999475908578,-86.50061524748148,0.0,0.0,0.0,4.7177500841201024e-11,0.0,0.0,-86.0,63.13732938098062,-63.1373296337121
t511,196.0838731708805,129.99999993188243,-45.500614348650764,0.0,0.0,0.0,4.7157911638254303e-11,0.0,0.0,-107.0,64.33093135295621,-64.33093230627533
t512,198.6086734060606,46.0714282948491,-56.50061511776103,0.0,0.0,0.0,4.7182126990706457e-11,0.0,0.0,-116.0,63.137272545213534,-63.13727264739211
t513,207.41932122502246,5.388700938254949e-7,-104.35931891189216,0.0,0.0,0.0,4.715790887238268e-11,0.0,0.0,-108.0,61.79278574590424,-61.85278656511903
t514,212.22073893294092,5.004423371469248e-7,-130.16073786217643,0.0,0.0,0.0,4.715790724125929e-11,0.0,0.0,-92.0,61.79389050287848,-61.85389132984239
t515,214.98616757350655,5.201287661841903e-7,-141.92616711810984,0.0,0.0,0.0,4.715790698356049e-11,0.0,0.0,-78.0,61.792894149178984,-61.85289496331998
t516,216.61349861284415,5.091553895215535e-7,-159.5534971761785,0.0,0.0,0.0,4.7157906688559735e-11,0.0,0.0,-67.0,61.79384678111981,-61.85384765398517
t517,218.64613693639234,4.997304583280836e-7,-161.5861366958727,0.0,0.0,0.0,4.715790657652143e-11,0.0,0.0,-62.0,61.793198831195326,-61.85319968217749
t518,220.40067779435972,4.984823063733281e-7,-166.34067809600617,0.0,0.0,0.0,4.7157906426359844e-11,0.0,0.0,-64.0,61.79388736019308,-61.85388814417408
t519,219.8718626512557,4.984674446702401e-7,-156.81186202289157,0.0,0.0,0.0,4.715790664233562e-11,0.0,0.0,-68.0,61.79322518550504,-61.853225956494626
t520,215.79950446625492,4.97388130701705e-7,-146.73950528132656,0.0,0.0,0.0,4.7157906781616404e-11,0.0,0.0,-79.0,61.79390216705397,-61.85390302233074
t521,198.59813322824127,81.47031983447027,-64.50061472746512,0.0,0.0,0.0,4.719405558220185e-11,0.0,0.0,-88.0,64.33087101210491,-64.3308710040117
t522,194.624937372506,65.00000017965695,-76.6864449583155,0.0,0.0,0.0,4.721521991265414e-11,0.0,0.0,-96.0,63.220598525133965,-63.03476913528985
t523,194.56917514903392,129.32460037093443,-53.28061512109291,0.0,0.0,0.0,4.7138069312758316e-11,0.0,0.0,-97.0,63.37224770774424,-65.59224672783611
t524,194.46384695311625,65.00000017697322,-78.70512758136631,0.0,0.0,0.0,4.7215220112913107e-11,0.0,0.0,-94.0,63.22902857836097,-63.024515831695524
t525,194.41428059145184,129.99999942710372,-52.60521500548187,0.0,0.0,0.0,4.7155108930300064e-11,0.0,0.0,-99.0,63.94162222531021,-64.837021416888
t526,194.42667222889864,40.00000054254353,-72.72865357791758,0.0,0.0,0.0,4.7215220453841005e-11,0.0,0.0,-100.0,63.23958751507457,-63.01155075460169
t527,194.43906388408357,71.09177160183111,-59.738077045663,0.0,0.0,0.0,4.72152203625394e-11,0.0,0.0,-93.0,64.43424012897407,-64.1967796927188
t528,194.45765137011844,40.0000023772095,-86.74489616958513,0.0,0.0,0.0,4.72152202299906e-11,0.0,0.0,-86.0,63.2468852195523,-63.00260401331221
t529,194.4886304638046,110.60461211665907,-72.0006031772485,0.0,0.0,0.0,4.714613432091395e-11,0.0,0.0,-79.0,63.68017153210769,-65.18018451141324
t530,194.5072172498324,65.00000036916455,-95.74844657048618,0.0,0.0,0.0,4.7215219681290786e-11,0.0,0.0,-77.0,63.25311534940466,-62.996879316535775
t531,194.5072173758206,106.3246000622155,-76.28061582322867,0.0,0.0,0.0,4.709812810216846e-11,0.0,0.0,-74.0,63.37234289047872,-65.59234261764523
t532,194.51960892574087,69.99999976901499,-99.78567200059132,0.0,0.0,0.0,4.721521957929786e-11,0.0,0.0,-73.0,63.281711412352195,-62.96665415691827
t533,194.55678380893804,107.32459993186909,-75.28061596393776,0.0,0.0,0.0,4.709812820744727e-11,0.0,0.0,-75.0,63.372318585245196,-65.59231831074848
t534,194.58776248899608,69.99999957375888,-89.81926360577263,0.0,0.0,0.0,4.721521991391317e-11,0.0,0.0,-83.0,63.296753360164004,-62.94810525984804
t535,195.27503354361227,123.03538066514065,-54.50061491169015,0.0,0.0,0.0,4.7170270309171935e-11,0.0,0.0,-98.0,64.33096875742429,-64.33096888710607
t536,198.52199984051933,70.00000007766408,-62.872483435647794,0.0,0.0,0.0,4.7215220495792155e-11,0.0,0.0,-110.0,63.32058054749055,-62.91871198855183
t537,207.96955602703196,129.03537276265362,-48.50061589369648,0.0,0.0,0.0,4.7211757732566994e-11,0.0,0.0,-104.0,64.3308646932883,-64.33086346495027
t538,213.0113173360179,64.9999994768313,-87.38751710428706,0.0,0.0,0.0,4.7215220035299945e-11,0.0,0.0,-94.0,63.2922204831407,-62.94659064981347
t539,215.35988472535067,100.00000006629375,-71.9562653399405,0.0,0.0,0.0,4.7215218309729565e-11,0.0,0.0,-86.0,64.4636780001079,-64.15803168279453
t540,216.66971341342793,30.000003360646666,-118.23981419381813,0.0,0.0,0.0,4.721521982641136e-11,0.0,0.0,-67.0,63.306931005723165,-62.928489953013624
t541,218.69836086118553,60.00000061534958,-93.49798198171479,0.0,0.0,0.0,4.721521979000421e-11,0.0,0.0,-68.0,64.50362844390452,-64.10626481098704
t542,220.10385022857247,34.99999942487624,-123.77694115443475,0.0,0.0,0.0,4.7215219605161774e-11,0.0,0.0,-65.0,63.31700990072646,-62.916125774868846
t543,219.8061401540491,60.00000054825196,-95.83995418424792,0.0,0.0,0.0,4.7215219703534565e-11,0.0,0.0,-67.0,64.52194327880503,-64.08260380441409
t544,215.7996558159617,4.834275450510452e-7,-153.19532109593746,0.0,0.0,0.0,4.7215219527739634e-11,0.0,0.0,-73.0,62.002877442641676,-61.607209231808326
t545,198.54586689414415,110.03537155800146,-67.50061624981615,0.0,0.0,0.0,4.7212230919649006e-11,0.0,0.0,-85.0,64.33095993451057,-64.33095849796398
t546,194.463846271951,70.00000002906566,-76.12617503511811,0.0,0.0,0.0,4.721522022591711e-11,0.0,0.0,-97.0,63.43458283467096,-62.77902320638615
t547,194.60015426787456,129.32460162260148,-53.28061429460715,0.0,0.0,0.0,4.7086009331981067e-11,0.0,0.0,-97.0,63.37234237756332,-65.59234216235538
t548,194.71787383994808,69.99999999876401,-76.23377492084116,0.0,0.0,0.0,4.721522020952768e-11,0.0,0.0,-97.0,63.48298244379818,-62.71982367926305
t549,194.8479860508904,130.32460009250386,-52.28061554402298,0.0,0.0,0.0,4.713308565577831e-11,0.0,0.0,-98.0,63.3723544972614,-65.59235378302107
t550,194.95331362653954,64.9999999789284,-76.3215977941615,0.0,0.0,0.0,4.721522019272563e-11,0.0,0.0,-97.0,63.50596076320436,-62.68497638619329
t551,195.02766345657065,80.00000448954484,-62.38794080773917,0.0,0.0,0.0,4.721521958705243e-11,0.0,0.0,-91.0,64.71758042261106,-63.83025643838787
t552,195.04005511139863,40.00000153200939,-88.4684426815107,0.0,0.0,0.0,4.7215220112867915e-11,0.0,0.0,-85.0,63.57200636710885,-62.604178381776194
t553,195.03385978470544,80.00000066761913,-73.47770828408909,0.0,0.0,0.0,4.721521967350062e-11,0.0,0.0,-80.0,64.75665444196011,-63.77956140540263
t554,195.08962183278177,39.73053647814362,-96.62104732957616,0.0,0.0,0.0,4.7215220019822355e-11,0.0,0.0,-77.0,63.64065399811602,-62.52022217305822
t555,195.13299171644704,70.0000479889517,-78.69929664199864,0.0,0.0,0.0,4.72152195678099e-11,0.0,0.0,-75.0,64.85337349095734,-63.654689894708525
t556,195.12060006901064,35.00000269049065,-98.83261488660901,0.0,0.0,0.0,4.72152199645546e-11,0.0,0.0,-75.0,63.73588278805187,-62.40388381459546
t557,195.06483821486964,80.00000041866117,-74.89464764011657,0.0,0.0,0.0,4.721521955428069e-11,0.0,0.0,-79.0,64.9385386275623,-63.544504628209694
t558,195.02766341534164,40.00000208173715,-89.07332140073039,0.0,0.0,0.0,4.7215219958348406e-11,0.0,0.0,-85.0,63.84425499311867,-62.271547149855316
t559,195.88016674029657,131.89248180545619,-50.71273355528285,0.0,0.0,0.0,4.71457133034665e-11,0.0,0.0,-100.0,63.55664676147926,-65.3445306174335
t560,199.10569486177525,70.00000009670148,-64.29996103039012,0.0,0.0,0.0,4.721522008864986e-11,0.0,0.0,-110.0,63.96280567307484,-62.133458939786266
t561,208.65302909512204,135.06921963503186,-47.00189251773095,0.0,0.0,0.0,4.7215214997973146e-11,0.0,0.0,-106.0,64.5651671338487,-64.03389219667791
t562,213.49116863003215,70.00000011229132,-83.92397197594528,0.0,0.0,0.0,4.721521968099124e-11,0.0,0.0,-99.0,64.01834819427252,-62.065667091680766
t563,215.95418556285912,123.17460047207356,-59.43061564683477,0.0,0.0,0.0,4.7016385805848384e-11,0.0,0.0,-96.0,63.37210495547526,-65.59210482679246
t564,217.38751098016786,65.00000043209656,-99.01636227722516,0.0,0.0,0.0,4.721521825813599e-11,0.0,0.0,-88.0,64.0120397432625,-62.06679098430547
t565,219.57854052771413,115.7245994534797,-66.8806163033671,0.0,0.0,0.0,4.711216031221079e-11,0.0,0.0,-92.0,63.372069295548044,-65.59206892297942
t566,221.09171331036612,65.00000033862611,-107.86968291572074,0.0,0.0,0.0,4.721521751439755e-11,0.0,0.0,-83.0,64.04578512872914,-62.02576941885477
t567,220.45741903740947,110.42459873599391,-72.18061681506941,0.0,0.0,0.0,4.713189313297921e-11,0.0,0.0,-88.0,63.37210112085599,-65.59210041621571
t568,216.26825525908743,65.00000014812349,-94.48202281979849,0.0,0.0,0.0,4.7215217951792345e-11,0.0,0.0,-92.0,64.07352188683907,-61.99211610732628
t569,199.0246531538299,129.32459995584904,-53.280615879346385,0.0,0.0,0.0,4.7098894169843534e-11,0.0,0.0,-97.0,63.37218490803124,-65.59218460832251
t570,194.79841947451783,69.99999995082459,-72.65709584188852,0.0,0.0,0.0,4.7215219323369096e-11,0.0,0.0,-102.0,64.12392676652699,-61.93744714347126
t571,194.75504881353703,131.78203333094075,-50.82318195681261,0.0,0.0,0.0,4.7145710046809555e-11,0.0,0.0,-100.0,63.60403715232655,-65.28146936558039
t572,194.73646182009807,69.9999999180547,-75.67740829863527,0.0,0.0,0.0,4.72152190833018e-11,0.0,0.0,-99.0,64.13314531575938,-61.9263525321845
t573,194.73026594829136,129.9999991635255,-50.28061550516119,0.0,0.0,0.0,4.7132574542063704e-11,0.0,0.0,-100.0,63.37231467883881,-65.59231393691142
t574,194.7488532345952,66.37230574825286,-74.6744911118717,0.0,0.0,0.0,4.721521882249103e-11,0.0,0.0,-100.0,64.11537039778953,-61.941495863692964
t575,194.76744024133706,115.00479973037974,-62.500614384853876,0.0,0.0,0.0,4.719975675923532e-11,0.0,0.0,-90.0,64.33106883744958,-64.33106845687692
t576,194.75504828369657,64.99999826403916,-88.50061429699807,0.0,0.0,0.0,4.719989876904199e-11,0.0,0.0,-84.0,63.13742304957734,-63.13742244313218
t577,194.74265740360218,88.12327100454365,-77.50061629135507,0.0,0.0,0.0,4.719135687968031e-11,0.0,0.0,-75.0,64.33106091195714,-64.33106057643339
t578,194.69928655271815,56.280379991914465,-101.5006126994891,0.0,0.0,0.0,4.7191355573674946e-11,0.0,0.0,-71.0,63.13741153294062,-63.1374111498004
t579,194.63113322231675,94.25314642726633,-82.5006141554316,0.0,0.0,0.0,4.7184382468070885e-11,0.0,0.0,-70.0,64.33104765361817,-64.33104740880111
t580,194.60015421620577,30.643883509187987,-101.50061480315756,0.0,0.0,0.0,4.7184386485809246e-11,0.0,0.0,-71.0,63.13739995578035,-63.137399599691435
t581,194.5567836362348,85.21493694555295,-78.50061697173896,0.0,0.0,0.0,4.7184384664408706e-11,0.0,0.0,-74.0,64.33102144226665,-64.3310207449153
t582,194.5134131456712,64.99999825846388,-90.50061811889523,0.0,0.0,0.0,4.718438507845369e-11,0.0,0.0,-82.0,63.13737115905229,-63.13736883440849
t583,195.47987210316504,115.41488634385772,-52.500614610236056,0.0,0.0,0.0,4.711054130499348e-11,0.0,0.0,-100.0,64.33096135391177,-64.33096171660118
t584,198.73196900138808,45.41058519602747,-66.50061423354607,0.0,0.0,0.0,4.7085506536323455e-11,0.0,0.0,-106.0,63.13731717310725,-63.137319773466686
t585,208.27033231152623,8.869322622789312,-56.46643625952494,0.0,0.0,0.0,4.711639551682453e-11,0.0,0.0,-106.0,63.72283545896266,-63.782835146878654
t586,213.15811299663366,6.84406241876473e-7,-125.20035976478658,0.0,0.0,0.0,4.70731379230316e-11,0.0,0.0,-96.0,60.928028338436874,-62.885782743337536
t587,215.61094407735862,6.85767439941545e-7,-140.77611404091664,0.0,0.0,0.0,4.7073137461299725e-11,0.0,0.0,-78.0,60.98331818734452,-62.818149324530495
t588,217.02560618478248,6.857970029177792e-7,-154.29863022862114,0.0,0.0,0.0,4.707313722130121e-11,0.0,0.0,-71.0,61.03300559139925,-62.75998363343763
t589,219.45507703732298,6.857660546465128e-7,-159.83265484198014,0.0,0.0,0.0,4.707313708824481e-11,0.0,0.0,-63.0,61.079974006824564,-62.70239693895452
t590,220.64911282713734,6.857665110314197e-7,-159.13442316163585,0.0,0.0,0.0,4.7073137082830674e-11,0.0,0.0,-70.0,61.12967559028985,-62.644366587846775
t591,220.2019832274452,6.857667484799823e-7,-159.78982934874585,0.0,0.0,0.0,4.7073137077471513e-11,0.0,0.0,-64.0,61.17575460133714,-62.58790816743962
t592,215.93561928339182,6.857693080893731e-7,-146.6420142148129,0.0,0.0,0.0,4.707313726997247e-11,0.0,0.0,-78.0,61.23041032749,-62.5240143332276
t593,198.56574556831276,120.32459958220717,-62.280615542481186,0.0,0.0,0.0,4.7040782289135773e-11,0.0,0.0,-88.0,63.37210859155796,-65.59210841745023
t594,194.22221125265364,70.00000015949043,-73.52673474129658,0.0,0.0,0.0,4.707313862544653e-11,0.0,0.0,-98.0,62.70201214919443,-63.67589220004186
t595,194.209819420244,130.32459980073358,-52.280615396229784,0.0,0.0,0.0,4.7042009280323835e-11,0.0,0.0,-98.0,63.372227961888115,-65.59222752176697
t596,194.2098195119324,70.00000009205056,-72.66765541595328,0.0,0.0,0.0,4.7073138697937307e-11,0.0,0.0,-99.0,62.76492703880726,-63.5978866349251
t597,194.21601529514348,130.00000067854856,-52.38432371464626,0.0,0.0,0.0,4.7073130511420953e-11,0.0,0.0,-98.0,63.41672110173931,-65.53301332432206
t598,194.2222112480715,57.081870589813775,-71.79870159221939,0.0,0.0,0.0,4.707313885708188e-11,0.0,0.0,-100.0,62.8234406773432,-63.52535469593392
t599,194.25319012622248,80.00000246275556,-58.36819473568765,0.0,0.0,0.0,4.7073142175168474e-11,0.0,0.0,-94.0,64.25666316227658,-64.41908387224176
t600,194.30275652683093,40.000000709985926,-85.84487874917997,0.0,0.0,0.0,4.707313881246185e-11,0.0,0.0,-86.0,62.82745681938657,-63.513192732178055
t601,194.34612713775647,84.13740734245175,-67.85990618757677,0.0,0.0,0.0,4.707313850755231e-11,0.0,0.0,-84.0,64.03596590196696,-64.7066742578566
t602,194.35851850957516,67.25349692612642,-89.85997723319944,0.0,0.0,0.0,4.7073138446372955e-11,0.0,0.0,-82.0,62.850782743887066,-63.491421951277474
t603,194.3461270184294,95.7862065715504,-71.83493989123978,0.0,0.0,0.0,4.7073138236144666e-11,0.0,0.0,-80.0,64.02506929803894,-64.72074320331798
t604,194.37710579624914,64.99999961775798,-91.90125914850648,0.0,0.0,0.0,4.7073138395125115e-11,0.0,0.0,-80.0,62.869208350717216,-63.468565645498465
t605,194.38949758430482,115.32459626410363,-67.2806171810185,0.0,0.0,0.0,4.7062347875698233e-11,0.0,0.0,-83.0,63.37218038954429,-65.59217966425922
t606,194.42667207657516,50.00000054834936,-81.93896416510734,0.0,0.0,0.0,4.707313849571973e-11,0.0,0.0,-90.0,62.871238918916035,-63.459638044169836
t607,195.58869648507627,130.00000001080093,-45.861040888099396,0.0,0.0,0.0,4.7073137803316116e-11,0.0,0.0,-106.0,64.05324954229063,-64.69282405546492
t608,199.07581394165874,41.76596847972076,-57.470616642943,0.0,0.0,0.0,4.7098174881367454e-11,0.0,0.0,-115.0,63.10728114113944,-63.16728089037225
t609,208.8114526684816,7.029643152009904e-7,-105.23703772113215,0.0,0.0,0.0,4.707313818783242e-11,0.0,0.0,-108.0,61.55778767944303,-62.132202076909394
t610,213.82208482663438,40.00000028585911,-89.29957719752309,0.0,0.0,0.0,4.707313810308169e-11,0.0,0.0,-92.0,62.878710654569915,-63.44939832925911
t611,216.37974963271785,7.828248379078348e-7,-133.78530423692825,0.0,0.0,0.0,4.707313794743886e-11,0.0,0.0,-82.0,61.54824071568065,-62.142685534809914
t612,217.6421414030732,6.962422630228114e-7,-152.04541034618805,0.0,0.0,0.0,4.70731373884662e-11,0.0,0.0,-75.0,61.54831898574673,-62.14505061380328
t613,219.866924489919,6.893815968690733e-7,-151.28279516558325,0.0,0.0,0.0,4.707313734174582e-11,0.0,0.0,-73.0,61.553407649400086,-62.137536812591776
t614,221.3231203360738,6.883474836851684e-7,-159.74511210281793,0.0,0.0,0.0,4.707313715505225e-11,0.0,0.0,-71.0,61.55688686767629,-62.13489669951494
t615,220.69160112044406,6.883962599279563e-7,-149.13730093049605,0.0,0.0,0.0,4.707313733991738e-11,0.0,0.0,-76.0,61.56704991667828,-62.12135080338942
t616,216.4307876026128,6.879726248266664e-7,-141.89742570399045,0.0,0.0,0.0,4.7073137456491854e-11,0.0,0.0,-84.0,61.577290012691456,-62.110651921671874
t617,199.18482965505996,126.32459796946983,-56.28061776160938,0.0,0.0,0.0,4.7044004572200984e-11,0.0,0.0,-94.0,63.37207179760345,-65.59207131152435
t618,194.86657328180894,70.25849518277708,-72.00911013911437,0.0,0.0,0.0,4.7131157438192556e-11,0.0,0.0,-103.0,64.1660703032703,-61.886071894835126
t619,194.8417898956151,130.3246006558766,-52.28061540457302,0.0,0.0,0.0,4.6989039155733654e-11,0.0,0.0,-98.0,63.372156255291586,-65.5921560333566
t620,194.79222367409983,70.23838750099507,-72.98900181289304,0.0,0.0,0.0,4.7131157547419094e-11,0.0,0.0,-102.0,64.16610982772245,-61.88611142496323
t621,194.71787415427804,135.0692196085165,-45.53061458514577,0.0,0.0,0.0,4.708260281896548e-11,0.0,0.0,-107.0,64.36097644790837,-64.30097722247237
t622,194.66211237963523,70.23311803283897,-69.95373296948728,0.0,0.0,0.0,4.713115762343375e-11,0.0,0.0,-105.0,64.13614650539805,-61.91614770257118
t623,194.65591613788123,127.3245995220585,-55.28061601029009,0.0,0.0,0.0,4.7061978762425426e-11,0.0,0.0,-95.0,63.372246702651495,-65.5922457358588
t624,194.68689557401777,70.22136406534652,-85.97197892634512,0.0,0.0,0.0,4.7131157404749166e-11,0.0,0.0,-89.0,64.16618106098593,-61.88618282484923
t625,194.71167840213027,104.3245999089288,-78.28061582836443,0.0,0.0,0.0,4.7045799930920015e-11,0.0,0.0,-72.0,63.37231501848828,-65.59231450247616
t626,194.79841959835926,69.99999992406572,-101.53061434651946,0.0,0.0,0.0,4.7082603246175436e-11,0.0,0.0,-71.0,63.16741676344687,-63.107417362961186
t627,194.90994370216595,87.78195426582852,-81.50061498512022,0.0,0.0,0.0,4.70941727027332e-11,0.0,0.0,-71.0,64.33109240888024,-64.33109243783522
