CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_CPE_RA_i,CAM_CPE_RA_ii,CAM_DR_RA,FishLake,Generic_RA_Only,Greater_Imperial_Geothermal,InState_Biomass,Leapfrog_Power,Northern_California_Geothermal,Ormat_Portfolio,Southern_Nevada_Geothermal,Tierra_Buena,Aquamarine_Westside,Arizona_Solar,Humboldt_Bay_Offshore_Wind,IndianValley_Hydro,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,Wyoming_Wind,Arizona_Li_Battery,CAISO_New_Flow_Battery,CAISO_New_Flow_Battery_12,CAISO_New_Flow_Battery_8,CAISO_New_LDES_Battery_12,CC_Power_GoalLine,CC_Power_Tumbleweed,Generic_4hr_battery_low_cost,Generic_6hr_battery,Generic_6hr_battery_low_cost,Generic_8hr_battery,Generic_8hr_battery_low_cost,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar
0,0,0,1.90E-09,0,0,0,0,0,0,0,4.99E-11,2.96E-07,4.99E-08,0,2.99E-07,0,6.92E-07,0,0,0,4.50E-10,0.066699992,6.68E-10,1.47E-08,4.45E-09,0,2.162329668,9.999999987,9.999999992,1.04E-09,9.999999996,4.23736174,5.746913535,4.895251715,3.78E-07,0,0,9.999999988,9.999999924,9.999999988,9.602102633,9.869183147,9.999999996,9.999999996,2.842283076,2.842283076,0,1.499999993,9.999999992,9.999999992
0,0,0,1.90E-09,0,0,0,0,0,0,0,3.13E-10,2.96E-07,4.95E-08,0,2.99E-07,0,6.91E-07,0,0,0,7.03E-10,0.066699991,1.49E-09,1.60E-08,4.97E-09,0,1.734820362,4.999999991,4.999999991,8.69E-10,4.999999997,4.999999795,4.999999795,4.999999795,3.15E-07,0,0,4.999999989,4.999999945,4.999999989,4.999999795,4.999999795,4.999999997,4.999999997,4.999999897,4.999999897,0,1.500000014,4.999999991,4.999999991
0,0,0,2.01E-09,0,0,0,0,0,0,0,3.27E-10,2.99E-07,5.19E-08,0,3.02E-07,0,6.94E-07,0,0,0,7.19E-10,0.066699995,3.52E-09,1.85E-08,7.91E-09,0,1.375464716,9.999999992,9.999999995,1.66E-09,9.999999996,5.970243323,6.948443063,6.43045745,0.659961251,0,0,9.999999988,9.999999924,9.999999988,9.658834402,9.878754438,9.999999996,9.999999996,4.388953155,4.388953155,0,1.500000016,9.999999995,9.999999995
0,0,0,1.92E-09,0,0,0,0,0,0,0,3.31E-10,2.96E-07,4.98E-08,0,2.99E-07,0,6.92E-07,0,0,0,7.05E-10,0.066699992,4.51E-09,1.71E-08,7.37E-09,0,0.978934342,4.999999992,4.999999992,2.28E-09,4.999999997,4.999999922,4.999999922,4.999999922,4.999998993,0,0,4.99999999,4.999999962,4.99999999,4.999999922,4.999999922,4.999999997,4.999999997,4.999999961,4.999999961,0,1.50000027,4.999999992,4.999999992
0,0,0,1.89E-09,0,0,0,0,0,0,0,3.07E-10,2.95E-07,4.93E-08,0,2.98E-07,0,6.91E-07,0,0,0.108254386,7.02E-10,0.066699991,4.74E-09,1.77E-08,6.09E-09,0,0.724907073,9.999999986,9.999999991,3.70E-09,9.999999996,8.51807531,8.701939802,8.600457538,2.48E-07,0,0,9.999999988,9.999999924,9.999999988,9.78115295,9.902352471,9.999999996,9.999999996,8.655698658,8.655698658,0,1.500000026,9.999999991,9.999999991
1.80E-09,9.51E-10,1.79E-09,1.89E-09,0,0,0,0,0,0,0,2.42E-10,2.96E-07,4.94E-08,0,2.98E-07,0,6.91E-07,0,0.649999991,0.317997282,4.49E-10,0.0667,4.14E-09,1.73E-08,6.12E-09,5.97E-07,0.501858739,4.999999991,4.999999991,5.19E-09,4.999999997,4.999999953,4.999999953,4.999999953,8.77E-07,0,0,4.999999989,4.999999947,4.999999989,4.999999915,4.999999915,4.999999997,4.999999997,4.999999979,4.999999979,0,1.500000189,4.999999991,4.999999991
1.85E-09,9.67E-10,2.01E-09,1.76E-09,0,0,0,0,0,0,0,2.60E-11,2.89E-07,4.50E-08,0,2.92E-07,0,6.84E-07,0,8.75,0.182679277,6.88E-10,0.066699984,2.55E-09,1.40E-08,5.44E-09,2.10E-06,0.464684009,9.999999972,9.999999984,4.34E-09,9.999999993,5.08E-07,5.68E-07,5.69E-07,3.75E-08,0,0,9.999999973,8.331583469,9.999999973,5.932717451,6.927083326,9.999999993,9.999999993,2.600987069,2.600987069,0,1.499999938,9.999999984,9.999999984
1.87E-09,9.72E-10,2.06E-09,1.76E-09,0,0,0,0,0,0,0,2.60E-11,2.92E-07,4.70E-08,0,2.95E-07,0,6.88E-07,0,4.999999988,0.514208375,1.23E-09,0.066699988,1.66E-09,1.15E-08,5.27E-09,2.97E-06,0.402726143,4.999999988,4.999999988,4.38E-09,4.999999993,0.000222096,3.57E-06,3.58E-06,4.66E-08,0,0,4.999999974,4.999999952,4.999999952,4.999999973,4.999999952,4.999999993,4.999999993,4.999999351,4.999999351,0,1.499999963,4.999999988,4.999999988
1.79E-09,9.50E-10,1.97E-09,1.69E-09,0,0,0,0,0,0,0,2.30E-10,2.93E-07,4.79E-08,0,2.96E-07,0,6.89E-07,0,9.999999989,0.86603517,1.83E-09,0.066699989,1.03E-09,1.03E-08,4.67E-09,3.33E-06,0.402726144,9.999999981,9.999999989,4.07E-09,9.999999988,2.93E-08,2.91E-08,2.91E-08,2.44E-08,0,0,9.99999995,8.331584367,8.864042407,7.47E-08,6.927084631,9.999999988,9.999999988,1.46E-08,1.46E-08,0,1.470000047,9.999999989,9.999999989
1.48E-09,8.53E-10,1.62E-09,1.41E-09,0,0,0,0,0,0,0,3.29E-10,1.71E-08,1.28E-08,0,1.71E-08,0,1.77E-08,0,1.81E-08,1.81E-08,2.08E-09,1.81E-08,1.12E-09,6.12E-09,3.48E-09,1.80E-08,1.81E-08,1.81E-08,1.81E-08,3.56E-09,5.58E-09,6.70E-09,6.70E-09,6.70E-09,6.43E-09,0,0,1.60E-08,1.60E-08,1.60E-08,7.93E-09,1.60E-08,5.58E-09,5.58E-09,3.35E-09,3.35E-09,0,1.81E-08,1.81E-08,1.81E-08
1.61E-09,8.95E-10,1.75E-09,1.53E-09,0,0,0,0,0,0,0,3.49E-10,2.49E-07,3.39E-08,0,2.52E-07,0,6.36E-07,0,9.999999929,1.3667117,4.44E-09,0.066699929,1.75E-09,8.29E-09,4.24E-09,3.38E-06,0.427509232,9.99999985,9.999999929,5.07E-09,9.999999936,1.12E-08,1.12E-08,1.12E-08,1.04E-08,0,0,5.011107335,3.467546734,3.819565878,1.51E-08,0.614723102,9.999999936,9.999999936,5.58E-09,5.58E-09,0,1.469999877,9.999999929,9.999999929
1.48E-09,8.52E-10,1.60E-09,1.41E-09,0,0,0,0,0,0,0,3.45E-10,1.71E-08,1.28E-08,0,1.71E-08,0,1.77E-08,0,1.81E-08,1.81E-08,8.26E-09,1.81E-08,2.33E-09,6.62E-09,4.37E-09,1.80E-08,1.81E-08,1.81E-08,1.81E-08,4.58E-09,5.58E-09,6.70E-09,6.70E-09,6.70E-09,6.43E-09,0,0,1.60E-08,1.60E-08,1.60E-08,7.93E-09,1.60E-08,5.58E-09,5.58E-09,3.35E-09,3.35E-09,0,1.81E-08,1.81E-08,1.81E-08
1.47E-09,8.50E-10,1.59E-09,1.40E-09,0,0,0,0,0,0,0,3.45E-10,1.64E-08,1.25E-08,0,1.65E-08,0,1.70E-08,0,1.74E-08,1.74E-08,1.26E-08,1.74E-08,2.84E-09,7.08E-09,4.20E-09,1.74E-08,1.74E-08,1.74E-08,1.74E-08,4.95E-09,5.38E-09,6.61E-09,6.61E-09,6.61E-09,6.35E-09,0,0,1.54E-08,1.54E-08,1.54E-08,7.80E-09,1.54E-08,5.38E-09,5.38E-09,3.31E-09,3.31E-09,0,1.74E-08,1.74E-08,1.74E-08
1.46E-09,8.47E-10,1.57E-09,1.40E-09,0,0,0,0,0,0,0,3.47E-10,1.56E-08,1.21E-08,0,1.56E-08,0,1.61E-08,0,1.65E-08,1.65E-08,1.26E-08,1.65E-08,3.17E-09,7.38E-09,4.35E-09,1.64E-08,1.65E-08,1.65E-08,1.65E-08,5.94E-09,5.12E-09,6.49E-09,6.49E-09,6.49E-09,6.24E-09,0,0,1.47E-08,1.47E-08,1.47E-08,7.63E-09,1.47E-08,5.12E-09,5.12E-09,3.24E-09,3.24E-09,0,1.65E-08,1.65E-08,1.65E-08
1.70E-09,9.19E-10,1.64E-09,1.75E-09,0,0,0,0,0,0,0,3.66E-10,2.96E-07,4.95E-08,0,2.99E-07,0,6.91E-07,0,2.55,0.277401883,5.79E-08,0.066699991,4.69E-09,1.92E-08,8.76E-09,1.03E-06,1.245353185,9.999999986,9.999999991,1.56E-08,9.999999997,5.29E-08,5.29E-08,5.29E-08,4.14E-08,0,0,9.99999999,9.99999999,9.99999999,7.885400882,9.99999999,9.999999997,9.999999997,2.65E-08,2.65E-08,0,1.499999772,9.999999991,9.999999991
0,0,0,1.92E-09,0,0,0,0,0,0,0,3.74E-10,2.99E-07,5.18E-08,0,3.01E-07,0,6.94E-07,0,0,0,6.05E-08,0.066699994,5.14E-09,2.34E-08,1.45E-08,3.95E-08,1.784386661,4.999999994,4.999999994,3.23E-08,4.999999998,4.999999964,4.999999964,4.999999964,4.999999945,0,0,4.999999994,4.999999994,4.999999994,4.999999984,4.999999994,4.999999998,4.999999998,4.999999982,4.999999982,0,1.529999859,4.999999994,4.999999994
0,0,0,2.00E-09,0,0,0,0,0,0,0,3.78E-10,3.00E-07,5.29E-08,0,3.03E-07,0,6.96E-07,0,0,0,6.18E-08,0.066699996,5.84E-09,2.31E-08,1.72E-08,0,1.598513051,9.999999994,9.999999996,5.46E-08,9.999999998,9.999999893,9.999999689,9.999999723,2.324601524,0,0,9.999999993,9.999999993,9.999999993,9.999999978,9.999999993,9.999999998,9.999999998,9.999999804,9.999999804,0,1.500000124,9.999999996,9.999999996
0,0,0,1.97E-09,0,0,0,0,0,0,0,3.77E-10,2.99E-07,5.22E-08,0,3.02E-07,0,6.95E-07,0,0,0,6.10E-08,0.066699995,5.98E-09,2.03E-08,1.87E-08,0,1.294919485,4.999999995,4.999999995,6.03E-08,4.999999998,4.999999977,4.999999977,4.999999977,4.999999971,0,0,4.999999994,4.999999994,4.999999994,4.999999987,4.999999994,4.999999998,4.999999998,4.999999988,4.999999988,0,1.529999918,4.999999995,4.999999995
0,0,0,1.94E-09,0,0,0,0,0,0,0,3.76E-10,2.99E-07,5.24E-08,0,3.02E-07,0,6.95E-07,0,0,0,6.11E-08,0.066699995,7.19E-09,1.88E-08,1.65E-08,0,1.152416383,9.999999993,9.999999995,6.36E-08,9.999999998,9.999999893,9.999999685,9.999999721,0.324601198,0,0,9.999999993,9.999999993,9.999999993,9.999999978,9.999999993,9.999999998,9.999999998,9.999999806,9.999999806,0,1.500000122,9.999999995,9.999999995
0,0,0,1.87E-09,0,0,0,0,0,0,0,3.73E-10,2.98E-07,5.13E-08,0,3.01E-07,0,6.94E-07,0,0,0,5.99E-08,0.066699994,9.55E-09,1.68E-08,1.80E-08,0,1.053283789,4.999999994,4.999999994,6.01E-08,4.999999998,4.999999893,4.999999893,4.999999893,4.363560049,0,0,4.999999993,4.999999993,4.999999993,4.999999978,4.999999993,4.999999998,4.999999998,4.999999946,4.999999946,0,1.500000116,4.999999994,4.999999994
0,0,0,1.85E-09,0,0,0,0,0,0,0,3.72E-10,2.98E-07,5.10E-08,0,3.00E-07,0,6.93E-07,0,0,0,5.96E-08,0.066699993,1.32E-08,1.77E-08,3.03E-08,0,0.92317226,9.99999999,9.999999993,5.42E-08,9.999999998,3.425935124,3.174430422,3.280133332,2.12E-07,0,0,9.999999993,9.999999993,9.999999993,9.999999972,9.999999993,9.999999998,9.999999998,5.690857738,5.690857738,0,1.500000013,9.999999993,9.999999993
0,0,0,1.89E-09,0,0,0,0,0,0,0,3.74E-10,2.98E-07,5.15E-08,0,3.01E-07,0,6.94E-07,0,0,0,6.01E-08,0.066699994,1.79E-08,1.83E-08,4.91E-08,0,0.824039668,4.999999994,4.999999994,5.00E-08,4.999999998,4.999999936,4.999999936,4.999999936,4.99999984,0,0,4.999999993,4.999999993,4.999999993,4.99999998,4.999999993,4.999999998,4.999999998,4.999999968,4.999999968,0,1.529399345,4.999999994,4.999999994
0,0,0,2.11E-09,0,0,0,0,0,0,0,3.82E-10,3.01E-07,5.37E-08,0,3.04E-07,0,6.96E-07,0,0,0,6.27E-08,0.066699997,2.31E-08,1.92E-08,7.13E-08,0,0.80545231,9.999999996,9.999999997,3.94E-08,9.999999998,5.160308493,5.064156712,5.098334629,2.13E-07,0,0,9.999999994,9.999999993,9.999999993,9.999999972,9.999999993,9.999999998,9.999999998,7.000900405,7.000900405,0,1.500000026,9.999999997,9.999999997
0,0,0,2.04E-09,0,0,0,0,0,0,0,3.79E-10,3.00E-07,5.31E-08,0,3.03E-07,0,6.96E-07,0,0,0,6.20E-08,0.066699996,2.30E-08,1.77E-08,8.26E-08,0,0.830235458,4.999999996,4.999999996,2.89E-08,4.999999999,4.999999959,4.999999959,4.999999959,4.999999945,0,0,4.999999996,4.999999994,4.999999994,4.999999983,4.999999994,4.999999999,4.999999999,4.99999998,4.99999998,0,1.529999839,4.999999996,4.999999996
0,0,0,1.97E-09,0,0,0,0,0,0,0,3.76E-10,3.00E-07,5.28E-08,0,3.03E-07,0,6.95E-07,0,0,0,6.16E-08,0.066699996,2.22E-08,1.67E-08,8.81E-08,0,0.817843883,9.999999994,9.999999996,2.62E-08,9.999999999,4.262391081,4.346088349,4.304337857,0.01741987,0,0,9.999999995,9.999999993,9.999999993,9.999999972,9.999999993,9.999999999,9.999999999,4.087156456,4.087156456,0,1.500000022,9.999999996,9.999999996
0,0,0,1.97E-09,0,0,0,0,0,0,0,3.76E-10,3.00E-07,5.28E-08,0,3.03E-07,0,6.95E-07,0,0,0,6.16E-08,0.066699996,2.31E-08,1.62E-08,9.79E-08,0,0.793060735,4.999999996,4.999999996,3.10E-08,4.999999999,4.164414928,4.159354053,4.16616093,0.037649952,0,0,4.999999995,4.999999993,4.999999993,4.999999972,4.999999993,4.999999999,4.999999999,4.448079032,4.448079032,0,1.500000022,4.999999996,4.999999996
0,0,0,2.10E-09,0,0,0,0,0,0,0,3.81E-10,3.01E-07,5.37E-08,0,3.04E-07,0,6.96E-07,0,0,0,6.27E-08,0.066699997,2.45E-08,1.55E-08,1.03E-07,0,0.824039671,9.999999996,9.999999997,3.39E-08,9.999999999,5.420768498,5.631101114,5.527894182,0.037527552,0,0,9.999999995,9.999999993,9.999999993,9.999999972,9.999999993,9.999999999,9.999999999,4.353654699,4.353654699,0,1.500000026,9.999999997,9.999999997
0,0,0,2.06E-09,0,0,0,0,0,0,0,3.79E-10,3.00E-07,5.32E-08,0,3.03E-07,0,6.96E-07,0,0,0,6.21E-08,0.066699996,2.40E-08,1.32E-08,1.05E-07,0,0.793060735,4.999999996,4.999999996,2.86E-08,4.999999999,4.999999967,4.999999967,4.999999967,4.999999967,0,0,4.999999996,4.999999994,4.999999994,4.999999985,4.999999994,4.999999999,4.999999999,4.999999983,4.999999983,0,1.529999885,4.999999996,4.999999996
0,0,0,2.04E-09,0,0,0,0,0,0,0,3.77E-10,3.00E-07,5.33E-08,0,3.03E-07,0,6.96E-07,0,0,0.433017585,6.22E-08,0.066699996,2.46E-08,1.14E-08,1.07E-07,0,0.811648097,9.999999995,9.999999996,2.41E-08,9.999999999,9.650961172,9.648681422,9.646951526,0.045842647,0,0,9.999999996,9.999999993,9.999999993,9.999999972,9.999999993,9.999999999,9.999999999,9.806130021,9.806130021,0,1.500000047,9.999999996,9.999999996
1.93E-09,9.90E-10,1.89E-09,2.02E-09,0,0,0,0,0,0,0,3.76E-10,3.00E-07,5.32E-08,0,3.03E-07,0,6.96E-07,0,0.649999996,1.610284163,6.21E-08,0.0667,2.45E-08,9.51E-09,1.10E-07,6.53E-07,0.811648097,4.999999996,4.999999996,3.04E-08,4.999999999,4.999999969,4.999999956,4.999999956,4.999999939,0,0,4.999999996,4.999999995,4.999999995,4.999999982,4.999999994,4.999999999,4.999999999,4.999999978,4.999999978,0,1.500000129,4.999999996,4.999999996
1.49E-09,8.55E-10,1.60E-09,1.41E-09,0,0,0,0,0,0,0,3.47E-10,7.64E-08,2.50E-08,0,7.67E-08,0,9.67E-08,0,1.15E-07,1.15E-07,2.78E-08,0,1.22E-08,4.69E-09,4.54E-08,1.09E-07,1.15E-07,1.15E-07,1.15E-07,1.65E-08,3.23E-08,7.85E-09,6.99E-09,6.99E-09,6.81E-09,0,0,8.82E-08,8.82E-08,8.82E-08,7.89E-09,2.16E-08,3.23E-08,3.23E-08,3.50E-09,3.50E-09,0,1.15E-07,1.15E-07,1.15E-07
1.48E-09,8.55E-10,1.61E-09,1.41E-09,0,0,0,0,0,0,0,3.47E-10,7.64E-08,2.50E-08,0,7.67E-08,0,9.67E-08,0,1.15E-07,1.15E-07,2.78E-08,1.15E-07,1.11E-08,3.61E-09,4.86E-08,1.11E-07,1.15E-07,1.15E-07,1.15E-07,1.50E-08,3.23E-08,7.85E-09,6.99E-09,6.99E-09,6.81E-09,0,0,8.82E-08,8.82E-08,8.82E-08,7.89E-09,2.16E-08,3.23E-08,3.23E-08,3.50E-09,3.50E-09,0,1.15E-07,1.15E-07,1.15E-07
1.49E-09,8.58E-10,1.62E-09,1.42E-09,0,0,0,0,0,0,0,3.47E-10,1.15E-07,2.70E-08,0,1.16E-07,0,1.87E-07,0,2.95E-07,2.95E-07,3.04E-08,2.95E-07,1.01E-08,2.37E-09,6.01E-08,2.70E-07,2.95E-07,2.95E-07,2.95E-07,1.50E-08,6.51E-08,8.13E-09,7.22E-09,7.22E-09,7.02E-09,0,0,1.60E-07,1.60E-07,1.60E-07,8.18E-09,2.39E-08,6.51E-08,6.51E-08,3.61E-09,3.61E-09,0,2.95E-07,2.95E-07,2.95E-07
1.49E-09,8.56E-10,1.61E-09,1.42E-09,0,0,0,0,0,0,0,3.47E-10,9.34E-08,2.60E-08,0,9.39E-08,0,1.30E-07,0,1.68E-07,1.68E-07,2.91E-08,1.68E-07,9.34E-09,1.28E-09,5.46E-08,1.60E-07,1.68E-07,1.68E-07,1.68E-07,1.43E-08,4.38E-08,7.99E-09,7.11E-09,7.11E-09,6.92E-09,0,0,1.15E-07,1.15E-07,1.15E-07,8.03E-09,2.27E-08,4.38E-08,4.38E-08,3.55E-09,3.55E-09,0,1.68E-07,1.68E-07,1.68E-07
1.49E-09,8.56E-10,1.61E-09,1.42E-09,0,0,0,0,0,0,0,3.48E-10,9.10E-08,2.59E-08,0,9.14E-08,0,1.24E-07,0,1.59E-07,1.59E-07,2.90E-08,1.59E-07,9.32E-09,7.39E-10,5.31E-08,1.52E-07,1.59E-07,1.59E-07,1.59E-07,1.36E-08,4.19E-08,7.98E-09,7.09E-09,7.09E-09,6.90E-09,0,0,1.11E-07,1.11E-07,1.11E-07,8.02E-09,2.26E-08,4.19E-08,4.19E-08,3.55E-09,3.55E-09,0,1.59E-07,1.59E-07,1.59E-07
1.50E-09,8.62E-10,1.63E-09,1.43E-09,0,0,0,0,0,0,0,3.50E-10,1.75E-07,2.92E-08,0,1.76E-07,0,4.60E-07,0,4.999999498,4.309877714,3.32E-08,0.066699499,9.96E-09,4.83E-10,6.92E-08,3.10E-06,0.055761578,4.999999498,4.999999498,1.32E-08,5.91E-07,8.44E-09,7.46E-09,7.46E-09,7.25E-09,0,0,6.02E-07,6.02E-07,6.02E-07,8.49E-09,2.68E-08,5.91E-07,5.91E-07,3.73E-09,3.73E-09,0,1.469999007,4.999999498,4.999999498
1.50E-09,8.60E-10,1.63E-09,1.43E-09,0,0,0,0,0,0,0,3.50E-10,1.59E-07,2.86E-08,0,1.60E-07,0,3.85E-07,0,9.999998285,3.274693824,3.25E-08,0.066698295,1.01E-08,3.17E-10,6.32E-08,2.40E-06,0.043368801,9.999996568,9.999998285,1.24E-08,2.16E-07,8.36E-09,7.39E-09,7.39E-09,7.19E-09,0,0,3.68E-07,3.68E-07,3.68E-07,8.40E-09,2.60E-08,2.16E-07,2.16E-07,3.70E-09,3.70E-09,0,1.469996591,9.999998285,9.999998285
1.47E-09,8.50E-10,1.59E-09,1.40E-09,0,0,0,0,0,0,0,3.49E-10,5.54E-08,2.30E-08,0,5.55E-08,0,6.41E-08,0,7.13E-08,7.13E-08,2.53E-08,7.13E-08,9.77E-09,3.16E-10,3.53E-08,6.95E-08,7.13E-08,7.13E-08,7.13E-08,1.25E-08,2.14E-08,7.58E-09,6.78E-09,6.78E-09,6.61E-09,0,0,6.02E-08,6.02E-08,6.02E-08,7.62E-09,1.96E-08,2.14E-08,2.14E-08,3.39E-09,3.39E-09,0,7.13E-08,7.13E-08,7.13E-08
1.74E-09,9.34E-10,1.69E-09,1.80E-09,0,0,0,0,0,0,0,3.70E-10,2.99E-07,5.18E-08,0,3.01E-07,0,6.94E-07,0,2.55,1.190798369,6.03E-08,0.066699994,1.98E-08,7.02E-10,9.37E-08,1.32E-06,0.055762075,9.999999992,9.999999994,1.33E-08,9.999999998,2.741503224,8.29E-08,8.29E-08,6.61E-08,0,0,9.999999994,9.999999994,9.999999994,9.999998934,9.999999992,9.999999998,9.999999998,4.14E-08,4.14E-08,0,1.470000063,9.999999994,9.999999994
0,0,0,2.04E-09,0,0,0,0,0,0,0,3.80E-10,3.00E-07,5.33E-08,0,3.03E-07,0,6.96E-07,0,0,0,6.21E-08,0.066699996,2.36E-08,1.97E-09,1.07E-07,6.26E-08,0.167286244,4.999999996,4.999999996,1.14E-08,4.999999999,4.999999983,4.999999983,4.999999983,4.999999981,0,0,4.999999996,4.999999996,4.999999996,4.999999988,4.999999995,4.999999999,4.999999999,4.999999992,4.999999992,0,1.529999866,4.999999996,4.999999996
0,0,0,2.06E-09,0,0,0,0,0,0,0,3.81E-10,3.01E-07,5.39E-08,0,3.04E-07,0,6.97E-07,0,0,0,6.27E-08,0.066699997,2.55E-08,4.28E-09,9.08E-08,0,0.508054532,9.999999996,9.999999997,1.22E-08,9.999999998,9.23594251,8.930599004,9.130201373,3.45E-07,0,0,9.999999995,9.999999995,9.999999995,9.999999959,9.999999993,9.999999998,9.999999998,9.513929039,9.513929039,0,1.49999976,9.999999997,9.999999997
0,0,0,2.15E-09,0,0,0,0,0,0,0,3.84E-10,3.01E-07,5.36E-08,0,3.04E-07,0,6.96E-07,0,0,0,6.26E-08,0.066699997,2.59E-08,7.57E-09,7.70E-08,0,0.799256523,4.999999997,4.999999997,1.46E-08,4.999999999,4.999999989,4.999999989,4.999999989,4.999999988,0,0,4.999999997,4.999999997,4.999999997,4.999999991,4.999999996,4.999999999,4.999999999,4.999999995,4.999999995,0,1.529999945,4.999999997,4.999999997
0,0,0,2.27E-09,0,0,0,0,0,0,0,3.89E-10,3.02E-07,5.46E-08,0,3.05E-07,0,6.97E-07,0,0,0,6.37E-08,0.066699998,2.78E-08,1.24E-08,7.99E-08,0,0.774473376,9.999999997,9.999999998,2.25E-08,9.999999998,8.432116194,7.200246252,8.141772751,3.46E-07,0,0,9.999999995,9.999999995,9.999999995,9.999999959,9.999999993,9.999999998,9.999999998,8.77523326,8.77523326,0,1.499999763,9.999999998,9.999999998
0,0,0,2.10E-09,0,0,0,0,0,0,0,3.82E-10,3.01E-07,5.35E-08,0,3.03E-07,0,6.96E-07,0,0,0,6.25E-08,0.066699996,2.62E-08,1.54E-08,8.37E-08,0,0.768277588,4.999999996,4.999999996,4.49E-08,4.999999999,4.999999987,4.999999987,4.999999987,4.999999986,0,0,4.999999996,4.999999996,4.999999996,4.99999999,4.999999996,4.999999999,4.999999999,4.999999994,4.999999994,0,1.529999931,4.999999996,4.999999996
0,0,0,1.90E-09,0,0,0,0,0,0,0,3.74E-10,3.00E-07,5.27E-08,0,3.03E-07,0,6.95E-07,0,0,0,6.14E-08,0.066699996,2.25E-08,2.09E-08,7.63E-08,0,0.817843883,9.999999994,9.999999996,7.62E-08,9.999999998,7.576759925,4.944032445,7.021484593,3.45E-07,0,0,9.999999995,9.999999995,9.999999995,9.999999959,9.999999993,9.999999998,9.999999998,7.391160876,7.391160876,0,1.499999755,9.999999996,9.999999996
0,0,0,1.87E-09,0,0,0,0,0,0,0,3.73E-10,2.99E-07,5.24E-08,0,3.02E-07,0,6.95E-07,0,0,0,6.10E-08,0.066699995,1.94E-08,2.74E-08,7.26E-08,0,0.805452308,4.999999995,4.999999995,9.27E-08,4.999999998,4.999999245,4.999999245,4.999999245,4.48E-07,0,0,4.999999995,4.999999995,4.999999995,4.999999961,4.999999993,4.999999998,4.999999998,4.999999622,4.999999622,0,1.499999815,4.999999995,4.999999995
0,0,0,1.88E-09,0,0,0,0,0,0,0,3.74E-10,2.99E-07,5.25E-08,0,3.02E-07,0,6.95E-07,0,0,0,5.23E-08,0.258099995,2.04E-08,3.13E-08,7.36E-08,0,0.762081799,9.999999993,9.999999995,9.51E-08,9.999999998,7.305013372,4.216245547,6.572731375,3.44E-07,0,0,9.999999995,9.999999995,9.999999995,9.999999959,9.999999993,9.999999998,9.999999998,6.115288369,6.115288369,0,1.499999754,9.999999995,9.999999995
0,0,0,1.88E-09,0,0,0,0,0,0,0,3.74E-10,2.99E-07,5.24E-08,0,3.02E-07,0,6.95E-07,0,0,0,4.35E-08,0.258099995,2.56E-08,3.20E-08,7.08E-08,0,0.656753419,4.999999995,4.999999995,9.41E-08,4.999999998,4.999999827,4.999999827,4.999999827,3.797188971,0,0,4.999999995,4.999999995,4.999999995,4.999999967,4.999999993,4.999999998,4.999999998,4.999999913,4.999999913,0,1.499999903,4.999999995,4.999999995
0,0,0,1.90E-09,0,0,0,0,0,0,0,3.75E-10,3.00E-07,5.27E-08,0,3.03E-07,0,6.95E-07,0,0,0,3.63E-08,0.258099996,2.53E-08,3.19E-08,7.27E-08,0,0.588599762,9.999999994,9.999999996,9.94E-08,9.999999998,6.979977043,3.118453916,5.781656818,3.45E-07,0,0,9.999999995,9.999999995,9.999999995,9.999999959,9.999999993,9.999999998,9.999999998,3.222255479,3.222255479,0,1.499999755,9.999999996,9.999999996
0,0,0,1.89E-09,0,0,0,0,0,0,0,3.74E-10,2.99E-07,5.25E-08,0,3.02E-07,0,6.95E-07,0,0,0,2.81E-08,0.258099995,1.77E-08,3.32E-08,7.06E-08,0,0.570012401,4.999999995,4.999999995,1.01E-07,4.999999998,4.999999871,4.999999871,4.999999871,4.999999501,0,0,4.999999995,4.999999995,4.999999995,4.999999969,4.999999993,4.999999998,4.999999998,4.999999936,4.999999936,0,1.499999921,4.999999995,4.999999995
0,0,0,1.91E-09,0,0,0,0,0,0,0,3.75E-10,3.00E-07,5.29E-08,0,3.03E-07,0,6.95E-07,0,0,0,2.65E-08,0.258099996,1.52E-08,3.43E-08,8.34E-08,0,0.576208188,9.999999994,9.999999996,9.95E-08,9.999999998,7.536060632,2.911887077,5.994593776,3.45E-07,0,0,9.999999995,9.999999995,9.999999995,9.999999959,9.999999993,9.999999998,9.999999998,2.441028967,2.441028967,0,1.499999756,9.999999996,9.999999996
