Resource,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate
t398,1.3112161303101285e-6,1.4649918756223683e-6,7.82941831681705e-5
t399,1.3642806966763478e-6,1.503346336054605e-6,8.763450315374806e-5
t400,1.4836708633863865e-6,1.5983502328560548e-6,0.00011873053877237616
t401,1.8895766316430004e-6,1.8285573914901444e-6,0.0004683386447364947
t402,0.003503795178433624,2.46424898558682e-6,2.7508855622774213
t403,0.0035041302051119234,2.773966426067527e-6,2.750899898329681
t404,0.003504291836699274,2.9572490492058635e-6,2.750903301405638
t405,0.003504394605066198,3.071416679003024e-6,2.7509017329877214
t406,0.003504467750533034,3.1431100422937877e-6,2.750896867710238
t407,0.0035045236732225205,3.187027159588815e-6,2.750890088449723
t408,0.00350456837708585,3.211909299593287e-6,2.7508838180266553
t409,0.003504580809962335,3.222815250640925e-6,2.7508825637345438
t410,0.0035045653422588158,3.222053041832452e-6,2.750888412408568
t411,0.003504491572795707,3.183059540501084e-6,2.7508948051023996
t412,0.0035044023197683804,3.125846515880144e-6,2.750900534252732
t413,0.003504288041261163,3.038211435417142e-6,2.750903916380365
t414,0.003504125403576197,2.901615695326123e-6,2.7509037091970105
t415,0.003503840438436086,2.681236372573347e-6,2.7508975485636102
t416,0.0035026357105857357,2.2936582996024808e-6,2.7508709097353585
t417,1.7037412738503732e-6,1.7656118637248997e-6,0.0002923818003194457
t418,1.446904169212649e-6,1.5722604303590958e-6,0.00010913357162908147
t419,1.354309912306376e-6,1.4947134072478123e-6,8.585036262982927e-5
t420,1.314055852677926e-6,1.4636540113452521e-6,7.839992001177508e-5
t421,1.3063686121676811e-6,1.4556244032056499e-6,7.693034956609174e-5
t422,1.3286573799895701e-6,1.4663591425117782e-6,8.044988693971066e-5
t423,1.3905134396505376e-6,1.5052757231979899e-6,9.23468890780402e-5
t424,1.5358000726958202e-6,1.602426056240215e-6,0.000141699194642856
t425,2.3044877817866384e-6,1.8406306595566814e-6,2.724512526179772
t426,0.005623533450140228,2.5551698844648323e-6,2.750902285605671
t427,0.0056237170501424625,2.892047439116922e-6,2.750912649785738
t428,0.005623791809963035,3.085867165512676e-6,2.7509143191524386
t429,0.005623824241451973,3.1979424607015595e-6,2.750911549816616
t430,0.005623829696112375,3.2540112886969116e-6,2.7509051756121505
t431,0.005623813823057708,3.2652975516972593e-6,2.750895229529365
t432,0.005623780100102098,3.234073958857669e-6,2.7508821988138044
t433,0.0056236707740851995,3.1545346367112005e-6,2.750869466201161
t434,0.00562355489874284,3.0926382349847853e-6,2.750867546157578
t435,0.005623436492779187,3.05343459994158e-6,2.75087138363227
t436,0.005623317935308994,3.029883431993629e-6,2.7508784855415715
t437,0.005623200586416134,3.0156099293541456e-6,2.750887303556382
t438,0.005623070979405966,2.9672508714067386e-6,2.7508932053071677
t439,0.0056228921652096385,2.81700314917773e-6,2.7508917274057794
t440,0.005622549646993744,2.5123160851854226e-6,2.7508779794456824
t441,1.8984189934717248e-6,1.8316195157776526e-6,0.0003418588925130417
t442,1.5598061903895658e-6,1.6065380808234309e-6,0.00011626017886888054
t443,1.4588944864453575e-6,1.5165522236875216e-6,9.042227477939335e-5
t444,1.4205013680285635e-6,1.482070107919609e-6,8.314098340791915e-5
t445,1.4208239262654353e-6,1.4783085567653237e-6,8.329389452893808e-5
t446,1.4606567362803137e-6,1.505467806609942e-6,9.138338241026132e-5
t447,1.568476009764059e-6,1.5890839466705417e-6,0.00012373169695155628
t448,1.990630621514486e-6,1.8067206952501237e-6,0.0005848487985565826
t449,0.0026040571056456826,2.489000278897502e-6,2.7508936055535873
t450,0.0026043116827683564,2.8144340978587123e-6,2.750906246308176
t451,0.0026044276678000916,3.0043326698984487e-6,2.750908877000947
t452,0.0026044945376266517,3.1190888630682076e-6,2.7509067957582447
t453,0.002604534740896007,3.1853470985234306e-6,2.750901303780937
t454,0.0026045576903963824,3.2165369492580458e-6,2.7508932002804953
t455,0.0026045677146128575,3.218743453825637e-6,2.750884131828163
t456,0.0026045376722674245,3.19249204562609e-6,2.7508780813617024
t457,0.002604469895021754,3.1329856254053508e-6,2.750876723464083
t458,0.0026044014181849434,3.117064771178853e-6,2.750883173356201
t459,0.002604316460005075,3.0681617068517034e-6,2.7508884424338462
t460,0.0026042255063773983,3.0431920468170925e-6,2.7508956876496806
t461,0.0026041086716708326,2.9581650874104014e-6,2.7508985141717806
t462,0.002603935218220696,2.79081453203334e-6,2.7508956001721216
t463,0.0026035886042539494,2.486569886922103e-6,2.7508812696285414
t464,1.844495780288996e-6,1.8429500391069175e-6,0.0004553004259510448
t465,1.4511202774330614e-6,1.6176873575811215e-6,0.00012229277684282905
t466,1.3211208745664334e-6,1.5147283281767503e-6,8.828742088522362e-5
t467,1.2570697645760938e-6,1.4709867169512403e-6,7.765919111379812e-5
t468,1.2256128970202166e-6,1.4542568973910362e-6,7.326266534963475e-5
t469,1.2166226328741995e-6,1.4492629523290068e-6,7.181351296858819e-5
t470,1.2283489655054506e-6,1.4579514838025008e-6,7.285501819952017e-5
t471,1.2636572946952274e-6,1.4878257863179557e-6,7.698632113142807e-5
t472,1.333470303451698e-6,1.562912969620398e-6,8.69888834088107e-5
t473,1.4733607622917034e-6,1.7453396517331354e-6,0.00011706429733196874
t474,1.8190624198812664e-6,2.2210260810114015e-6,1.7824269158585349
t475,1.998444432012166e-6,2.4564436846399494e-6,1.7825073617449367
t476,2.1134033777634044e-6,2.591125353719046e-6,1.7825432862552573
t477,2.1912417208795357e-6,2.670830784601248e-6,1.7825638305086855
t478,2.2434312794146536e-6,2.717636641914217e-6,1.7825759709803077
t479,2.2756677957165783e-6,2.7435596775621597e-6,1.7825825498593098
t480,2.2908637238062404e-6,2.755080456227316e-6,1.7825851529334262
t481,2.29026212212692e-6,2.755097209751049e-6,1.782584977096631
t482,2.273822357099235e-6,2.7436184148025095e-6,1.7825820148948262
t483,2.2402324912272305e-6,2.717909082133756e-6,1.782575071346725
t484,2.186495056510236e-6,2.671694876912662e-6,1.7825625612384892
t485,2.1068113657052197e-6,2.593249479067427e-6,1.7825416340369427
t486,1.989685759163893e-6,2.460924852289778e-6,1.7825052635897667
t487,1.8089578502390936e-6,2.230177650871337e-6,1.782424184130401
t488,1.479253325824351e-6,1.7678477360976658e-6,0.00012171754111921293
t489,1.3482279838791256e-6,1.59147494353235e-6,9.12982348851749e-5
t490,1.2792549117462881e-6,1.5140437294270784e-6,8.051203755605549e-5
t491,1.2431762121810928e-6,1.4804135124711317e-6,7.571837654668752e-5
t492,1.2299625275318554e-6,1.4654772923438808e-6,7.39192447053883e-5
t493,1.2371263825025342e-6,1.4613117267587364e-6,7.447635956275069e-5
t494,1.267704118536106e-6,1.4740383007601848e-6,7.83694960074288e-5
t495,1.3314151665487709e-6,1.511857771105551e-6,8.832889543990775e-5
t496,1.4632869059244364e-6,1.6052810123201457e-6,0.00012025675732706919
t497,1.926625668168079e-6,1.8297960464658227e-6,0.000496965563985941
t498,0.0008740884147813143,2.480843831160243e-6,2.75088435387158
t499,0.0008743496606222296,2.792476764641161e-6,2.7508984023967886
t500,0.0008744710604730973,2.9712299641709002e-6,2.750901303711489
t501,0.0008745422905022494,3.073949749482842e-6,2.750898721707255
t502,0.000874585787219237,3.1249534919778996e-6,2.7508918646738434
t503,0.0008746094194976939,3.134874646664608e-6,2.7508814734530915
t504,0.0008746213775781941,3.1056446900608107e-6,2.750869512947822
t505,0.0008746316605709395,3.1262036240507778e-6,2.750868155661395
t506,0.0008746240530288025,3.106302965444305e-6,2.7508692801922967
t507,0.0008746144155190806,3.13448702276498e-6,2.7508809571093837
t508,0.0008745874786935517,3.12421323775854e-6,2.7508912029862613
t509,0.0008745333373073476,3.0737142925907153e-6,2.7508980160983287
t510,0.0008744502294055391,2.9717527071880986e-6,2.7509005635540893
t511,0.0008743143026897482,2.794180762615153e-6,2.750897623707179
t512,0.0008740292799776598,2.4840720025201896e-6,2.7508833750899773
t513,1.9687666561158646e-6,1.839380710772423e-6,0.0005071445057054559
t514,1.5516640359706354e-6,1.6202404680955589e-6,0.00012490256479978428
t515,1.4356479617923672e-6,1.5321605707205646e-6,9.340783099468442e-5
t516,1.3855830877152995e-6,1.4962463143411633e-6,8.408902165741931e-5
t517,1.372141974966614e-6,1.4849063730479862e-6,8.176636874683162e-5
t518,1.3904419159695458e-6,1.4933593695859855e-6,8.484835940118658e-5
t519,1.4488201196702833e-6,1.530485991734765e-6,9.639438790256055e-5
t520,1.5883264160267857e-6,1.6259304765473472e-6,0.00014333788073616222
t521,2.2459021055785314e-6,1.8569494128158342e-6,0.5700019585469519
t522,0.0024387781804474547,2.536307288361353e-6,2.7508977440935896
t523,0.0024389880551274547,2.8610925707690894e-6,2.7509090543404633
t524,0.0024390785964333245,3.04852337332473e-6,2.750911060782686
t525,0.002439124656814478,3.1574738057898498e-6,2.750908358114173
t526,0.002439144417453654,3.2129664646091457e-6,2.7509018367575906
t527,0.00243914509055836,3.2262181466525894e-6,2.750891595933046
t528,0.00243913013846513,3.199902661127722e-6,2.75087821836062
t529,0.002439075808288676,3.1288173115769135e-6,2.7508650632147966
t530,0.0024390194412868614,3.095331839182264e-6,2.750864940342475
t531,0.0024389609108080297,3.0812839760097213e-6,2.750871321098494
t532,0.0024389031878138657,3.093970997449375e-6,2.7508834647247693
t533,0.002438833169764121,3.076335219653254e-6,2.750893436157885
t534,0.00243873848043419,2.99134893422979e-6,2.7508974933011587
t535,0.00243859115207923,2.8175342526960657e-6,2.750895003723357
t536,0.002438278783670678,2.4966657867481384e-6,2.7508798487140917
t537,1.942735648799123e-6,1.8407750380214692e-6,0.0004034183283441627
t538,1.5516242556598928e-6,1.6223499804315382e-6,0.00012245102971854122
t539,1.437040962199656e-6,1.5338559155033033e-6,9.302141616698393e-5
t540,1.3875074001913172e-6,1.4975249620340022e-6,8.404434413623448e-5
t541,1.3745685214724095e-6,1.4863039504053463e-6,8.190492589539889e-5
t542,1.3934698018174534e-6,1.494954145276324e-6,8.515289379127293e-5
t543,1.4528101358773414e-6,1.5324319715561682e-6,9.70009361445013e-5
t544,1.5942231962790728e-6,1.6275512122079135e-6,0.0001452624386903269
t545,2.271490067033171e-6,1.8587650919196868e-6,0.010879960611604149
t546,0.006595756595963434,2.541133109425982e-6,2.750898980433025
t547,0.006595961018719369,2.8672252433914453e-6,2.750910039203333
t548,0.0065960482484450364,3.055356722400102e-6,2.750911945304693
t549,0.006596091565433088,3.164516377358513e-6,2.750909191885534
t550,0.006596108739111332,3.2197831749692583e-6,2.7509026431945887
t551,0.006596107019741606,3.2323202830015754e-6,2.7508923538361016
t552,0.006596090272311366,3.2046412042797794e-6,2.750878833270753
t553,0.006596033274438399,3.1313054605732324e-6,2.750865410714952
t554,0.006595973774268201,3.092049665993641e-6,2.7508646445979212
t555,0.006595914368924617,3.0806695449938014e-6,2.7508711532995167
t556,0.006595855636120355,3.0932952916060085e-6,2.750883241381062
t557,0.006595786624907017,3.080529202123617e-6,2.750893765861193
t558,0.006595694766842975,2.998800469635892e-6,2.750898262732974
t559,0.0065955538047687045,2.828063399488479e-6,2.7508962921191342
t560,0.006595264758490364,2.511817670495471e-6,2.7508826671516036
t561,1.914038455813592e-6,1.8307473843752566e-6,0.00040686362522541786
t562,1.5058582877821268e-6,1.601759747233879e-6,0.00011745839941111957
t563,1.3901684175162248e-6,1.5087778435685705e-6,8.846262387567365e-5
t564,1.340400376795841e-6,1.471067080851007e-6,7.971760975359796e-5
t565,1.3269059394533898e-6,1.4585985451990868e-6,7.754295887729435e-5
t566,1.3450246891356836e-6,1.4677817622839365e-6,8.063370133776239e-5
t567,1.4030990656400779e-6,1.5075473360370295e-6,9.210012147609787e-5
t568,1.5420115871311097e-6,1.607393561856316e-6,0.00013894253673548573
t569,2.189202788688848e-6,1.8458348731313695e-6,2.3095416097550263
t570,2.035056098230842e-5,2.5407989250639325e-6,2.750899172966801
t571,2.053639007583884e-5,2.8700740519841784e-6,2.75091009647576
t572,2.0613900569919287e-5,3.058893597630186e-6,2.75091191932882
t573,2.0649038742402774e-5,3.1669983821237343e-6,2.750909049974258
t574,2.0657199574278563e-5,3.219334920273113e-6,2.750902240516202
t575,2.064315855402145e-5,3.226497231950212e-6,2.7508912910290335
t576,2.0600895122238595e-5,3.190019027528087e-6,2.750876205590782
t577,2.051358825925915e-5,3.1025636081405493e-6,2.7508597284306777
t578,2.0411958273002604e-5,3.0459712859816397e-6,2.7508563066543594
t579,2.0299808594091664e-5,3.008481429006869e-6,2.7508590814135614
t580,2.0179818756068506e-5,2.9821152758700793e-6,2.750865221694296
t581,2.0051927035451955e-5,2.9551773399209804e-6,2.7508721637420455
t582,1.987317829056122e-5,2.831115149057739e-6,2.7508706381442876
t583,1.953740691282128e-5,2.569237157874695e-6,2.7508557449283773
t584,2.4946772878185065e-6,2.014298966457512e-6,2.1332788261687208
t585,1.5618694411871623e-6,1.68425696569384e-6,0.00012987545531386314
t586,1.4006711619830968e-6,1.5504664323605269e-6,9.212504114398827e-5
t587,1.3288125639122795e-6,1.4931290620751137e-6,8.089471655937877e-5
t588,1.2972317831317264e-6,1.468836049430952e-6,7.658520229147704e-5
t589,1.2942542589595449e-6,1.4625712043798398e-6,7.62756195790222e-5
t590,1.3194661680153094e-6,1.4732113622152246e-6,8.009434478761318e-5
t591,1.3833572181011893e-6,1.5125633767514866e-6,9.153100028079202e-5
t592,1.5286114947024044e-6,1.6096884424978176e-6,0.00013440144854263454
t593,2.211037386175184e-6,1.8420071926319395e-6,0.0014431721532371753
t594,0.015870032572299145,2.537749095295973e-6,2.7508973860494743
t595,0.01587023189647273,2.866686624351254e-6,2.7509087071017078
t596,0.01587031565671817,3.054567295808408e-6,2.7509105401129315
t597,0.015870355913150995,3.1610396330200836e-6,2.7509074386218932
t598,0.015870369914737278,3.2108383396386002e-6,2.750900168945242
t599,0.01587036465229248,3.2140787476647484e-6,2.750888666057545
t600,0.015870344680054584,3.1712890411874505e-6,2.7508735421848547
t601,0.01587031415745932,3.123303751664259e-6,2.7508644756361083
t602,0.015870282221542343,3.1050463347413436e-6,2.7508663417363532
t603,0.01587024949921014,3.1108582598259715e-6,2.750875365586831
t604,0.015870215581402752,3.1362813898482477e-6,2.7508897473975282
t605,0.01587016912671593,3.111011021500025e-6,2.750899355901737
t606,0.01587009899006719,3.020344022963566e-6,2.7509034704515147
t607,0.015869982210228596,2.842310578121551e-6,2.750901638818284
t608,0.015869729697158514,2.5182721621152457e-6,2.7508889402441654
t609,1.9481948630317243e-6,1.8203188780729165e-6,0.00046683331992011784
t610,1.498299587328751e-6,1.5909858686437117e-6,0.0001182649968552737
t611,1.3801559548043872e-6,1.5001617393387618e-6,8.779047177481451e-5
t612,1.32922426797396e-6,1.4623489219659863e-6,7.871002678896303e-5
t613,1.3152308999296331e-6,1.452335674552954e-6,7.653929659229506e-5
t614,1.3322318401780019e-6,1.4614471484030005e-6,7.939840102352599e-5
t615,1.3879754632552489e-6,1.4990923677023512e-6,9.01077188179765e-5
t616,1.5217690628343037e-6,1.597066993265963e-6,0.0001332266419761673
t617,2.1348481382105154e-6,1.8332140171621412e-6,1.0758491092795899
t618,2.4434645877268237e-5,2.530577679454647e-6,2.750897896483466
t619,2.4622227825537203e-5,2.8598559834207056e-6,2.750909143542637
t620,2.4701559812742128e-5,3.0485936394784087e-6,2.7509110584310177
t621,2.4738192008486587e-5,3.1567410786759466e-6,2.7509081737739134
t622,2.4747377980858573e-5,3.2093046438960054e-6,2.7509012285657857
t623,2.47335649115156e-5,3.2170277248363773e-6,2.7508899913839477
t624,2.4693947173950314e-5,3.1815623332096023e-6,2.7508743926935946
t625,2.4607567320442604e-5,3.0956563436667488e-6,2.7508570570268156
t626,2.4507946289428233e-5,3.041736994228007e-6,2.750853180293129
t627,2.439868856116912e-5,3.0082380800918335e-6,2.750855872877409
t628,2.428224130490066e-5,2.9876415009679564e-6,2.7508624087215123
t629,2.415947719314208e-5,2.9750890660787877e-6,2.7508712339149737
t630,2.3987682573678574e-5,2.87771127262829e-6,2.7508724157038587
t631,2.3684707736003045e-5,2.6623984962597733e-6,2.7508633428409706
t632,2.1489524412215652e-5,2.2297411890105462e-6,2.7507227386036255
t633,1.5926060409403625e-6,1.738288114203078e-6,0.00017518984395708138
t634,1.3655595026470664e-6,1.5484276866852127e-6,9.350376142563686e-5
t635,1.2750423609501467e-6,1.4708590562840994e-6,7.775272431930835e-5
t636,1.2307656718296097e-6,1.4383519899742699e-6,7.15728277974585e-5
t637,1.2143191352047167e-6,1.4286497976472156e-6,6.944407296984373e-5
t638,1.220741813793898e-6,1.4356194622140852e-6,7.012146684779481e-5
t639,1.2518122827014836e-6,1.4664941517530836e-6,7.405943464806787e-5
t640,1.3171931173253574e-6,1.542616723043157e-6,8.369144784557873e-5
t641,1.4493161768834287e-6,1.7223597973692737e-6,0.00011146082648262819
t642,1.7817130920351143e-6,2.2000341646533614e-6,0.0063714914738628265
t643,1.956140963799957e-6,2.434989855990512e-6,0.0064505934316968615
t644,2.068496176250131e-6,2.568974333456574e-6,0.006486853912192816
t645,2.1447984738557392e-6,2.648089667111979e-6,0.006507966204678302
t646,2.1960534586210547e-6,2.694430088885738e-6,0.006520664429662923
t647,2.227746914602245e-6,2.719994059775548e-6,0.00652767448990584
t648,2.242686615024846e-6,2.73119946346069e-6,0.006530421173231327
t649,2.2420652432162648e-6,2.7308586331838372e-6,0.00652978239083081
t650,2.225844204165327e-6,2.7190374544585763e-6,0.006525745216139569
t651,2.1927438019752574e-6,2.6930360107137767e-6,0.006517366874072034
t652,2.1398870483486553e-6,2.6469697223452255e-6,0.00650318910969462
t653,2.0618233600157535e-6,2.5702887220482366e-6,0.0064806310272327965
t654,1.9472881832847754e-6,2.4409670169392903e-6,0.006442748420112119
t655,1.7707239501094065e-6,2.2150968722768945e-6,0.00636147228570052
t656,1.4479431243377695e-6,1.763030814817972e-6,0.0001200624576509307
t657,1.3119134092335807e-6,1.575985266710677e-6,8.817393690959819e-5
t658,1.2381661153490778e-6,1.4872039546162657e-6,7.641532777098649e-5
t659,1.1979638850874034e-6,1.4500748440545188e-6,7.120578378487176e-5
t660,1.1792943188185815e-6,1.4340100576997404e-6,6.887849711657309e-5
t661,1.1783767043632874e-6,1.4305962689732094e-6,6.84790649053086e-5
t662,1.1952913708531325e-6,1.439890292735876e-6,6.999455718675867e-5
t663,1.2341038712177647e-6,1.4706740985576406e-6,7.432967389618415e-5
t664,1.3065687427239404e-6,1.5470366184146932e-6,8.435453060902132e-5
t665,1.4506695478576208e-6,1.734211725240019e-6,0.00011471893335196312
