Resource,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_CPE_RA_i,CAM_CPE_RA_ii,CAM_DR_RA,Generic_RA_Only,Leapfrog_Power,Tierra_Buena,Aquamarine_Westside,Arizona_Solar,Humboldt_Bay_Offshore_Wind,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,Wyoming_Wind,Arizona_Li_Battery,CAISO_New_Flow_Battery,CAISO_New_Flow_Battery_12,CAISO_New_Flow_Battery_8,CAISO_New_LDES_Battery_12,CC_Power_GoalLine,CC_Power_Tumbleweed,Generic_4hr_battery_low_cost,Generic_6hr_battery,Generic_6hr_battery_low_cost,Generic_8hr_battery,Generic_8hr_battery_low_cost,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage,FishLake,Greater_Imperial_Geothermal,InState_Biomass,Northern_California_Geothermal,Ormat_Portfolio,Southern_Nevada_Geothermal,IndianValley_Hydro,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar,Total
t6179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.97973960222902,0.0,0.0,0.0,0.0,0.0,0.0,0.011867394249121276,0.045700391215637584,2.654332282639752,0.010978667184256996,2.330150653717061,14.97973960222902,14.97973960222902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08578429109148775,3.124736638434019,0.9081879024051426,54.11095702762354
t6180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.97942784903637,0.0,0.0,0.0,0.0,0.0,0.0,0.01125775064070332,0.04546823380543675,2.6541177688621964,0.010905723807962555,2.3300651170758004,14.97942784903637,14.97942784903637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10456311605817185,2.876457918635762,0.9082005089385696,53.87931968493371
t6181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.977802018076588,0.0,0.0,0.0,0.0,0.0,0.0,0.009453736120915365,0.0449637689212202,2.653654392991115,0.010784990365031366,2.329915724354659,14.977802018076588,14.977802018076588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1212104840503539,3.283412704993797,1.084769615447293,54.47157147147414
t6182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013220369360496301,0.0,0.0,0.0,0.0,0.0,0.0,0.0034404777420052675,0.04362381555544912,2.6524638208933564,0.010593900007409163,2.3296630012571535,0.0013220369360496301,0.0013220369360496301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1257705422314966,2.921746206182188,1.0847999743597654,9.176067849036972
t6183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008371362364316656,0.0,0.0,0.0,0.0,0.0,0.0,0.0020996951553413717,0.0412589270838896,2.6504575077791945,0.010437415364090201,2.3294298014474815,0.0008371362364316656,0.0008371362364316656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12196739021131352,2.7865691966052433,1.0848098999942677,9.029541242350119
t6184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007647575399013126,0.0,0.0,0.0,0.0,0.0,0.0,0.0017245575167492899,0.012239797739738595,0.1642465108732893,0.010185479493986944,2.3289973076510107,0.0007647575399013126,0.0007647575399013126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11741175366136035,3.3062405896154847,1.1202003909234337,7.063540660094757
t6185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00059410704479738,0.0,0.0,0.0,0.0,0.0,0.0,0.0012313218139762816,0.001704386402381716,0.001756805352459267,0.008802856960268729,2.323978004597153,0.00059410704479738,0.00059410704479738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12652568881833892,4.541829179343975,1.0848491638334155,8.092459728256362
t6186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004464249598673228,0.0,0.0,0.0,0.0,0.0,0.0,0.0008720209443084096,0.0009586589384530033,0.0009631999808101795,0.0011114737317609819,0.0010857392226131767,0.0004464249598673228,0.0004464249598673228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23593884840578017,8.780928693049622,7.0228641457681995,16.04606205492115
t6187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.739947425792065e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.00014726666713830473,0.00015194169098747224,0.00015222420238738751,0.00013280898863970842,0.000151167754615262,7.739947425792065e-5,7.739947425792065e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6816338772623297,23.578158060144087,18.67540312654494,42.9361626716779
t6188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.599013983483469e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.00014995036227226377,0.00015096013963973245,0.00015145707328498555,0.00013402252103214988,0.0001504645626930443,7.599013983483469e-5,7.599013983483469e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713429682072755,29.283354975502714,23.65541935007189,53.91108211886031
t6189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69744826421118e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0001521523038853203,0.00015254789100501025,0.0001524805303466594,0.00013571224466702695,0.00015134859761108937,7.69744826421118e-5,7.69744826421118e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713420173764838,29.283404252363162,23.65549658032834,53.91121801508342
t6190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.729790603735552e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.00015271312134932755,0.00015299978426616128,0.00015268203357775143,0.00013599088134173338,0.0001515376333582062,7.729790603735552e-5,7.729790603735552e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713414378630156,29.28348339680629,23.65551067298214,53.91131332482345
t6191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.748869468204984e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.00015261100350737365,0.00015321238190430062,0.00015274660220839607,0.00013573558414859525,0.00015161262364050433,7.748869468204984e-5,7.748869468204984e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713409561607746,29.28354461838225,23.65550336560525,53.91136732442773
t6192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74271043924256e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.00015193208719442716,0.00015302659644517123,0.00015265790388166494,0.00013493105457340328,0.00015155663522204796,7.74271043924256e-5,7.74271043924256e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713409267475929,29.28357751425561,23.6554952245084,53.9113900511021
t6193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.763195629061794e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.00015104610772601287,0.00015312507636324756,0.00015273674013476573,0.00013405393917808166,0.00015166674400380868,7.763195629061794e-5,7.763195629061794e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713406173532025,29.28358930415429,23.65548989226028,53.91139533824405
t6194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.869033967712606e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0001507113062116387,0.00015426605917413208,0.00015377030357246148,0.0001339369382164746,0.00015283326261785973,7.869033967712606e-5,7.869033967712606e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713403868790905,29.283584054885534,23.655489378472595,53.911395409126044
t6195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.848970310842401e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0001484667000765495,0.00015357386552237258,0.00015335250703725725,0.00013167648644510786,0.0001524288423532179,7.848970310842401e-5,7.848970310842401e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713403073021621,29.283561429927246,23.65549390410747,53.91137060884763
t6196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.787125114172446e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.00014505717962882338,0.00015206923856923802,0.00015239204139744724,0.00012830751473534826,0.00015144228115847956,7.787125114172446e-5,7.787125114172446e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713402672792739,29.283519793428685,23.6555016057387,53.911324548455575
t6197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.750128463855076e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.00014081819772722865,0.00015048477181439944,0.0001516762902343005,0.00012438397070437616,0.00015079127955741023,7.750128463855076e-5,7.750128463855076e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713404839037552,29.283452595384205,23.655505486373066,53.91124922402498
t6198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.724319719929084e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0001345304925615398,0.00014833360287854047,0.0001510002476663744,0.00011884702668693352,0.00015019167292949927,7.724319719929084e-5,7.724319719929084e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713410238795159,29.283360883632607,23.65548255771082,53.91111909785727
t6199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.309715876326406e-5,0.0,0.0,0.0,0.0,0.0,0.0,8.123288888742964e-5,8.630268093930496e-5,8.684647499488739e-5,8.324401768890304e-5,8.932703305389115e-5,3.309715876326406e-5,3.309715876326406e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971341381799997,28.89959364390475,23.65538996143367,53.52685123171027
t6200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007684896164053713,0.0,0.0,0.0,0.0,0.0,0.0,0.002407911415043825,0.003367301823484959,0.0033979574266398004,0.010670926052176774,0.9709525612149524,0.0007684896164053713,0.0007684896164053713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7724079325585217,15.023465045066898,14.287311729350032,31.076286833756967
t6201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007751076637443412,0.0,0.0,0.0,0.0,0.0,0.0,0.003635263703366648,0.03580914367677839,0.2473816771191542,0.009923762740330739,2.327511654265708,0.0007751076637443412,0.0007751076637443412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23513439189346944,4.680278830471146,3.446342256113776,10.988342302974962
t6202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.979626464316175,0.0,0.0,0.0,0.0,0.0,0.0,0.011877463518683011,0.04550232203430717,2.6540857898724735,0.011096807149787967,2.3302283191231736,14.979626464316175,14.979626464316175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08130026408775974,3.0342240300007077,0.9081794065113734,54.01537379524679
t6203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.979780639314345,0.0,0.0,0.0,0.0,0.0,0.0,0.012068464213468544,0.04572442270604723,2.6543311653734056,0.011135782237115496,2.330278212711598,14.979780639314345,14.979780639314345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08055363819300575,2.8086763681058216,0.9081644621314802,53.79027443361498
t6204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.979655170967188,0.0,0.0,0.0,0.0,0.0,0.0,0.011773949956767778,0.045597269664433906,2.654212142578798,0.01111587989819922,2.3302456298224965,14.979655170967188,14.979655170967188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09853993903753104,2.808747114027958,1.0316943149073776,53.93089175279513
t6205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.97913531885087,0.0,0.0,0.0,0.0,0.0,0.0,0.01098002245886606,0.045272964833652264,2.653898817580381,0.011072705762771883,2.330176373757067,14.97913531885087,14.97913531885087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11590197746612217,3.215224122780138,1.3682430081454404,54.68817594933705
t6206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.659988747594356,0.0,0.0,0.0,0.0,0.0,0.0,0.008210523862536833,0.0444945033018203,2.6531449562156904,0.01100488579031846,2.330061900425409,6.659988747594356,6.659988747594356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1212117171663518,3.1022153068639073,1.0140648562380334,29.264374892647137
t6207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008455092020511543,0.0,0.0,0.0,0.0,0.0,0.0,0.0026952573297941303,0.042091391355211887,2.650806741966367,0.010918542234394668,2.32990087094842,0.0008455092020511543,0.0008455092020511543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157807406775349,3.464949712236505,0.9082353108060841,9.727915095160466
t6208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008175789124395124,0.0,0.0,0.0,0.0,0.0,0.0,0.0019854486151070763,0.023665316913817385,2.573901245506121,0.010842695058997275,2.3297348034978405,0.0008175789124395124,0.0008175789124395124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34389287493125553,3.7838758607217846,0.9082515669350725,9.978602548917316
t6209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006036374449604403,0.0,0.0,0.0,0.0,0.0,0.0,0.0012061658176614539,0.0015908827269433777,0.0016061974553760682,0.010466335377509092,2.328602050840699,0.0006036374449604403,0.0006036374449604403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3568586353956945,5.19165905554606,2.172776294100827,10.066576529595652
t6210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004582397965161468,0.0,0.0,0.0,0.0,0.0,0.0,0.0008744272060159272,0.0009634410361444479,0.0009679514891560818,0.0020155513675180134,0.001284260483868807,0.0004582397965161468,0.0004582397965161468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.569059585758615,10.173112926042712,7.363460311140534,18.113113173914115
t6211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.87197478395021e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.00014943146199975003,0.0001544357283043548,0.00015467712217075386,0.000134739658445071,0.00015371074545672976,7.87197478395021e-5,7.87197478395021e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8079707783758244,24.251224666525424,18.616487051866763,43.67666565072791
t6212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.817045071579947e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.00015306466152395309,0.00015464297952793343,0.00015477623120961517,0.00013698098183023954,0.00015376139408915961,7.817045071579947e-5,7.817045071579947e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713458706575808,29.28335655678106,23.65542138909829,53.911111554137264
t6213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.813280074529046e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0001544589134326355,0.0001549041221297024,0.00015488518872797105,0.00013776874397313855,0.00015385265326899687,7.813280074529046e-5,7.813280074529046e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713453665424368,29.28340612682967,23.655494042195443,53.91123580359132
t6214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.842056612297849e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.00015509148447022522,0.00015533660227985555,0.00015511132706873477,0.00013808617427853742,0.0001540576261832367,7.842056612297849e-5,7.842056612297849e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713449773517633,29.28347666866614,23.655509733911195,53.91132432484174
t6215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.867223606500451e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.00015506942445202794,0.00015561763072859645,0.0001552293108936247,0.00013790833082681428,0.00015417719808744542,7.867223606500451e-5,7.867223606500451e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713444281381182,29.283531008187204,23.65550427511755,53.91137373004605
t6216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.875782735076311e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.00015450237940069109,0.00015564965997759498,0.00015523942447087137,0.0001372597793046475,0.00015420795284844078,7.875782735076311e-5,7.875782735076311e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713441387432871,29.2835616563309,23.65549692700322,53.91139585475546
t6217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.909455167226872e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.00015377556095568556,0.000155972635420233,0.0001554982898202802,0.0001365824531703228,0.00015450212211416323,7.909455167226872e-5,7.909455167226872e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713438791082323,29.283569733850037,23.655492450860834,53.9113996785356
t6218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.907956606533929e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.00015226182869597303,0.00015566805442717604,0.0001553526416418868,0.00013507874508821,0.000154387942658029,7.907956606533929e-5,7.907956606533929e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713437770348433,29.283563869751404,23.655493136163866,53.91139077086082
t6219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.907127304545726e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0001502113398898486,0.00015522209690658608,0.0001551599594143038,0.00013310012870487365,0.00015423295083006626,7.907127304545726e-5,7.907127304545726e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713437643745315,29.2835418359344,23.655496993819934,53.91136773442375
t6220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.921230107184362e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.00014753125188293046,0.00015477200627542946,0.00015505027788380763,0.00013065056121992132,0.00015416616273777005,7.921230107184362e-5,7.921230107184362e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713437822837906,29.28350041913079,23.65550272944846,53.911326738026254
t6221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.878131898881287e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.00014313985001596606,0.0001530969032682921,0.00015430024497048239,0.00012659678879290364,0.00015348518200215228,7.878131898881287e-5,7.878131898881287e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713440738296447,29.28343904190265,23.655505798993996,53.91125587765231
t6222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.850953720288351e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0001366881117427274,0.00015095215809806146,0.0001536426922019301,0.00012098839246393024,0.00015291257140558632,7.850953720288351e-5,7.850953720288351e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713445014588413,29.28335423609509,23.655483119318856,53.91113256941031
t6223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.380992828743129e-5,0.0,0.0,0.0,0.0,0.0,0.0,8.315705699888335e-5,8.925758831846575e-5,8.978367815835726e-5,8.830820063006558e-5,9.171816416370255e-5,3.380992828743129e-5,3.380992828743129e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713448733848513,28.942065802827738,23.655387528209552,53.56934185889527
t6224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008298748172455243,0.0,0.0,0.0,0.0,0.0,0.0,0.002885849710234828,0.006629722058097069,0.006858293143987493,0.010883739681309436,2.322204542068077,0.0008298748172455243,0.0008298748172455243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8108489918165067,15.052563007508276,14.795152766682673,33.01051653712089
t6225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.956179817636004,0.0,0.0,0.0,0.0,0.0,0.0,0.010696038609744824,0.0439873616274631,2.652542559683977,0.010690433331031314,2.3284089880472014,14.956179817636004,14.956179817636004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27414887377419395,4.380120463262968,2.787685825295136,57.35681999653972
t6226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.978168235197911,0.0,0.0,0.0,0.0,0.0,0.0,0.01099643657634708,0.04534199078224205,2.6539834194087515,0.010973560359848726,2.3297160124143237,14.978168235197911,14.978168235197911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10682528275526983,2.8540182934543887,0.9082370254594093,53.85459672680431
