BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,VRE_Storage_Discharge,VRE_Storage_Charge,Market_Buy,Market_Sell,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,VRE_Storage_Discharge,VRE_Storage_Charge,Market_Buy,Market_Sell
t4118,102.46250593989258,0.002407452933161449,-5.04871098848954,0.0,0.0,0.0,5.925814401098556e-7,-119.56560555908322,-0.0,-129.0,154.6572434048275,-3.5078182712218586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.56560555908322,-0.0,-0.0,0.0,0.0,119.56560555908322,0.0
t4119,106.50214511690223,0.003608802298664506,-2.4990099437978586,0.0,0.0,0.0,5.934121102056862e-7,-109.98237354203914,-0.0,-145.0,154.52850221266016,-3.552850668210603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.98237354203914,-0.0,-0.0,0.0,0.0,109.98237354203914,0.0
t4120,127.48794980145941,0.0036866286365014487,-0.9813141828082679,0.0,0.0,0.0,5.942223559240471e-7,-129.96421765555795,-0.0,-147.0,154.14165837316023,-3.687745499711916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.96421765555795,-0.0,-0.0,0.0,0.0,129.96421765555795,0.0
t4121,138.98374342983325,0.0038942482926425928,-0.003116909891921357,0.0,0.0,0.0,5.973249845522444e-7,-139.2044156297298,-0.0,-154.0,156.94266995494917,-2.7227531196738166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.2044156297298,-0.0,-0.0,0.0,0.0,139.2044156297298,0.0
t4122,140.87990027067698,49.23447956503101,-0.0014679007697328992,0.0,0.0,0.0,5.990497108711825e-7,-164.77456533133815,-0.0,-166.0,146.87284558729704,-6.211170219003234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.77456533133815,-0.0,-0.0,0.0,0.0,164.77456533133815,0.0
t4123,134.02551649883034,49.997374155140406,-0.00029824346835233745,0.0,0.0,0.0,6.025064095457369e-7,-122.27947491272464,-0.0,-161.0,116.90814171693327,-17.651237246206563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.27947491272464,-0.0,-0.0,0.0,0.0,122.27947491272464,0.0
t4124,116.37333644738888,49.999058374699715,-0.00012054155945589383,0.0,0.0,0.0,6.088338437725344e-7,-37.25615539457073,-0.0,-150.0,66.32828988355568,-45.44438793598077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.25615539457073,-0.0,-0.0,0.0,0.0,37.25615539457073,0.0
t4125,101.07782559072092,49.99493842343514,-0.0004959736566218888,0.0,0.0,0.0,6.007786214275392e-7,-2.2759467721196596,-0.0,-151.0,56.113981770197796,-53.91028501897043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2759467721196596,-0.0,-0.0,0.0,0.0,2.2759467721196596,0.0
t4126,82.01656973334971,0.0023757443850492615,-1.2199107160836777,0.0,0.0,0.0,5.980723775476216e-7,49.999761390593264,-0.0,-133.0,56.112300694551664,-53.911078824240846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999761390593264,-0.0,-0.0,0.0,0.0,0.0,49.999761390593264
t4127,67.79697725617538,0.00409880093468813,-0.0030080798261519406,0.0,0.0,0.0,5.984168367782523e-7,49.99990342917364,-0.0,-120.0,56.11294754927454,-53.910900933346994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99990342917364,-0.0,-0.0,0.0,0.0,0.0,49.99990342917364
t4128,46.79832465941643,0.003456564194797886,-0.0035401878122090992,0.0,0.0,0.0,5.983189638589076e-7,49.99990577354288,-0.0,-99.0,56.112842347270735,-53.910975645646005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99990577354288,-0.0,-0.0,0.0,0.0,0.0,49.99990577354288
t4129,42.695782312512115,2.1032537614708824,-0.0016452329573348517,0.0,0.0,0.0,5.988933745148788e-7,49.999927991019945,-0.0,-97.0,56.11345590107039,-53.91075671089881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999927991019945,-0.0,-0.0,0.0,0.0,0.0,49.999927991019945
t4130,38.58254266746256,2.216461803096109,-0.0016196228233479593,0.0,0.0,0.0,5.988987562620635e-7,49.999934005784276,-0.0,-93.0,56.11345100933945,-53.91075184059352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999934005784276,-0.0,-0.0,0.0,0.0,0.0,49.999934005784276
t4131,35.214550684629664,2.5844236000203775,-0.0015930405785534916,0.0,0.0,0.0,5.989047392499952e-7,49.99993707444041,-0.0,-90.0,56.11342537833855,-53.91072567455068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99993707444041,-0.0,-0.0,0.0,0.0,0.0,49.99993707444041
t4132,29.96525160983204,2.8336934610011157,-0.0015669504041180547,0.0,0.0,0.0,5.98900636689574e-7,49.99994116815554,-0.0,-85.0,56.11337301084977,-53.91067427706339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99994116815554,-0.0,-0.0,0.0,0.0,0.0,49.99994116815554
t4133,25.97442022916083,6.824194022759569,-0.001348030735643312,0.0,0.0,0.0,5.989993199212279e-7,49.99994115907859,-0.0,-85.0,56.11335369453454,-53.91054135934462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99994115907859,-0.0,-0.0,0.0,0.0,0.0,49.99994115907859
t4134,34.717855803629085,0.08069843228531623,-0.001058487470010912,0.0,0.0,0.0,5.987678452194722e-7,49.999933465593,-0.0,-87.0,56.11308211639691,-53.910491614775424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999933465593,-0.0,-0.0,0.0,0.0,0.0,49.999933465593
t4135,43.51417151670063,0.0008609025679688247,-2.518571699022785,0.0,0.0,0.0,5.939621830707945e-7,7.757967876392016,-0.0,-90.0,78.14716141345957,-36.901568032095994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.757967876392016,-0.0,-0.0,0.0,0.0,0.0,7.757967876392016
t4136,76.86284831869607,0.001082980571403902,-5.054375356178168,0.0,0.0,0.0,5.931469232604646e-7,-103.98806752062,-0.0,-88.0,131.86090348359934,-11.68237500341759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.98806752062,-0.0,-0.0,0.0,0.0,103.98806752062,0.0
t4137,93.71123349365155,0.0006098485518756338,-49.99441980398129,0.0,0.0,0.0,5.922633531038142e-7,-113.52067425118132,-0.0,-80.0,153.6582147470976,-3.8549426186981135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.52067425118132,-0.0,-0.0,0.0,0.0,113.52067425118132,0.0
t4138,98.8112802296798,0.0006217664834583522,-49.99453358149534,0.0,0.0,0.0,5.922681375274251e-7,-128.57589022511706,-0.0,-72.0,155.10944439284026,-3.3509011668482733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.57589022511706,-0.0,-0.0,0.0,0.0,128.57589022511706,0.0
t4139,102.51029340513438,0.0006620226807310403,-49.99426657972106,0.0,0.0,0.0,5.923394315035347e-7,-132.62334957964237,-0.0,-72.0,155.36808477463475,-3.2614026276146095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.62334957964237,-0.0,-0.0,0.0,0.0,132.62334957964237,0.0
t4140,101.51023650376776,0.0008377914004036461,-49.99233513211861,0.0,0.0,0.0,5.925823358581409e-7,-129.6254687060469,-0.0,-74.0,155.36825549455122,-3.2615039719578407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.6254687060469,-0.0,-0.0,0.0,0.0,129.6254687060469,0.0
t4141,99.51083618726219,0.001741952720863472,-25.01537142354767,0.0,0.0,0.0,5.930040412794349e-7,-148.60406900654297,-0.0,-78.0,155.36850400275222,-3.26161973352409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.60406900654297,-0.0,-0.0,0.0,0.0,148.60406900654297,0.0
t4142,100.91067220651856,0.0026767657865224186,-5.040399713999197,0.0,0.0,0.0,5.934947214754141e-7,-156.98000277239882,-0.0,-91.0,155.3687399414288,-3.2616644488805107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.98000277239882,-0.0,-0.0,0.0,0.0,156.98000277239882,0.0
t4143,97.21237813831911,0.0033411553330985047,-2.3477759255081767,0.0,0.0,0.0,5.940740332579072e-7,-148.9752981803342,-0.0,-98.0,155.36904428686532,-3.2616674968929535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.9752981803342,-0.0,-0.0,0.0,0.0,148.9752981803342,0.0
t4144,95.34161013041702,0.0034383971019430744,-0.9811371148043212,0.0,0.0,0.0,5.946034693530594e-7,-134.38466007962387,-0.0,-112.0,155.30469845682856,-3.2839323246527186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.38466007962387,-0.0,-0.0,0.0,0.0,134.38466007962387,0.0
t4145,93.01912900743541,0.003491554765419223,-0.005883270637542697,0.0,0.0,0.0,5.955215625731303e-7,-124.10792698067485,-0.0,-120.0,154.6158045715297,-3.524592906378832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.10792698067485,-0.0,-0.0,0.0,0.0,124.10792698067485,0.0
t4146,79.99920167375595,0.0033902158728868624,-0.0035142562992802285,0.0,0.0,0.0,5.973080679193442e-7,-96.51300655824936,-0.0,-130.0,151.22649101891926,-4.712540119880667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.51300655824936,-0.0,-0.0,0.0,0.0,96.51300655824936,0.0
t4147,57.33473514339644,0.005630637122317488,-0.002077320698468491,0.0,0.0,0.0,5.989407839698325e-7,-34.2172174091444,-0.0,-126.0,119.42685607799572,-16.54790515613199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2172174091444,-0.0,-0.0,0.0,0.0,34.2172174091444,0.0
t4148,23.32287989691609,49.99708719942589,-0.0003211770369036769,0.0,0.0,0.0,6.027853028450418e-7,32.88413176530377,-0.0,-137.0,71.79692668463653,-41.000683529486295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.88413176530377,-0.0,-0.0,0.0,0.0,0.0,32.88413176530377
t4149,23.208998608444634,45.5893710120174,-0.001395185283748364,0.0,0.0,0.0,5.997451311060952e-7,49.99972916894432,-0.0,-121.0,56.11367746320827,-53.91036304628818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99972916894432,-0.0,-0.0,0.0,0.0,0.0,49.99972916894432
t4150,26.19493847814731,37.603297252259935,-0.0014082146166350283,0.0,0.0,0.0,5.997231158845641e-7,49.99988063065972,-0.0,-116.0,56.11376302012661,-53.91045314544399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99988063065972,-0.0,-0.0,0.0,0.0,0.0,49.99988063065972
t4151,29.18003505444941,24.61816269618675,-0.0014079627902461066,0.0,0.0,0.0,5.997107444461871e-7,49.9999194435041,-0.0,-106.0,56.11383605054252,-53.91052726061348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.9999194435041,-0.0,-0.0,0.0,0.0,0.0,49.9999194435041
t4152,31.69596341189227,12.10222442997619,-0.0014047835873619253,0.0,0.0,0.0,5.997129761851111e-7,49.99992254966958,-0.0,-96.0,56.11387276277106,-53.9105648611094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99992254966958,-0.0,-0.0,0.0,0.0,0.0,49.99992254966958
t4153,28.993063547513596,9.805113992358127,-0.0013987702588819134,0.0,0.0,0.0,5.997202561957013e-7,49.9999321531183,-0.0,-91.0,56.113884843339775,-53.91057774459999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.9999321531183,-0.0,-0.0,0.0,0.0,0.0,49.9999321531183
t4154,26.007179631321673,5.790981385550475,-0.0013931660067957913,0.0,0.0,0.0,5.997243718767769e-7,49.99994468987228,-0.0,-84.0,56.113876334032575,-53.91057085320972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99994468987228,-0.0,-0.0,0.0,0.0,0.0,49.99994468987228
t4155,23.021017558104727,7.777128445671917,-0.001379807665644414,0.0,0.0,0.0,5.997312460141709e-7,49.999946819956854,-0.0,-83.0,56.113851803400436,-53.91054679790161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999946819956854,-0.0,-0.0,0.0,0.0,0.0,49.999946819956854
t4156,20.034748553088832,7.763381916741258,-0.001363791427976956,0.0,0.0,0.0,5.997330675900652e-7,49.999947725618135,-0.0,-80.0,56.11380270890743,-53.91049909132215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999947725618135,-0.0,-0.0,0.0,0.0,0.0,49.999947725618135
t4157,17.499625762625794,10.298478947406892,-0.0013340454698783553,0.0,0.0,0.0,5.997242965887998e-7,49.99994724597107,-0.0,-80.0,56.11371455225411,-53.91041274799208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99994724597107,-0.0,-0.0,0.0,0.0,0.0,49.99994724597107
t4158,26.366601952893934,3.431061689166028,-0.0008670325141787359,0.0,0.0,0.0,5.996638486047307e-7,49.99994382025599,-0.0,-82.0,56.113587568954884,-53.91030828392594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99994382025599,-0.0,-0.0,0.0,0.0,0.0,49.99994382025599
t4159,43.98905672730594,0.0008156724087946155,-1.0032022619594991,0.0,0.0,0.0,5.937828174206484e-7,-3.4476480395231883,-0.0,-82.0,78.94978436450332,-36.488785048841414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4476480395231883,-0.0,-0.0,0.0,0.0,3.4476480395231883,0.0
t4160,79.11266581699184,0.001168476573837012,-5.072740335192827,0.0,0.0,0.0,5.928683022623102e-7,-116.4072238546293,-0.0,-77.0,131.29012200915753,-11.923974645429567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.4072238546293,-0.0,-0.0,0.0,0.0,116.4072238546293,0.0
t4161,93.91122684681135,0.0006644649485188052,-49.993856045755756,0.0,0.0,0.0,5.920071332829543e-7,-125.20362999763407,-0.0,-70.0,154.7582802833814,-3.4726635715267076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.20362999763407,-0.0,-0.0,0.0,0.0,125.20362999763407,0.0
t4162,99.01116767931336,0.0006252350380717103,-49.994649467301656,0.0,0.0,0.0,5.91896773336631e-7,-140.12369251586085,-0.0,-61.0,155.36780850253095,-3.2612374532638864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.12369251586085,-0.0,-0.0,0.0,0.0,140.12369251586085,0.0
t4163,102.91035644242316,0.000740620547512168,-49.99354535099474,0.0,0.0,0.0,5.921179258529309e-7,-153.02415264429814,-0.0,-52.0,155.3679069091695,-3.2612839964916813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.02415264429814,-0.0,-0.0,0.0,0.0,153.02415264429814,0.0
t4164,100.41096041968915,0.0009460786522120027,-49.99133079323639,0.0,0.0,0.0,5.923742373801171e-7,-142.0920912795135,-0.0,-60.0,155.04485851410342,-3.373320959703042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0920912795135,-0.0,-0.0,0.0,0.0,142.0920912795135,0.0
t4165,99.86092103496222,0.0020324593399397104,-24.99000817450555,0.0,0.0,0.0,5.928093620391037e-7,-159.97973613713742,-0.0,-67.0,155.36837738618408,-3.261564589380557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.97973613713742,-0.0,-0.0,0.0,0.0,159.97973613713742,0.0
t4166,101.71042444446012,0.0033513938925900312,-5.033965480845089,0.0,0.0,0.0,5.931700806642716e-7,-169.7867278875078,-0.0,-79.0,155.36858132821388,-3.2616418192729055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.7867278875078,-0.0,-0.0,0.0,0.0,169.7867278875078,0.0
t4167,95.96280488809946,0.003502164588491982,-2.518181042330516,0.0,0.0,0.0,5.933558418115991e-7,-153.07560849257743,-0.0,-91.0,154.27033638500853,-3.642831924194303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.07560849257743,-0.0,-0.0,0.0,0.0,153.07560849257743,0.0
t4168,96.46039838897393,0.0036876140679452376,-2.3399757765782985,0.0,0.0,0.0,5.936214740963716e-7,-146.29831793544577,-0.0,-97.0,153.19320039924986,-4.018975223817725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.29831793544577,-0.0,-0.0,0.0,0.0,146.29831793544577,0.0
t4169,88.61230884449108,0.0039951681658984654,-0.011775094371952267,0.0,0.0,0.0,5.940855626161243e-7,-123.97082513684036,-0.0,-111.0,151.11975606555117,-4.75343786939978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.97082513684036,-0.0,-0.0,0.0,0.0,123.97082513684036,0.0
t4170,77.13575905634893,0.0038476213135514126,-0.006072416477286405,0.0,0.0,0.0,5.950400727457711e-7,-88.89423919318656,-0.0,-120.0,140.31993606626878,-8.55920915774647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.89423919318656,-0.0,-0.0,0.0,0.0,88.89423919318656,0.0
t4171,55.207896404461984,0.0032835663427921566,-0.0036566138166592944,0.0,0.0,0.0,5.972846622741267e-7,-7.048020388050209,-0.0,-124.0,101.35392496332712,-25.513405958042398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.048020388050209,-0.0,-0.0,0.0,0.0,7.048020388050209,0.0
t4172,21.54340720165254,38.94429586784027,-0.0013334348393205125,0.0,0.0,0.0,6.00075403094907e-7,49.99961852889942,-0.0,-127.0,63.92575178092645,-47.411719101876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99961852889942,-0.0,-0.0,0.0,0.0,0.0,49.99961852889942
t4173,22.026788833219307,41.771282034284255,-0.0013411205525085514,0.0,0.0,0.0,6.000613695135505e-7,49.999835111287524,-0.0,-116.0,56.11383036013941,-53.91037719758367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999835111287524,-0.0,-0.0,0.0,0.0,0.0,49.999835111287524
t4174,25.61011744788082,28.18790700915379,-0.0013523125171466125,0.0,0.0,0.0,6.000400533227268e-7,49.99989502805742,-0.0,-106.0,56.11388154465435,-53.910430696279676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99989502805742,-0.0,-0.0,0.0,0.0,0.0,49.99989502805742
t4175,29.19333678204921,17.60465739614145,-0.0013536389342124603,0.0,0.0,0.0,6.000356292780114e-7,49.999927208359,-0.0,-99.0,56.1139434414103,-53.91049316797775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999927208359,-0.0,-0.0,0.0,0.0,0.0,49.999927208359
t4176,32.776268042038666,21.021716139560134,-0.0013490947523826105,0.0,0.0,0.0,6.000504022038498e-7,49.99992819915519,-0.0,-106.0,56.1139780495933,-53.9105278264538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99992819915519,-0.0,-0.0,0.0,0.0,0.0,49.99992819915519
t4177,33.11293141940054,10.685047348003383,-0.0013459527801286493,0.0,0.0,0.0,6.000485851216315e-7,49.99993572734906,-0.0,-96.0,56.113994261962446,-53.91054478285972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99993572734906,-0.0,-0.0,0.0,0.0,0.0,49.99993572734906
t4178,29.53015169053352,6.267812572336003,-0.001341626607492597,0.0,0.0,0.0,6.00044033818955e-7,49.99994702803842,-0.0,-88.0,56.11398707320134,-53.91053871631446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99994702803842,-0.0,-0.0,0.0,0.0,0.0,49.99994702803842
t4179,25.94689358198418,7.851057405781839,-0.0013301233895062973,0.0,0.0,0.0,6.000462867519969e-7,49.9999489767169,-0.0,-86.0,56.113962593448534,-53.910514413329835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.9999489767169,-0.0,-0.0,0.0,0.0,0.0,49.9999489767169
t4180,22.363502751150516,9.434432599051664,-0.0013145702563203009,0.0,0.0,0.0,6.000503323936464e-7,49.99994939013224,-0.0,-84.0,56.11391913980894,-53.91047128865292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99994939013224,-0.0,-0.0,0.0,0.0,0.0,49.99994939013224
t4181,19.28117057386227,16.51674113750885,-0.001289085800713961,0.0,0.0,0.0,6.000512864482242e-7,49.99994938501567,-0.0,-88.0,56.113845525882624,-53.91039782210612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99994938501567,-0.0,-0.0,0.0,0.0,0.0,49.99994938501567
t4182,27.301135326800296,16.496317470692986,-0.0008250626490347113,0.0,0.0,0.0,6.000444781468095e-7,49.99994575379146,-0.0,-96.0,56.113776801954586,-53.910330576328526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99994575379146,-0.0,-0.0,0.0,0.0,0.0,49.99994575379146
t4183,40.841872432692895,0.0008223499494200998,-0.028794463574451343,0.0,0.0,0.0,5.940275784765707e-7,35.48237876976353,-0.0,-104.0,70.58844162154968,-42.88469873263297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.48237876976353,-0.0,-0.0,0.0,0.0,0.0,35.48237876976353
t4184,76.06496636859517,0.0011182421495310158,-25.015273447584764,0.0,0.0,0.0,5.929882180859938e-7,-50.276658922293805,-0.0,-105.0,120.51197386206913,-16.286108635959476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.276658922293805,-0.0,-0.0,0.0,0.0,50.276658922293805,0.0
t4185,91.26248284536082,0.0007110495337531121,-49.993146534676384,0.0,0.0,0.0,5.922435715298298e-7,-83.31601638488236,-0.0,-100.0,147.91527232822898,-5.869281323979123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.31601638488236,-0.0,-0.0,0.0,0.0,83.31601638488236,0.0
t4186,98.9119042583716,0.0007599384828590099,-49.99297734654162,0.0,0.0,0.0,5.923061109482353e-7,-100.42039710133756,-0.0,-97.0,152.6973988535574,-4.196666622969051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.42039710133756,-0.0,-0.0,0.0,0.0,100.42039710133756,0.0
t4187,102.21108987651913,0.0009733129524555405,-49.99043320035877,0.0,0.0,0.0,5.925559402162787e-7,-108.37101569641543,-0.0,-95.0,154.65730497132665,-3.50789728468356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.37101569641543,-0.0,-0.0,0.0,0.0,108.37101569641543,0.0
t4188,102.3106466800621,0.0012733815450769069,-49.986117021368784,0.0,0.0,0.0,5.927523280266965e-7,-101.64930747645013,-0.0,-102.0,154.78659269224946,-3.463066276987698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.64930747645013,-0.0,-0.0,0.0,0.0,101.64930747645013,0.0
t4189,99.66167948767985,0.0021411174909111,-5.051745635116008,0.0,0.0,0.0,5.930159938643627e-7,-139.58754544880205,-0.0,-106.0,154.52836675835115,-3.552874300871074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.58754544880205,-0.0,-0.0,0.0,0.0,139.58754544880205,0.0
t4190,98.46222564809827,0.0028630186844280253,-5.036531596381772,0.0,0.0,0.0,5.932324766282314e-7,-120.4911375392448,-0.0,-124.0,154.59300822841868,-3.530405781299761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.4911375392448,-0.0,-0.0,0.0,0.0,120.4911375392448,0.0
t4191,100.90968761954473,0.00383127629164773,-2.5088250125490346,0.0,0.0,0.0,5.934586869352407e-7,-118.85816076435977,-0.0,-130.0,154.1412152734954,-3.6877264144547084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.85816076435977,-0.0,-0.0,0.0,0.0,118.85816076435977,0.0
t4192,96.05875779470848,0.0033069049071862006,-2.352477015635766,0.0,0.0,0.0,5.935333515850832e-7,-107.90199777726403,-0.0,-136.0,153.94765571984362,-3.7552236487467336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.90199777726403,-0.0,-0.0,0.0,0.0,107.90199777726403,0.0
t4193,88.5721750328039,0.0035623183784809576,-0.9849744437515331,0.0,0.0,0.0,5.937810502173717e-7,-88.39081064659439,-0.0,-148.0,152.91637224017336,-4.116302523605811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.39081064659439,-0.0,-0.0,0.0,0.0,88.39081064659439,0.0
t4194,81.01956504097035,0.003909897145970065,-0.007961888886178613,0.0,0.0,0.0,5.944273427016775e-7,-73.83824555750444,-0.0,-148.0,147.01560756920335,-6.1928575959694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.83824555750444,-0.0,-0.0,0.0,0.0,73.83824555750444,0.0
t4195,59.69490868879192,0.0034896690477716806,-0.0042514624829185195,0.0,0.0,0.0,5.964394969664162e-7,-12.105623165224776,-0.0,-147.0,116.94956019295677,-17.538066460127823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.105623165224776,-0.0,-0.0,0.0,0.0,12.105623165224776,0.0
t4196,27.022303641817732,32.691606022978895,-0.0014100018004080696,0.0,0.0,0.0,5.996056420693216e-7,49.999786243215794,-0.0,-140.0,71.50580409772225,-41.21807367283454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999786243215794,-0.0,-0.0,0.0,0.0,0.0,49.999786243215794
t4197,28.797394692498546,49.99854453284523,-0.00017804357525796715,0.0,0.0,0.0,6.058312020532507e-7,49.99995717730387,-0.0,-131.0,56.1143952307392,-53.91010008680366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99995717730387,-0.0,-0.0,0.0,0.0,0.0,49.99995717730387
t4198,33.671931122342,36.126381100797445,-0.0014256021572145814,0.0,0.0,0.0,5.995944319948587e-7,49.999895234437425,-0.0,-122.0,56.11369764164709,-53.91046598768415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999895234437425,-0.0,-0.0,0.0,0.0,0.0,49.999895234437425
t4199,38.546210018240785,24.25207386747011,-0.0014250900666615243,0.0,0.0,0.0,5.995892481696629e-7,49.99992411123395,-0.0,-115.0,56.11377265885426,-53.910542056251224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99992411123395,-0.0,-0.0,0.0,0.0,0.0,49.99992411123395
t4200,41.87997086295272,17.91830274635395,-0.001420288305029798,0.0,0.0,0.0,5.995898787656869e-7,49.99993013969933,-0.0,-112.0,56.11380748303755,-53.910577434216506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99993013969933,-0.0,-0.0,0.0,0.0,0.0,49.99993013969933
