Resource,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate,Total
t3028,2.539713410759943e-7,1.3162842926847306e-6,3.755030786247488e-5,3.91205634962356e-5
t3029,3.3277390630350426e-7,1.414660045369359e-6,4.79049342867372e-5,4.9652368238410066e-5
t3030,5.021411614829598e-7,1.593910259448377e-6,8.225341206799342e-5,8.434946348892476e-5
t3031,1.218585331710033e-6,2.0092957909321747e-6,0.6917066953535823,0.6917099232347049
t3032,1.2237402612715669e-6,1.6228061016964362e-6,2.0581908614147997,2.0581937079611627
t3033,7.035456939460591e-7,1.425407944516148e-6,0.0002818943387238222,0.0002840232923622844
t3034,4.556354644033895e-7,1.3076978504873313e-6,0.00010288024648947121,0.00010464357980436193
t3035,2.976773128119607e-7,1.1592948953199179e-6,5.5460551792810494e-5,5.691752400094237e-5
t3036,2.178672631516835e-7,1.0724597861680724e-6,3.984559965969312e-5,4.113592670901288e-5
t3037,1.7187825585788608e-7,1.0234022944474732e-6,3.249521559788806e-5,3.3690496148193416e-5
t3038,1.4223540165661118e-7,9.911825893593897e-7,2.811270582067578e-5,2.924612381169178e-5
t3039,1.2156998865035526e-7,9.623387351936998e-7,2.4929401467848848e-5,2.6013310191692905e-5
t3040,1.0685445930439714e-7,9.362816356287722e-7,2.2495157732738956e-5,2.3538293827672124e-5
t3041,9.553140599152991e-8,8.957495510736449e-7,2.0126115330434957e-5,2.111739628750013e-5
t3042,8.64160687907003e-8,8.305523946113358e-7,1.7630086348046405e-5,1.854705481144844e-5
t3043,8.035850418008574e-8,7.717356980697204e-7,1.56628108922005e-5,1.6514905094450307e-5
t3044,7.933116254242071e-8,7.686165880334023e-7,1.530598852108075e-5,1.6153936271656575e-5
t3045,8.989014733314095e-8,9.013467375084721e-7,1.9867690581114318e-5,2.0858927465955933e-5
t3046,1.0097175458483806e-7,9.959022070886e-7,2.462089881548408e-5,2.571777277715752e-5
t3047,1.1315294236383901e-7,1.0656999388249315e-6,2.9435664744571493e-5,3.061451762576026e-5
t3048,1.275114943876746e-7,1.119661787690745e-6,3.3176999084410846e-5,3.442417236648927e-5
t3049,1.4575641837645043e-7,1.1650016816008675e-6,3.442858262372816e-5,3.573934072370548e-5
t3050,1.7011182297112264e-7,1.2077072124862285e-6,3.259857012823323e-5,3.397638916369058e-5
t3051,2.026137101330014e-7,1.2556198586104775e-6,3.32289103859058e-5,3.468714395464928e-5
t3052,2.473654931170692e-7,1.3186824859197307e-6,3.701165733346133e-5,3.857770531249813e-5
t3053,3.188151902273088e-7,1.4180844504373286e-6,4.715228968572566e-5,4.88891893263903e-5
t3054,4.650362150059528e-7,1.6001175983999645e-6,8.07495034258829e-5,8.281465723928881e-5
t3055,9.893306486321797e-7,2.02539803673551e-6,0.2747750679155622,0.2747780826442476
t3056,9.129549877236989e-7,1.6331442973444978e-6,2.475113197092281,2.4751157431915662
t3057,5.439791150382179e-7,1.4592433219490547e-6,0.0003123063245635534,0.00031430954700054065
t3058,3.2724652032683507e-7,1.2679354943839539e-6,8.578198973353953e-5,8.737717174825032e-5
t3059,2.1979011906921106e-7,1.1219987259914565e-6,4.711573319115609e-5,4.845752203621676e-5
t3060,1.6575571401115065e-7,1.0529430984982542e-6,3.445206569453509e-5,3.56707645070445e-5
t3061,1.3290383800834754e-7,1.0100764293458787e-6,2.7615929348387105e-5,2.875890961574133e-5
t3062,1.1091627115525065e-7,9.74651689281443e-7,2.2963995771576093e-5,2.4049563732012788e-5
t3063,9.563783010384988e-8,9.443578227713412e-7,1.95039184243694e-5,2.054391407724459e-5
t3064,8.422605495925842e-8,9.026695046882503e-7,1.6426411535080456e-5,1.7413307094727964e-5
t3065,7.516962589788865e-8,8.395709280288717e-7,1.3537756938046953e-5,1.4452497491973713e-5
t3066,6.859869310539671e-8,7.420656361942307e-7,1.1468809396798241e-5,1.2279473726097868e-5
t3067,7.113389015022228e-8,6.525044774320417e-7,1.0606038086795234e-5,1.1329676454377498e-5
t3068,8.610783052101732e-8,5.834270733763099e-7,1.0699185046015134e-5,1.1368719949912462e-5
t3069,3.370366938810638e-7,1.7351339998454256e-6,4.2593145039570195e-5,4.4665315733296685e-5
t3070,0.0009885241126968423,2.7469051590509254e-6,0.0001385972655792085,0.0011298682834351016
t3071,0.0011761813331325835,2.047237962260472e-6,8.737673956705594e-5,0.0012656053106618998
t3072,0.0014479874226104251,1.6915414319863145e-6,6.7538267689844e-5,0.0015172172317322555
t3073,0.001849172487432154,1.5162471378300558e-6,5.340879134594867e-5,0.0019040975259159325
t3074,0.002399495712345141,1.4279354242272895e-6,4.867111003866994e-5,0.0024495947578080384
t3075,0.0023442021379777678,1.3916743477220727e-6,4.8888127542697144e-5,0.002394481939868187
t3076,0.0028688002142681183,1.399799001547977e-6,5.4300796378395445e-5,0.0029245008096480617
t3077,0.003668591340154251,1.4575861906839544e-6,6.950985409151748e-5,0.003739558780436452
t3078,0.006138717911923031,1.600987636541244e-6,0.00012178413954428743,0.00626210303910386
t3079,0.021214811279165753,1.962233879582816e-6,2.7486366784978076,2.769853452010853
t3080,1.5617943643792458e-6,1.6096868584528026e-6,0.0012760449366460448,0.001279216417868877
t3081,6.66342095484548e-7,1.422927067238478e-6,0.00017890415712335889,0.0001809934262860819
t3082,3.7897720164098846e-7,1.2896744753931725e-6,8.077927753963211e-5,8.244792921666628e-5
t3083,2.360382414134627e-7,1.1269103805502624e-6,4.531041059672805e-5,4.667335921869178e-5
t3084,1.7082180558267354e-7,1.0437631131843177e-6,3.294673935333775e-5,3.416132427210474e-5
t3085,1.3428831538709588e-7,9.97668134236304e-7,2.65571992847987e-5,2.7689155734422098e-5
t3086,1.1104120767053516e-7,9.645325340853495e-7,2.2309829639404105e-5,2.338540338115999e-5
t3087,9.495633184162842e-8,9.293136256143367e-7,1.8920176829744713e-5,1.994444678720068e-5
t3088,8.320414553551062e-8,8.823106720454348e-7,1.587864444607703e-5,1.6844159263657977e-5
t3089,7.406586304370337e-8,8.148207488696485e-7,1.3121731194717887e-5,1.4010617806631238e-5
t3090,6.843579815576715e-8,7.10675190439836e-7,1.1150280680115424e-5,1.1929391668711028e-5
t3091,7.221844750384393e-8,6.140022105421034e-7,1.0293856573386002e-5,1.098007723143195e-5
t3092,8.932504827775762e-8,5.392159083050483e-7,1.0028353654222395e-5,1.06568946108052e-5
t3093,0.00018423038111529467,5.680371512719151e-6,0.00013856979077082112,0.00032848054339883496
t3094,0.0002713953035522118,3.277519303095471e-6,9.284458882262181e-5,0.0003675174116779291
t3095,0.0003124624912909147,2.16417420526543e-6,7.47183809210472e-5,0.0003893450464172273
t3096,0.00036076048909344257,1.7421538767415708e-6,6.208966105116461e-5,0.0004245923040213488
t3097,0.00042054374106318467,1.5425133301303104e-6,5.088845964454691e-5,0.00047297471403786185
t3098,0.0004987462349988093,1.4421066937327084e-6,4.714481352694986e-5,0.0005473331552194918
t3099,0.0006031861935822556,1.399009459054037e-6,4.78530030595839e-5,0.0006524382061008935
t3100,0.0007531637591345272,1.4002425286041952e-6,5.344906248075094e-5,0.0008080130641438824
t3101,0.0010156895817526243,1.450333439526444e-6,6.860507947272382e-5,0.0010857449946648746
t3102,0.0017066806112690613,1.5799748683671913e-6,0.00011982707993258376,0.0018280876660700125
t3103,0.010265219315417755,1.9019289454082576e-6,2.7477604081299547,2.758027529374318
t3104,1.4871236622751483e-6,1.5902295466400196e-6,0.0020762887149671483,0.0020793660681760633
t3105,6.076670595866747e-7,1.3912224190802212e-6,0.00019196442470036643,0.00019396331417903333
t3106,3.531162071977212e-7,1.2664195688014258e-6,8.284473129025153e-5,8.446426706625068e-5
t3107,2.308149797729051e-7,1.142069065350567e-6,4.838349426114178e-5,4.975637830626525e-5
t3108,1.6983418370953212e-7,1.0703863841997777e-6,3.488808020133852e-5,3.612830076924783e-5
t3109,1.3370140703496934e-7,1.019683302084871e-6,2.7309293372942807e-5,2.8462678082062647e-5
t3110,1.1050591414617192e-7,9.81848222213171e-7,2.2423001294120734e-5,2.3515355430480076e-5
t3111,9.473536331102441e-8,9.500238414848864e-7,1.889126181356192e-5,1.993602101835783e-5
t3112,8.292332743520719e-8,8.998114213178479e-7,1.5712593229945905e-5,1.669532797869896e-5
t3113,7.376791846793868e-8,8.290428813182679e-7,1.3097818631558656e-5,1.4000629431344863e-5
t3114,6.92726309986161e-8,7.222891422097308e-7,1.1277888196982111e-5,1.2069449970190458e-5
t3115,7.351771172699419e-8,6.189720124093654e-7,1.0408683147796124e-5,1.1101172871932483e-5
t3116,9.212087987781334e-8,5.465882392316326e-7,1.02500676906043e-5,1.0888776809713745e-5
t3117,0.000503821632462211,5.373942861127053e-6,0.0001507357719047151,0.0006599313472280532
t3118,0.0013526088285440157,3.187861568699082e-6,9.332675281245278e-5,0.0014491234429251675
t3119,0.011151028720978595,2.136825987443149e-6,7.62234167531659e-5,0.011229388963719203
t3120,0.06757525351806906,1.7292411033628943e-6,6.379901081153299e-5,0.06764078176998396
t3121,0.00550413839721512,1.5336851066364985e-6,5.263130798498726e-5,0.005558303390306743
t3122,0.0020613688514120668,1.435350822997706e-6,4.89799226853058e-5,0.0021117841249203703
t3123,0.0014493276216421022,1.3938192484300563e-6,4.995845561478972e-5,0.001500679896505322
t3124,0.0012169835770371572,1.3950949580670745e-6,5.603003828507423e-5,0.0012744087102802984
t3125,0.0012111997964194578,1.4448133813480842e-6,7.236607913139212e-5,0.001285010688932198
t3126,0.0015032372524995182,1.572157357741579e-6,0.00012835272376147486,0.0016331621336187346
t3127,0.004235791377378127,1.8820428919980174e-6,2.747837662840229,2.752075336260499
t3128,2.08002510305063e-6,1.5771482219304676e-6,0.001919940009173645,0.0019235971824986262
t3129,1.0716372980479027e-6,1.465073240713156e-6,0.00026187745998859896,0.00026441417052736
t3130,6.099826523065594e-7,1.3382769633392728e-6,0.00010410784822101911,0.00010605610783666495
t3131,3.8636008078705306e-7,1.2250244924799981e-6,6.302015724356819e-5,6.463154181683524e-5
t3132,2.598580970781998e-7,1.1016938611197752e-6,4.228690706714216e-5,4.364845902534014e-5
t3133,1.9410438221395863e-7,1.0266406432494611e-6,3.2981013959841036e-5,3.4201758985304456e-5
t3134,1.5544566874052153e-7,9.7991231145774e-7,2.7926421089859586e-5,2.9061779070057847e-5
t3135,1.3134473406477534e-7,9.562738918790492e-7,2.5074480752838927e-5,2.616209937878275e-5
t3136,1.1418942368585363e-7,9.284918763339231e-7,2.2712077391246374e-5,2.375475869126615e-5
t3137,1.0135349407569907e-7,8.877070294470482e-7,2.0441853300903646e-5,2.1430913824426394e-5
t3138,9.080212887554984e-8,8.132785585864221e-7,1.7800541815911394e-5,1.8704622503373365e-5
t3139,8.538224788717831e-8,7.723647200375528e-7,1.6466450297481504e-5,1.7324197265406235e-5
t3140,8.545385359031995e-8,7.798418620341749e-7,1.6529244683781653e-5,1.739454039940615e-5
t3141,9.689331744630737e-8,9.184139336227379e-7,2.160926599990204e-5,2.2624573250971085e-5
t3142,1.0833541902951916e-7,1.012789274352501e-6,2.6684675143189897e-5,2.7805799836571915e-5
t3143,1.2057848893855317e-7,1.0756501099189423e-6,3.156335843363048e-5,3.275958703248798e-5
t3144,1.3513490894361986e-7,1.1229133109552726e-6,3.676400145110754e-5,3.802204967100643e-5
t3145,1.532284639965878e-7,1.1619524190934431e-6,4.1823555420378265e-5,4.3138736303468296e-5
t3146,1.7663479355489526e-7,1.1994692724387413e-6,4.5978785224017e-5,4.7354889290010636e-5
t3147,2.0832623163325814e-7,1.2430627620359468e-6,5.20582407148757e-5,5.35096297085449e-5
t3148,2.539705322758237e-7,1.303422813764419e-6,6.449339268241236e-5,6.60507860284526e-5
t3149,3.267917184208908e-7,1.4018153324303827e-6,9.469170053864161e-5,9.642030758949289e-5
t3150,4.6715390402990796e-7,1.588772543803576e-6,0.0002877972604170227,0.0002898531868648562
t3151,7.919845378417456e-7,1.9155565030555097e-6,2.6570337504903354,2.657036458031376
t3152,6.760778784174897e-7,1.600729935308683e-6,0.00030370129788267715,0.00030597810569640333
t3153,4.790841032859681e-7,1.4141490273324592e-6,0.00010892595287294039,0.00011081918600355881
t3154,3.2109778857581613e-7,1.2291676254866448e-6,5.8919997498238085e-5,6.047026291230055e-5
t3155,2.274775456244917e-7,1.0916405886656905e-6,3.9739168215292376e-5,4.105828634958256e-5
t3156,1.7707933171950298e-7,1.0315483841771893e-6,3.22128488932804e-5,3.342147660917709e-5
t3157,1.4437392937646723e-7,9.94394117437672e-7,2.7703606434344167e-5,2.8842374481158305e-5
t3158,1.214403686051202e-7,9.64866203277434e-7,2.4325234827598395e-5,2.541154139948095e-5
t3159,1.0495098012921218e-7,9.424896751024133e-7,2.1572585498406847e-5,2.2620026153638473e-5
t3160,9.199456204471639e-8,9.069487897603166e-7,1.869305923344862e-5,1.9692002585253653e-5
t3161,8.150649280413205e-8,8.522792932392662e-7,1.5689964306664503e-5,1.66237500927079e-5
t3162,7.207012819763687e-8,7.613805518314399e-7,1.248409371105473e-5,1.3317544391083807e-5
t3163,6.698040925134568e-8,6.643423287087927e-7,1.054603898555051e-5,1.1277361723510647e-5
t3164,7.44936436559742e-8,6.105367973319659e-7,1.0398965957558476e-5,1.1083996398546417e-5
t3165,1.0575734523022503e-7,6.275234307609299e-7,1.2222394277116966e-5,1.295567505310812e-5
t3166,8.678268208500666e-5,3.534252432809556e-6,0.00015616987774594632,0.0002464868122637625
t3167,9.591832755913334e-5,2.701294387867669e-6,9.36418235267281e-5,0.0001922614454737291
t3168,0.00010726592263825314,1.9894476711329124e-6,7.346217527912719e-5,0.00018271754558851322
t3169,0.000121582161375357,1.6741027746822208e-6,5.905055166753897e-5,0.00018230681581757818
t3170,0.0001403850199411297,1.5238864838829792e-6,5.239729549296629e-5,0.00019430620191797897
t3171,0.00016658212688688156,1.458443476448736e-6,5.196960681142367e-5,0.00022001017717475396
t3172,0.00020700575704557595,1.4531041560959493e-6,5.730477943400005e-5,0.0002657636406356719
t3173,0.0002815092236396584,1.511496403281389e-6,7.317945998697417e-5,0.0003562001800299139
t3174,0.0004836498565254198,1.67753648520559e-6,0.00012916510200710582,0.0006144924950177312
t3175,0.0050210549187344605,2.143706923256087e-6,2.7494306699226856,2.7544538685483433
t3176,1.6648178513343214e-6,1.6733344969539064e-6,0.0005863253014676066,0.0005896634538158948
t3177,7.63353675105191e-7,1.4493857267166898e-6,0.00013135334374901993,0.00013356608315084182
t3178,4.1776469337819966e-7,1.2328314002096e-6,6.108726193058313e-5,6.273785802417094e-5
t3179,2.7458068601873866e-7,1.0918571992353627e-6,4.048042846510072e-5,4.184686635035482e-5
t3180,2.0541554288802013e-7,1.0212116622993453e-6,3.2366307839802994e-5,3.359293504499036e-5
t3181,1.6475279743491716e-7,9.814161092407735e-7,2.811089702375389e-5,2.925706593042958e-5
t3182,1.3809322702935217e-7,9.557641732004463e-7,2.5435690219537046e-5,2.6529547619766844e-5
t3183,1.1957838945626795e-7,9.392712776263667e-7,2.355635421458905e-5,2.4615203881671685e-5
t3184,1.0521524371793643e-7,9.116677157454368e-7,2.154062267956554e-5,2.2557505639028912e-5
t3185,9.404520743697252e-8,8.739713142930449e-7,1.945409895608714e-5,2.0422115477817157e-5
t3186,8.450386774326516e-8,8.050130769223398e-7,1.6902925516597302e-5,1.779244246126291e-5
t3187,7.717445117643462e-8,7.274111978260869e-7,1.4537951479864756e-5,1.5342537128867276e-5
t3188,7.463003648531817e-8,7.107896775584871e-7,1.3802649185087725e-5,1.458806889913153e-5
t3189,8.657340942936251e-8,8.632787374411073e-7,1.887470830229437e-5,1.982456044916484e-5
t3190,9.914972851973661e-8,9.71191125354555e-7,2.4594236924804945e-5,2.5664577778679237e-5
t3191,1.1272685653809243e-7,1.0503026940911784e-6,3.066251929502743e-5,3.18255488456567e-5
t3192,1.2844741411977766e-7,1.1126341282427373e-6,3.56674058534062e-5,3.6908487395768716e-5
t3193,1.4844681806600142e-7,1.1651455374167665e-6,3.7411145423469746e-5,3.872473777895251e-5
t3194,1.7729504097803473e-7,1.2150692353973047e-6,3.487086229215021e-5,3.6263226568525546e-5
t3195,2.1427294703863582e-7,1.2715190916427567e-6,3.313391353673041e-5,3.46197055754118e-5
t3196,2.6538730213860877e-7,1.346184178913795e-6,3.511792070985118e-5,3.672949219090358e-5
t3197,3.579892340442196e-7,1.4646386380457803e-6,4.304875675482872e-5,4.487138462691872e-5
t3198,5.993494819966057e-7,1.6866174538683712e-6,7.144501621019728e-5,7.373098314606226e-5
t3199,3.1125108119594607e-6,2.2466084689490894e-6,0.5441652344442423,0.5441705935635232
t3200,2.6188434294403446e-6,1.662688502941655e-6,2.20593039042778,2.2059346719597124
t3201,8.81431381159796e-7,1.4204191804292082e-6,0.00025066405241835427,0.0002529659029799433
t3202,4.757514231277635e-7,1.2530514233967267e-6,8.34469822402361e-5,8.517578508676059e-5
t3203,3.0404026298038136e-7,1.11788128959777e-6,4.8726274712710846e-5,5.0148196265288996e-5
t3204,2.2381193231006762e-7,1.0464820026582481e-6,3.687708345639564e-5,3.814737739136396e-5
t3205,1.7838202880461402e-7,1.0095089455327727e-6,3.1247785688962635e-5,3.243567666330002e-5
t3206,1.4878671992281853e-7,9.846638611167658e-7,2.7775245109365e-5,2.8908695690404585e-5
t3207,1.2781162204867465e-7,9.602193988568952e-7,2.511426319819716e-5,2.6202294219102733e-5
t3208,1.1249974063501911e-7,9.340854043567336e-7,2.2898289831243586e-5,2.394487497623534e-5
t3209,1.0069522149648627e-7,8.94877322642973e-7,2.0699773365686838e-5,2.1695345909826297e-5
t3210,9.126094882803744e-8,8.333059555416348e-7,1.8367375259117348e-5,1.929194216348702e-5
t3211,8.561793823407146e-8,7.873334064200818e-7,1.688073255301883e-5,1.7753683897672984e-5
t3212,8.410017395905283e-8,7.716595198637352e-7,1.6363751025405988e-5,1.7219510719228775e-5
t3213,9.404684279928422e-8,9.036441333305031e-7,2.0967929613257772e-5,2.1965620589387558e-5
t3214,1.0413733291726442e-7,9.963430760649472e-7,2.5432168466021132e-5,2.6532648875003343e-5
t3215,1.1509155439306137e-7,1.0624639100338984e-6,2.9834903638626656e-5,3.1012459103053616e-5
t3216,1.2782883601581383e-7,1.1116215979123963e-6,3.4635072408647196e-5,3.587452284257541e-5
t3217,1.4325213643888065e-7,1.150515605663358e-6,3.9436055753344365e-5,4.07298234954466e-5
t3218,1.6262292698892445e-7,1.1857970532641815e-6,4.3581129525849534e-5,4.492954950610264e-5
t3219,1.8791426981440208e-7,1.224612837018431e-6,4.8654785585595794e-5,5.0067312692428625e-5
t3220,2.2249360520400453e-7,1.2755418993884772e-6,5.8545112158627115e-5,6.00431476632196e-5
t3221,2.732424480318556e-7,1.354314072829544e-6,7.986009505658543e-5,8.148765157744682e-5
t3222,3.5760291201198456e-7,1.496733656380471e-6,0.00014631860728668184,0.0001481729438550743
t3223,5.38558885393365e-7,1.8096383554946045e-6,2.1267589345490054,2.1267612827462465
t3224,5.050025407410232e-7,1.5245885426432035e-6,0.0004098048657519782,0.00041183445683536243
t3225,4.1780707355418854e-7,1.389989335660857e-6,0.00014101362914883313,0.00014282142555804817
t3226,3.1425974326426033e-7,1.2306560791052398e-6,7.13739833805398e-5,7.29188992029093e-5
t3227,2.482174207185095e-7,1.146777657287465e-6,5.0871086633106547e-5,5.2266081711112524e-5
t3228,2.0044276639227307e-7,1.0816701129365965e-6,3.971012846712378e-5,4.0992241346452646e-5
t3229,1.674703709982592e-7,1.0407408311721254e-6,3.341919064778426e-5,3.4627401849954644e-5
t3230,1.435259680610279e-7,1.0097715817741015e-6,2.9188998415569037e-5,3.0342295965404167e-5
t3231,1.2553576294677002e-7,9.805679219458478e-7,2.5943481872647255e-5,2.7049585557539873e-5
t3232,1.1173215587160109e-7,9.472995611608381e-7,2.321036328110594e-5,2.4269394998138382e-5
t3233,1.0098760673756556e-7,9.038622241111398e-7,2.0750729389327466e-5,2.175557922017617e-5
t3234,9.241478935871256e-8,8.410940375198867e-7,1.8361028955820146e-5,1.9294537782698746e-5
t3235,8.849584083204213e-8,8.16096410855691e-7,1.73452789665462e-5,1.8249871218233933e-5
