G_20,G_21,G_22,G_23,G_24,G_25,G_26,G_27,G_28,G_29,G_30,G_31,G_48,G_49,G_50,G_51
0.0,0.0,1.5121975908632728e-9,0.0,9.276913844616321e-10,2.4016523557999533e-9,2.4068093541800556e-9,0.0,2.6453075758853205e-9,3.246002917831628e-9,3.6129251402828686e-9,2.584084102093053e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.3996284330794378e-9,0.0,1.1322663104973675e-9,2.431178082689654e-9,2.44767473143558e-9,0.0,2.6508563686499637e-9,3.271320009097721e-9,3.2703973755865014e-9,2.5884912673417617e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.592474159636554e-9,0.0,1.396828763002992e-9,2.4938227330682837e-9,2.4217688088875863e-9,0.0,2.649508402216566e-9,3.1594294361297374e-9,3.4807591964180545e-9,2.589229065487843e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.8806637139460202e-9,0.0,1.6096367354680207e-9,2.63578818925859e-9,2.5366160852519056e-9,0.0,2.791175242928294e-9,3.271319893459724e-9,3.2703894603333604e-9,2.722060492803554e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.2569049897390014e-9,0.0,1.6841983370799713e-9,2.722050192289537e-9,2.6457768507043986e-9,0.0,2.8782333654489133e-9,3.0989646866121807e-9,3.2703885252426214e-9,2.8040281686743014e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.5440566900532683e-9,0.0,1.626779632823564e-9,2.7449200417131893e-9,2.6915342913382488e-9,0.0,2.8887212357317307e-9,3.2713201930414716e-9,3.270397731664806e-9,2.81356029295711e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.7062865569219196e-9,0.0,1.5639071325014757e-9,2.7641845529335887e-9,2.733047540172152e-9,0.0,2.897309748315505e-9,3.1062258566365204e-9,3.2703878413650277e-9,2.819465208653276e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.7723743996681543e-9,0.0,1.4197538289042228e-9,2.777434685648605e-9,2.7549744817251316e-9,0.0,2.9046869886089993e-9,3.27132041283949e-9,3.270392229810817e-9,2.8266601449528445e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.7725314562735646e-9,0.0,1.4197746331644093e-9,2.7846441147121186e-9,2.748699990577526e-9,0.0,2.9048671846289147e-9,3.1091390071221164e-9,3.270388331232594e-9,2.8252349361860735e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.7764895364556306e-9,0.0,1.495907734068937e-9,2.7973881325301814e-9,2.7432040595452683e-9,0.0,2.909385179234692e-9,3.271320700529928e-9,3.270388907897072e-9,2.8282271128918747e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.7674776551527604e-9,0.0,1.5641746019913215e-9,2.7922061668915387e-9,2.7247282623505752e-9,0.0,2.8991056150329813e-9,3.1069163930405593e-9,3.2703828004176155e-9,2.8169717688825438e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.754743741858575e-9,0.0,1.4174174219542263e-9,2.78183469977262e-9,2.712652388774241e-9,0.0,2.8846235406429348e-9,3.2713205849355414e-9,3.2703828646605175e-9,2.7967493820191793e-9,0.0,3.0,90.0,72.0
0.0,2.669605158550549e-9,2.562967581471148e-9,0.0,1.3198743850626075e-9,2.5846854440105005e-9,2.5158309601219704e-9,0.0,2.6696065750103335e-9,3.14251589975883e-9,3.446661483020666e-9,2.589407953523899e-9,0.0,3.0,90.0,72.0
0.0,2.5766820248675205e-9,2.4772730156504596e-9,0.0,1.2165090269181393e-9,2.4985358824890826e-9,2.350304799567665e-9,2.566122037367045e-9,2.5766644479753806e-9,3.2713202801462623e-9,3.2703918246771225e-9,2.4965058614629833e-9,0.0,3.0,90.0,72.0
0.0,2.6429222496738957e-9,2.526619079602102e-9,0.0,1.1315699993246836e-9,2.559236984887284e-9,2.346175136583276e-9,2.6415096492255685e-9,2.64290756811501e-9,3.0199002885423425e-9,3.2703109915880057e-9,2.5569376271751874e-9,0.0,3.0,90.0,72.0
1.6352306175804188e-9,3.2713241387608235e-9,2.411241572336562e-9,0.0,1.0232574653871433e-9,2.4606022856939335e-9,2.2684408171253422e-9,2.5438454051228017e-9,2.5441490981100837e-9,3.2713194090325878e-9,3.270385676768383e-9,2.4638175482885686e-9,0.0,3.0,90.0,72.0
1.9164367870416754e-9,2.539605558437268e-9,2.401758880469616e-9,0.0,1.138244860601062e-9,2.4467102574727093e-9,2.2961673565924267e-9,2.5395478085969333e-9,2.5395898969213155e-9,3.3650504727536895e-9,3.830571335855592e-9,2.4590700100759874e-9,0.0,3.0,90.0,72.0
1.6352323939372582e-9,3.271328262758074e-9,2.5642657529839144e-9,0.0,1.2315435619519446e-9,2.591179246150818e-9,2.463079244580148e-9,2.7166725891460622e-9,2.716763134134387e-9,3.2713237544193847e-9,3.270365942794836e-9,2.6208525537980665e-9,0.0,3.0,90.0,72.0
1.7695533927053475e-9,2.6872605312287236e-9,2.527713399152959e-9,0.0,1.4053064197283578e-9,2.543521954615374e-9,2.4774151123611257e-9,2.6871435939366294e-9,2.6872559983983323e-9,3.20743246784413e-9,3.5373896394471948e-9,2.591843171992971e-9,0.0,3.0,90.0,72.0
1.635235946650937e-9,3.2713300308178612e-9,2.523511913925237e-9,0.0,1.535300950025596e-9,2.548524811266489e-9,2.5170961405796643e-9,2.721662990067553e-9,2.721818540187702e-9,3.2713251657198965e-9,3.2703487133770904e-9,2.6184321538833457e-9,0.0,3.0,90.0,72.0
1.7421051268229348e-9,2.719761198077757e-9,2.5104931552272693e-9,0.0,1.609713463933068e-9,2.552749778545951e-9,2.517786766076184e-9,2.7195130549462125e-9,2.719758138261899e-9,3.180782786326734e-9,3.4825966060256746e-9,2.6218094542624053e-9,0.0,3.0,90.0,72.0
1.6352323939372582e-9,2.74805099658114e-9,2.54493851615762e-9,0.0,1.7592612465712005e-9,2.5852812265349093e-9,2.549421051285055e-9,2.747312409655416e-9,2.7480429931840066e-9,3.2713244296402855e-9,3.2703648868592543e-9,2.6574731341593996e-9,0.0,3.0,90.0,72.0
0.0,2.6658050060097872e-9,2.4963995294582608e-9,0.0,1.911880196135497e-9,2.5187638218489788e-9,2.492240276981628e-9,2.6599517627979038e-9,2.665811129288841e-9,3.2265372768601855e-9,3.5753689524440812e-9,2.585747053391733e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.5025297251887125e-9,0.0,1.894379903801807e-9,2.520916005883483e-9,2.5034481674885994e-9,1.6304424805530888e-9,2.6703793702789434e-9,3.2713199392382547e-9,3.270384593946278e-9,2.591085839010345e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.5225338094803587e-9,0.0,1.8385499731449702e-9,2.538401351298365e-9,2.5024064138068173e-9,0.0,2.682171038855594e-9,3.1460099626632993e-9,3.4465632157983183e-9,2.605492174326503e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.5218210276465563e-9,0.0,1.7838249629408973e-9,2.5268974850916656e-9,2.46143308240737e-9,0.0,2.6754188994112814e-9,3.2713241981875624e-9,3.2703769976924965e-9,2.6014794099918002e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.5531523807420723e-9,0.0,1.8885037867376513e-9,2.5503556310517813e-9,2.4532802557838666e-9,0.0,2.7115623762891556e-9,3.1774763739546465e-9,3.482978901629142e-9,2.6370358363812808e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.601496119002423e-9,0.0,2.024795288319939e-9,2.5905109231765815e-9,2.4747691226818092e-9,0.0,2.774447810202848e-9,3.2713247272592723e-9,3.2703823186848395e-9,2.694156037367205e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.6525209081856736e-9,0.0,2.1566959785695658e-9,2.6437756982393746e-9,2.5248906522038906e-9,0.0,2.8375593273947285e-9,3.1068033686180012e-9,3.3067875883349025e-9,2.751907881951964e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.6881098444412682e-9,0.0,2.2848667938953194e-9,2.665113392592748e-9,2.54409867117796e-9,0.0,2.857850413892023e-9,3.3084718145594248e-9,3.3084828842959523e-9,2.7713880453513894e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.6943814202130864e-9,0.0,2.426373876119708e-9,2.7055796763624554e-9,2.5620207991228168e-9,0.0,2.9079510722568863e-9,3.1453018263465703e-9,3.3296769400150994e-9,2.81972004706339e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.640877951299504e-9,0.0,2.5260228980996498e-9,2.712999010621357e-9,2.5828191647990727e-9,0.0,2.9250439360846033e-9,3.329613154880966e-9,3.3296178858113516e-9,2.836460564605508e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.612497959039146e-9,0.0,2.5958879194091793e-9,2.7096800771917864e-9,2.6224393186864704e-9,0.0,2.932008294655753e-9,3.1648380529512805e-9,3.347125932963539e-9,2.842424058135502e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.62163858288131e-9,0.0,2.679302554321819e-9,2.7451103160383616e-9,2.632048152515134e-9,0.0,2.9698012949394643e-9,3.3470723000153177e-9,3.3472435732651392e-9,2.8748751253653e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.5312106042771973e-9,0.0,2.7153152999121607e-9,2.7414135346791094e-9,2.5306848483839617e-9,0.0,2.9615231874280294e-9,3.176143143942223e-9,3.34718144902857e-9,2.8650566351313704e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.3446852067205002e-9,0.0,2.70663304034211e-9,2.733742136162676e-9,2.3925816321718264e-9,0.0,2.9419649452511387e-9,3.3470739423676886e-9,3.3471829507865893e-9,2.8455942544634757e-9,0.0,3.0,90.0,72.0
0.0,2.8761090856043095e-9,2.253197522581577e-9,0.0,2.6544906454493004e-9,2.6911550698747245e-9,2.2444200726297276e-9,0.0,2.876115325677656e-9,3.2665644198370386e-9,3.5446553630593077e-9,2.7838121881797367e-9,0.0,3.0,90.0,72.0
0.0,2.97623495279115e-9,2.361168070155448e-9,0.0,2.7371132950013137e-9,2.770894030653473e-9,2.159961022464558e-9,2.9627299934974875e-9,2.976295613622365e-9,3.6166449165370464e-9,3.6166583110690837e-9,2.8706633237093517e-9,0.0,3.0,90.0,72.0
0.0,3.52775262237717e-9,2.6970946760765608e-9,0.0,3.09877713661058e-9,3.135873248664449e-9,2.1867647029644415e-9,3.5214413373232948e-9,3.530640412571522e-9,3.5277534582734706e-9,3.5277498502735816e-9,3.303065190541892e-9,0.0,3.0,90.0,72.0
1.826522932901753e-9,3.653540792464944e-9,3.0579044796151878e-9,0.0,3.3154117549059734e-9,3.296127607163251e-9,2.249412933891186e-9,3.6515107686965857e-9,3.656468188067604e-9,3.653541084385942e-9,3.6534471846043556e-9,3.473738122831374e-9,0.0,3.0,90.0,72.0
1.8265247092585923e-9,3.653541503228163e-9,3.284350066384015e-9,0.0,3.3422764301665662e-9,3.2288339490843466e-9,2.1855337103778426e-9,3.652143901471164e-9,3.656076012392379e-9,3.653542414258229e-9,3.6534522371282164e-9,3.4713977446906787e-9,0.0,3.0,90.0,72.0
1.8265247092585923e-9,3.653542248878958e-9,3.414650792935426e-9,0.0,3.3589467963405894e-9,3.1012965235295704e-9,2.151546028208634e-9,3.6522435085673566e-9,3.6562753164814317e-9,3.653543150067432e-9,3.6534438433862048e-9,3.4699856072304248e-9,0.0,3.0,90.0,72.0
1.8265282619722711e-9,3.65354268909848e-9,3.4477524082656004e-9,0.0,3.358966739624414e-9,2.9081364994598767e-9,2.1341754214201136e-9,3.6523171127489435e-9,3.656114234896858e-9,3.6535435349397307e-9,3.6534458382392196e-9,3.4744820470566672e-9,0.0,3.0,90.0,72.0
1.8265247092585923e-9,3.6535427015826383e-9,3.4477525244077848e-9,0.0,3.358966907169234e-9,2.6680083011873512e-9,2.098358166818248e-9,3.652333983861451e-9,3.656189970813667e-9,3.65354354123722e-9,3.6534502814611964e-9,3.4825350899498064e-9,0.0,3.0,90.0,72.0
1.8265247092585923e-9,3.6535426133792376e-9,3.447752448815472e-9,0.0,3.358966777809792e-9,2.407141767710569e-9,2.098358092869144e-9,3.65214054352897e-9,3.656269418589063e-9,3.6535435155142063e-9,3.6534481279821076e-9,3.493774042487222e-9,0.0,3.0,90.0,72.0
1.8265247092585923e-9,3.653545548588505e-9,3.4477520308723074e-9,0.0,3.358966452834497e-9,2.111729599667209e-9,2.079954893075637e-9,3.651469697157519e-9,3.6562521446644922e-9,3.6535430219360443e-9,3.6534430906291813e-9,3.504601234230705e-9,0.0,3.0,90.0,72.0
0.0,2.9155524271311637e-9,2.7876608465945666e-9,0.0,2.7332293560894326e-9,1.5594197457295991e-9,1.896484386684981e-9,2.9091315772379975e-9,2.917574409496608e-9,3.410707278109834e-9,3.753731154320936e-9,2.8241349058808238e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.6536351064019383e-9,0.0,2.605096296731468e-9,1.2358695298663983e-9,1.7938476817882824e-9,1.9949471048179068e-9,2.7701346806402543e-9,3.65353834522102e-9,3.6534480229596898e-9,2.6864832842144225e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.679583862866531e-9,0.0,2.6302170342593646e-9,9.657569663713257e-10,1.8345639995860924e-9,0.0,2.7982801754227398e-9,3.3735169422805785e-9,3.74977121258938e-9,2.7126344829013154e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.6921774174386156e-9,0.0,2.6418757196800473e-9,8.360338373185838e-10,1.955265172708806e-9,0.0,2.8128341835687414e-9,3.6535381463994396e-9,3.653446558312072e-9,2.726180184179903e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.739867608089303e-9,0.0,2.6872868878270405e-9,9.671549922551872e-10,2.142251453874186e-9,0.0,2.8653752602912423e-9,3.3314622541596765e-9,3.653243298152211e-9,2.7781134796553327e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.844103435416434e-9,0.0,2.786090380666946e-9,1.3051325090732968e-9,2.3544517550544826e-9,0.0,2.9813526258801473e-9,3.6535376790110983e-9,3.653453604704596e-9,2.8910356583655855e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.9020820063779453e-9,0.0,2.8407139852809755e-9,1.6826979243263544e-9,2.4639629961459136e-9,0.0,3.046092302802128e-9,3.3909805051435653e-9,3.653582151571829e-9,2.9579002469033253e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.947997064360975e-9,0.0,2.8837572227121453e-9,2.00538221158795e-9,2.5356032373237706e-9,0.0,3.0978835802250464e-9,3.653537776969574e-9,3.6534563897649473e-9,3.010316250755445e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.89522367446701e-9,0.0,2.8342673813012406e-9,2.2430124868546737e-9,2.5674247495880567e-9,0.0,3.0389715138944828e-9,3.3882591862222843e-9,3.653445933184272e-9,2.9572629990871474e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.7300760000789462e-9,0.0,2.6779725147545012e-9,2.319123017376159e-9,2.455638029818236e-9,0.0,2.8525119887679683e-9,3.653538797108797e-9,3.6534440355260224e-9,2.7859830942991218e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.8904923367583136e-9,0.0,2.8298175711442884e-9,2.5291615723018345e-9,2.511851037270355e-9,0.0,3.0336332060521494e-9,3.386391630445408e-9,3.653444270358546e-9,2.956783633540602e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.8305676579452523e-9,0.0,2.77330008171397e-9,2.538560036569379e-9,2.4655032805480774e-9,0.0,2.9640432756202265e-9,3.653538916033168e-9,3.6534523396791607e-9,2.8910338581277035e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.825101737896994e-9,0.0,2.7683617694221684e-9,2.5878532241413134e-9,2.42355753555522e-9,0.0,2.957671103049886e-9,3.381781327875655e-9,3.686275525177942e-9,2.88208787651545e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.870149708012939e-9,0.0,2.8106634815126926e-9,2.6936113619577943e-9,2.4792222027283063e-9,0.0,3.008261845036583e-9,3.6535386345413354e-9,3.6534461721692122e-9,2.9226262353436676e-9,0.0,3.0,90.0,72.0
0.0,2.8928301312320204e-9,2.766578852993691e-9,0.0,2.7126692033840315e-9,2.618613688451511e-9,2.3105323208484378e-9,0.0,2.892835838544339e-9,3.3405739619294745e-9,3.653441260025673e-9,2.8054934973277784e-9,0.0,3.0,90.0,72.0
0.0,3.1145646598565372e-9,2.963207025013283e-9,0.0,2.8968268515952555e-9,2.7629952666270324e-9,2.041354122593742e-9,3.081294377132769e-9,3.1145495493605133e-9,3.5796390950069174e-9,3.5796023548672567e-9,2.9999856030947585e-9,0.0,3.0,90.0,72.0
0.0,3.6535395617474615e-9,3.4422565542335213e-9,0.0,3.349331291923122e-9,3.1370281567728483e-9,2.2109562783923964e-9,3.6481502473823697e-9,3.6536226340369776e-9,3.6535399398805633e-9,3.6534469443147623e-9,3.4381419243354858e-9,0.0,3.0,90.0,72.0
1.826522932901753e-9,3.65353781975827e-9,3.070299981559035e-9,0.0,2.9971436870348445e-9,2.765588771816862e-9,2.2306067248788753e-9,3.2341196059044957e-9,3.2358526664921684e-9,3.6535398495689997e-9,3.6534468999974112e-9,2.9909626746861067e-9,0.0,3.0,90.0,72.0
1.8265247092585923e-9,3.6535388508349307e-9,3.4110659041057153e-9,0.0,3.3049543674230082e-9,2.934427992808522e-9,2.710081505858316e-9,3.651455031781051e-9,3.6536172829019956e-9,3.6535400020289224e-9,3.6534347646850393e-9,3.1617589176464187e-9,0.0,3.0,90.0,72.0
1.8265247092585923e-9,3.6535414299312776e-9,3.4402213673592172e-9,0.0,3.3537644743045574e-9,2.9865998081521147e-9,3.0875274398168864e-9,3.65206283743012e-9,3.6536238554484398e-9,3.6535423450494085e-9,3.6534383538945943e-9,3.0991533233028014e-9,0.0,3.0,90.0,72.0
1.8265282619722711e-9,3.6535416353303194e-9,3.4473574807254133e-9,0.0,3.358256937140073e-9,2.9419977288794474e-9,3.3331533740767664e-9,3.6520928041908754e-9,3.6536245355976997e-9,3.6535424578179835e-9,3.653441489643721e-9,2.935801905880075e-9,0.0,3.0,90.0,72.0
1.8265247092585923e-9,3.65354221771939e-9,3.4477303794202168e-9,0.0,3.3589271890981115e-9,2.9172920491692375e-9,3.4616544440071713e-9,3.6521540574823235e-9,3.6536255919107536e-9,3.6535430995882662e-9,3.6534407136932314e-9,2.830931343211829e-9,0.0,3.0,90.0,72.0
1.8265247092585923e-9,3.6535415947619452e-9,3.447713276273425e-9,0.0,3.358896848180721e-9,2.9438244212059736e-9,3.5109635175696205e-9,3.6517838885789204e-9,3.6536255827291295e-9,3.6535424675736007e-9,3.653443211845539e-9,2.7232451899962015e-9,0.0,3.0,90.0,72.0
1.8265247092585923e-9,3.653544829051225e-9,3.4478655723416783e-9,0.0,3.3591716565421026e-9,3.0077098336843084e-9,3.5285520899544593e-9,3.6508814500638267e-9,3.6535295756299276e-9,3.653542118128449e-9,3.6534406320268178e-9,2.8069287336428396e-9,0.0,3.0,90.0,72.0
0.0,2.7650879033099014e-9,2.6511196906586847e-9,0.0,2.602990345504849e-9,2.4540155436122933e-9,2.70338518321562e-9,2.7566028253554704e-9,2.7651027105965364e-9,3.3609269474030943e-9,3.74350497513004e-9,2.387495025182723e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.564106069632562e-9,0.0,2.5189060882060422e-9,2.410560276149248e-9,2.619244089250306e-9,1.9470986276539478e-9,2.6706729499190463e-9,3.4868371244989385e-9,3.4867024600649045e-9,2.3697446173418444e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.5674839614828256e-9,0.0,2.5232284876968565e-9,2.4682793337170298e-9,2.621935908803196e-9,0.0,2.6731285802122216e-9,3.455949674822513e-9,3.926470340430772e-9,2.4069320226461433e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.566195610943335e-9,0.0,2.520904776026042e-9,2.499347315306164e-9,2.6175441899096184e-9,0.0,2.6729734077916844e-9,3.4868368487582747e-9,3.4867067323846285e-9,2.410391526328016e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.5789267534412464e-9,0.0,2.519534421231201e-9,2.5255740465200065e-9,2.6428775014088866e-9,0.0,2.7035670714067062e-9,3.267836253161963e-9,3.625282578487556e-9,2.463963469221028e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.628934794302797e-9,0.0,2.474256727684754e-9,2.631632052251785e-9,2.7596393836045552e-9,0.0,2.831203328507373e-9,3.486836637303827e-9,3.486708907155694e-9,2.6058202087871844e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.5239911977382256e-9,0.0,2.3331298521727145e-9,2.601465012145409e-9,2.7269556718274457e-9,0.0,2.7965042152935563e-9,3.333520933671194e-9,3.687451261987271e-9,2.6135261847871747e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.4653822568630054e-9,0.0,2.2542100985319507e-9,2.5768703642996327e-9,2.702139111500381e-9,0.0,2.773131216251144e-9,3.486837104303475e-9,3.486706193657293e-9,2.60969494642956e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.46747246113186e-9,0.0,2.277260776123147e-9,2.5454900423394097e-9,2.689377587720717e-9,0.0,2.7682076914752975e-9,3.3581049104691135e-9,3.737799335413172e-9,2.596939011668925e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.390215257014168e-9,0.0,2.232935701688533e-9,2.44088974820971e-9,2.5893255393019764e-9,0.0,2.6787901795275525e-9,3.6252377237729395e-9,3.6252878039684926e-9,2.5177516150814936e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.478033328548505e-9,0.0,2.3501614621493663e-9,2.5500407068061077e-9,2.693832380932962e-9,0.0,2.8545379376165443e-9,3.2893286366061565e-9,3.591144290251718e-9,2.653814000277495e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.3428483448806167e-9,0.0,2.3894552463908702e-9,2.5892277739252052e-9,2.6881596964807967e-9,0.0,2.9077726416292434e-9,3.510387554774203e-9,3.5103035271734283e-9,2.6957485716408467e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.996338525841906e-9,0.0,2.2776264808137763e-9,2.4790032913004245e-9,2.6168051892384405e-9,0.0,2.7435279860594206e-9,3.3812157175874715e-9,3.7837513438792484e-9,2.5737637464922752e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.8015960244580108e-9,0.0,2.2964756170262702e-9,2.591066832483348e-9,2.7135025259136088e-9,0.0,2.8754204592482835e-9,3.5587244952698604e-9,3.558666505746678e-9,2.662726095357736e-9,0.0,3.0,90.0,72.0
0.0,2.475609513411454e-9,1.4046773420321417e-9,0.0,2.1002460843858712e-9,2.290951678612136e-9,2.2738381272863445e-9,0.0,2.475622718884307e-9,3.7449769590562834e-9,4.447563414029101e-9,2.29709880594602e-9,0.0,3.0,90.0,72.0
0.0,2.5759721754849384e-9,1.2908976516786347e-9,0.0,2.2071536050123622e-9,2.3781466282688286e-9,2.0987451730625425e-9,2.559596649326338e-9,2.5759702934432046e-9,3.4868372543388744e-9,3.486701866181379e-9,2.3555052682114875e-9,0.0,3.0,90.0,72.0
0.0,2.6396407603603975e-9,1.4273167328807017e-9,0.0,2.303815294124555e-9,2.4232608830968397e-9,2.130151616547178e-9,2.6373962944233105e-9,2.639638506171813e-9,3.4963290321010798e-9,4.000935998796809e-9,2.3009588768525652e-9,0.0,3.0,90.0,72.0
1.8123618161780541e-9,3.625230362313017e-9,1.3127768589141275e-9,0.0,2.323304246630087e-9,2.456379928933178e-9,2.0672355159139266e-9,2.699727789777878e-9,2.7007539954117795e-9,3.625238060177999e-9,3.625286005867916e-9,2.192646823803913e-9,0.0,3.0,90.0,72.0
1.9349712943039776e-9,2.699823330716327e-9,8.853257793128511e-10,0.0,2.2393816297882263e-9,2.440891910157797e-9,2.0619505479781055e-9,2.698886225224086e-9,2.6998189529091743e-9,3.4260271348516565e-9,3.870152693342944e-9,2.1001625284419745e-9,0.0,3.0,90.0,72.0
1.9793837680026627e-9,3.959032441840558e-9,4.931141823904227e-10,0.0,2.0366418819230467e-9,2.406430270379096e-9,2.129551674711029e-9,2.656921551270049e-9,2.6582372336024886e-9,3.959034838873454e-9,3.9589517147747084e-9,2.022338894850223e-9,0.0,3.0,90.0,72.0
2.0348984719475993e-9,2.610472459360686e-9,0.0,0.0,1.7575531583914886e-9,2.385276375288174e-9,2.0939553585770997e-9,2.609723962521665e-9,2.6104716386349777e-9,3.5341621114608053e-9,4.069830473939415e-9,1.9874623047643717e-9,0.0,3.0,90.0,72.0
2.1085178047997033e-9,4.217110787730896e-9,0.0,0.0,1.473559765119831e-9,2.371283473187232e-9,1.988291230173531e-9,2.552746681894971e-9,2.55333240439128e-9,4.217109056881238e-9,4.216983425460537e-9,1.9938490099000237e-9,0.0,3.0,90.0,72.0
2.046835589908369e-9,2.6007475426549507e-9,0.0,0.0,1.4094057331222668e-9,2.425027241016123e-9,1.9595215678468704e-9,2.600053331039388e-9,2.600731975966896e-9,3.5473486188710492e-9,4.093703949150167e-9,2.13582193399044e-9,0.0,3.0,90.0,72.0
1.8911094912255066e-9,2.7441779601082448e-9,0.0,0.0,1.7901163323716083e-9,2.5518086316410118e-9,2.0799049932784455e-9,2.7426866253745643e-9,2.74415831390708e-9,3.78262244129528e-9,3.782618106860433e-9,2.4632909889277826e-9,0.0,3.0,90.0,72.0
0.0,2.6722008787900342e-9,0.0,0.0,2.066428137206661e-9,2.5094983896755816e-9,2.2274486050039586e-9,2.6625495124859848e-9,2.672200184474516e-9,3.457019656875393e-9,3.928348440695651e-9,2.513965333468787e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.905801438135015e-10,0.0,2.1428032241611502e-9,2.4980104450764414e-9,2.2035249592653855e-9,1.942619124271652e-9,2.659590598062498e-9,3.486837528034356e-9,3.4867046315412733e-9,2.5360505776445087e-9,0.0,3.0,90.0,72.0
