Resource,Arizona_Li_Battery,CAISO_New_Flow_Battery,CAISO_New_Flow_Battery_12,CAISO_New_Flow_Battery_8,CAISO_New_LDES_Battery_12,CC_Power_GoalLine,CC_Power_Tumbleweed,Generic_4hr_battery_low_cost,Generic_6hr_battery,Generic_6hr_battery_low_cost,Generic_8hr_battery,Generic_8hr_battery_low_cost,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage,Total
t7326,-4.851077649915226e-7,-1.7887403248783357e-10,7.67980236969457e-10,7.678312793579558e-10,-2.4599935433635306e-9,0.0,0.0,-1.3388354866956713e-6,-1.5276374596417356e-7,-1.5128517041462287e-7,-8.503930623040632e-10,-9.705341200739641e-10,-4.851077649915226e-7,-4.851077649915226e-7,5.020649696911198e-10,5.020649696911198e-10,-3.1001275513515554e-6
t7327,-3.0387240780929215e-8,-3.223923313372375e-8,-5.9867556944960535e-9,-5.986843775947276e-9,-2.470688038650222e-10,0.0,0.0,-9.033844789219566e-8,-9.565781070086669e-8,-9.532436743640887e-8,-9.699665311050003e-8,-9.626436347034256e-8,-3.0387240780929215e-8,-3.0387240780929215e-8,-2.854275071896314e-9,-2.854275071896314e-9,-6.159118165049263e-7
t7328,-4.883425772115436e-7,1.3511088921453046e-8,1.3090442983837069e-9,1.3091494868934705e-9,-3.1095204532661057e-10,0.0,0.0,-1.346640564282555e-6,-1.7948487070842147e-6,-1.7106772193350926e-6,-5.278422067390452e-7,-5.13338528913596e-7,-4.883425772115436e-7,-4.883425772115436e-7,7.471765922783336e-10,7.471765922783336e-10,-7.341062274143174e-6
t7329,-4.899826334282563e-7,1.4665565526234601e-8,1.3048715862029015e-9,1.30497866057938e-9,-3.1781493459566163e-10,0.0,0.0,-1.3506143073137827e-6,-1.801470268914094e-6,-1.71701150785693e-6,-5.281964400752509e-7,-5.137319114690952e-7,-4.899826334282563e-7,-4.899826334282563e-7,7.453185325366299e-10,7.453185325366299e-10,-7.362524098010428e-6
t7330,-4.916451646457936e-7,1.3077905474342566e-8,1.3006469229010754e-9,1.3007339780241115e-9,-3.2470812146203564e-10,0.0,0.0,-1.3546255351206155e-6,-1.8082015802924645e-6,-1.7234622719416712e-6,-5.28696330211069e-7,-5.142256397171237e-7,-4.916451646457936e-7,-4.916451646457936e-7,7.434356557323926e-10,7.434356557323926e-10,-7.387305401655055e-6
t7331,-4.933243136759476e-7,1.2133344060922313e-8,1.2964694089979694e-9,1.2965581191648e-9,-3.3158270039816694e-10,0.0,0.0,-1.3586714438000625e-6,-1.815027861786778e-6,-1.7299936609994606e-6,-5.291209257607325e-7,-5.14664779777312e-7,-4.933243136759476e-7,-4.933243136759476e-7,7.41573268737788e-10,7.41573268737788e-10,-7.411573677726026e-6
t7332,-4.931784199220542e-7,1.0163579363890396e-8,1.2917294778082073e-9,1.2917723452624706e-9,-3.3873768916605125e-10,0.0,0.0,-1.3584041076099088e-6,-1.8145603853199548e-6,-1.7297300379010609e-6,-5.287579380313296e-7,-5.143818011142334e-7,-4.931784199220542e-7,-4.931784199220542e-7,7.394877708474181e-10,7.394877708474181e-10,-7.41148221070316e-6
t7333,-8.543239616366569e-9,2.015079519704361e-9,8.528577067734813e-10,8.52925787669469e-10,-2.470981590773075e-10,0.0,0.0,-2.5726660003065505e-8,-2.6945772992686915e-8,-2.6766095364733535e-8,-1.9500211218322756e-8,-1.9272921339491978e-8,-8.543239616366569e-9,-8.543239616366569e-9,4.920964852221881e-10,4.920964852221881e-10,-1.3938342194188602e-7
t7334,-4.984143556280163e-7,1.0278661130314083e-8,1.283774989859561e-9,1.2838183701215333e-9,-3.522779106183733e-10,0.0,0.0,-1.3710373773268065e-6,-1.8356630326670096e-6,-1.7497488346316683e-6,-5.304143967278351e-7,-5.160010142373628e-7,-4.984143556280163e-7,-4.984143556280163e-7,7.359282357020196e-10,7.359282357020196e-10,-7.48414188942365e-6
t7335,-5.001743433973895e-7,9.906508963381207e-9,1.279665939095368e-9,1.2797197611995306e-9,-3.591131256334303e-10,0.0,0.0,-1.3752039398634736e-6,-1.8428303805458215e-6,-1.7566050969820236e-6,-5.308284565556294e-7,-5.164356481108112e-7,-5.001743433973895e-7,-5.001743433973895e-7,7.340928554797101e-10,7.340928554797101e-10,-7.508851585000925e-6
t7336,-5.019597024333206e-7,9.580399999220424e-9,1.2755009169079777e-9,1.275550065015572e-9,-3.6597277065807994e-10,0.0,0.0,-1.3794173419267802e-6,-1.8501017096928374e-6,-1.7635609967633725e-6,-5.312520227956772e-7,-5.16879549449711e-7,-5.019597024333206e-7,-5.019597024333206e-7,7.322365491838305e-10,7.322365491838305e-10,-7.533860776619486e-6
t7337,-1.1292952465756149e-10,3.667397785411108e-11,1.0227647930147143e-10,1.0227552714447194e-10,-4.124441905855596e-11,0.0,0.0,-3.4363991773761503e-10,-3.58749834648502e-10,-3.5655903861580064e-10,-2.63561389964155e-10,-2.606196470901533e-10,-1.1292952465756149e-10,-1.1292952465756149e-10,6.045891879145331e-11,6.045891879145331e-11,-1.6010189992045054e-9
t7338,-5.055165063098647e-7,4.608519160507556e-10,1.267129663332401e-9,1.2671641293004033e-9,-3.7998664596993533e-10,0.0,0.0,-1.3879479299518806e-6,-1.8646290354208884e-6,-1.7774631385888067e-6,-5.32094149882655e-7,-5.177598127768144e-7,-5.055165063098647e-7,-5.055165063098647e-7,7.285122733109972e-10,7.285122733109972e-10,-7.592371401941303e-6
t7339,-2.623198287470036e-10,6.463103962712776e-11,1.8227814903634673e-10,1.822789144240959e-10,-7.327377113022251e-11,0.0,0.0,-7.975646619750153e-10,-8.325806701120093e-10,-8.275384020032074e-10,-6.115734667060503e-10,-6.0478614305161e-10,-2.623198287470036e-10,-2.623198287470036e-10,1.0748893779885486e-10,1.0748893779885486e-10,-3.890110622533845e-9
t7340,-5.091331021996122e-7,4.5129612847165127e-10,1.2587679898371634e-9,1.258790077681025e-9,-3.937024533766178e-10,0.0,0.0,-1.3965945426243008e-6,-1.879426537146594e-6,-1.7916230286328611e-6,-5.329391381909836e-7,-5.18644281406083e-7,-5.091331021996122e-7,-5.091331021996122e-7,7.247887904259125e-10,7.247887904259125e-10,-7.642602105276194e-6
t7341,-2.6954930590399e-10,6.439879036828944e-11,1.8415991228965633e-10,1.841565308898362e-10,-7.705846001161186e-11,0.0,0.0,-8.194714016640098e-10,-8.554116523295058e-10,-8.502753578987463e-10,-6.281473352348597e-10,-6.212149767713673e-10,-2.6954930590399e-10,-2.6954930590399e-10,1.0874812888219217e-10,1.0874812888219217e-10,-4.010015610309904e-9
t7342,-5.128025759416425e-7,4.4173139791910673e-10,1.2503724695164283e-9,1.2503782939052417e-9,-4.074223524599902e-10,0.0,0.0,-1.4053599124442982e-6,-1.8944416383673265e-6,-1.8059941500351168e-6,-5.337860650534313e-7,-5.195325964097006e-7,-5.128025759416425e-7,-5.128025759416425e-7,7.210521817414723e-10,7.210521817414723e-10,-7.693544925962437e-6
t7343,-2.5689292536147506e-10,6.10790957815932e-11,1.7719831329695238e-10,1.7719082408609833e-10,-7.742666294652883e-11,0.0,0.0,-7.809766236289201e-10,-8.152069193791683e-10,-8.103548152204997e-10,-5.984366768481726e-10,-5.918694061625263e-10,-2.5689292536147506e-10,-2.5689292536147506e-10,1.0482307588750132e-10,1.0482307588750132e-10,-3.8198354953305945e-9
t7344,-5.164747462895014e-7,4.3216890200973066e-10,1.2419642375622921e-9,1.2419565710175318e-9,-4.211378837881734e-10,0.0,0.0,-1.4142458513094575e-6,-1.909536927899738e-6,-1.8204442202591426e-6,-5.346149561222129e-7,-5.204050618512467e-7,-5.164747462895014e-7,-5.164747462895014e-7,7.173109394332224e-10,7.173109394332224e-10,-7.744741682604634e-6
t7345,-4.178046354142165e-10,8.099530479375751e-11,2.38114440884709e-10,2.3810422815996553e-10,-1.0514354531669053e-10,0.0,0.0,-1.2693207766601322e-9,-1.3249177026169402e-9,-1.31709625605786e-9,-9.722992852141017e-10,-9.61688980189126e-10,-4.178046354142165e-10,-4.178046354142165e-10,1.407255680135544e-10,1.407255680135544e-10,-6.365215342431959e-9
t7346,-5.203074905557263e-7,4.2276606206139737e-10,1.2336353837679793e-9,1.2336261379972276e-9,-4.3480745639357104e-10,0.0,0.0,-1.4232624451101162e-6,-1.9253150420518407e-6,-1.8355379638523976e-6,-5.35474663465713e-7,-5.213053870501171e-7,-5.203074905557263e-7,-5.203074905557263e-7,7.136003242198953e-10,7.136003242198953e-10,-7.797935552421491e-6
t7347,-1.5209582591215422e-10,4.085881065661646e-11,1.2223060859491785e-10,1.2222373316310298e-10,-5.944500453797105e-11,0.0,0.0,-4.625684582487372e-10,-4.828076763255863e-10,-4.799832356579774e-10,-3.541592047776154e-10,-3.503161299141709e-10,-1.5209582591215422e-10,-1.5209582591215422e-10,7.27109890383917e-11,7.27109890383917e-11,-2.2148320567071002e-9
t7348,-5.241143530509807e-7,4.132884822116392e-10,1.2252295487047069e-9,1.2252137306679988e-9,-4.484963636903457e-10,0.0,0.0,-1.432393196048116e-6,-1.9410379646881992e-6,-1.8505861722923409e-6,-5.363080439516458e-7,-5.221837010249023e-7,-5.241143530509807e-7,-5.241143530509807e-7,7.098601521857887e-10,7.098601521857887e-10,-7.85101718145588e-6
t7349,-1.6600352511060763e-10,4.248171511841414e-11,1.290211305379961e-10,1.2901377062042991e-10,-6.483498662843971e-11,0.0,0.0,-5.048004995968068e-10,-5.268638302904126e-10,-5.238087922896598e-10,-3.8635298638037954e-10,-3.8218499516659256e-10,-1.6600352511060763e-10,-1.6600352511060763e-10,7.684053041301996e-11,7.684053041301996e-11,-2.432658988581234e-9
t7350,-5.280417953181217e-7,4.03942437108662e-10,1.2168979273700953e-9,1.2168868761714567e-9,-4.6214105625423045e-10,0.0,0.0,-1.4416784471800023e-6,-1.957290462366441e-6,-1.8661354167484213e-6,-5.371597511211803e-7,-5.230780525013401e-7,-5.280417953181217e-7,-5.280417953181217e-7,7.061479962174162e-10,7.061479962174162e-10,-7.90567963369492e-6
t7351,-1.5094479006306253e-10,3.880683072300335e-11,1.197539575896722e-10,1.1974617994864622e-10,-6.273966860428214e-11,0.0,0.0,-4.5902638558086333e-10,-4.79066097436076e-10,-4.763127721804354e-10,-3.5117273007016404e-10,-3.4740661878159437e-10,-1.5094479006306253e-10,-1.5094479006306253e-10,7.14659042556266e-11,7.14659042556266e-11,-2.207319866070028e-9
t7352,-5.320461279729059e-7,3.946931626675351e-10,1.208572261040576e-9,1.2085746113658532e-9,-4.754985318763622e-10,0.0,0.0,-1.4510974384037255e-6,-1.9739014854669104e-6,-1.8820260328018392e-6,-5.380179139478662e-7,-5.239782892138745e-7,-5.320461279729059e-7,-5.320461279729059e-7,7.024381699795585e-10,7.024381699795585e-10,-7.961418325909778e-6
t7353,-5.341530965502882e-7,3.9034015196740666e-10,1.2044906662593968e-9,1.2045131241572888e-9,-4.822759252116487e-10,0.0,0.0,-1.4558626888020795e-6,-1.9826719513772415e-6,-1.8903954904143834e-6,-5.384709867427624e-7,-5.244479373318615e-7,-5.341530965502882e-7,-5.341530965502882e-7,7.006093544068936e-10,7.006093544068936e-10,-7.990590057593206e-6
t7354,-5.361948758206555e-7,3.856467573600248e-10,1.2002808703478938e-9,1.2002996824884628e-9,-4.891102910512432e-10,0.0,0.0,-1.46066410890205e-6,-1.991145076405594e-6,-1.8985150669370202e-6,-5.388998259688144e-7,-5.249000950325664e-7,-5.361948758206555e-7,-5.361948758206555e-7,6.987368013913019e-10,6.987368013913019e-10,-8.019014210086083e-6
t7355,-3.1080877817342725e-8,3.175852460995068e-10,9.99130150671567e-10,9.991473325680597e-10,-4.2930613337941617e-10,0.0,0.0,-9.262881679516921e-8,-9.796071775186929e-8,-9.722683500712427e-8,-6.685531086063513e-8,-6.604181211035508e-8,-3.1080877817342725e-8,-3.1080877817342725e-8,5.840668460655281e-10,5.840668460655281e-10,-5.109014356890904e-7
t7356,-1.1229810698456325e-8,2.6306271514739316e-10,8.36671470023417e-10,8.366782225821526e-10,-3.777295136790394e-10,0.0,0.0,-3.374099893901645e-8,-3.535953108240702e-8,-3.514026758173665e-8,-2.5324401405637872e-8,-2.5044224293351618e-8,-1.1229810698456325e-8,-1.1229810698456325e-8,4.909771960147946e-10,4.909771960147946e-10,-1.8575821811141507e-7
t7357,-6.715050545484887e-9,2.29748438620087e-10,7.379835708504161e-10,7.379893189373601e-10,-3.4614311143964107e-10,0.0,0.0,-2.0233484997120616e-8,-2.116241982891926e-8,-2.103748567921417e-8,-1.531411481985269e-8,-1.514886666003639e-8,-6.715050545484887e-9,-6.715050545484887e-9,4.342676493054281e-10,4.342676493054281e-10,-1.108134101060187e-7
t7358,-4.173086036790523e-9,1.9769091969307622e-10,6.4139076655716e-10,6.413947511226543e-10,-3.129059077729011e-10,0.0,0.0,-1.2600681232162899e-8,-1.316529884974256e-8,-1.3089808382605575e-8,-9.578697422999792e-9,-9.476876863499631e-9,-4.173086036790523e-9,-4.173086036790523e-9,3.7851620503477385e-10,3.7851620503477385e-10,-6.850601792171248e-8
t7359,-1.60719910372985e-8,2.720973163086056e-10,8.882553707725869e-10,8.88261266537343e-10,-4.163588321880879e-10,0.0,0.0,-4.8166697814359495e-8,-5.058393962912038e-8,-5.02596564860363e-8,-3.578444710984382e-8,-3.538300869878472e-8,-1.60719910372985e-8,-1.60719910372985e-8,5.219277196304019e-10,5.219277196304019e-10,-2.65717612289349e-7
t7360,-5.487107123922419e-7,3.5763844963132926e-10,1.1751767006121507e-9,1.1751747545514398e-9,-5.299860584872951e-10,0.0,0.0,-1.4901866179604036e-6,-2.04344158027123e-6,-1.9485611760568034e-6,-5.41447245171857e-7,-5.2758601884651e-7,-5.487107123922419e-7,-5.487107123922419e-7,6.87563541464482e-10,6.87563541464482e-10,-8.193801644554294e-6
t7361,-2.6632011644242945e-10,5.441887782086286e-11,1.8267790273571354e-10,1.826685462946793e-10,-1.0929538182460794e-10,0.0,0.0,-9.096926383748947e-10,-8.022717910079745e-10,-7.978699686895163e-10,-5.429365533267607e-10,-5.800369494661759e-10,-2.6632011644242945e-10,-2.6632011644242945e-10,1.0956086974108474e-10,1.0956086974108474e-10,-3.902176565683793e-9
t7362,-5.531565123732318e-7,4.279928577895176e-10,1.430773497746072e-9,1.430741460761738e-9,-6.381058121847934e-10,0.0,0.0,-1.5003127240091957e-6,-2.422245468458236e-7,-2.397620967616192e-7,-5.2841024883217504e-8,-1.4181442887011162e-7,-5.531565123732318e-7,-5.531565123732318e-7,8.350756518905964e-10,8.350756518905964e-10,-3.83210280518177e-6
t7363,-2.2163898052350615e-10,4.829297754689093e-11,1.6525654698840831e-10,1.6524586652742179e-10,-1.029841409429762e-10,0.0,0.0,-7.065181050040518e-10,-7.027799041216415e-10,-6.989601516154141e-10,-4.777895565458616e-10,-5.079991679384084e-10,-2.2163898052350615e-10,-2.2163898052350615e-10,9.935418881785874e-11,9.935418881785874e-11,-3.2844441990404337e-9
t7364,-5.575934716896957e-7,4.6135598298117674e-10,1.5706010142782688e-9,1.5705529185522345e-9,-7.066454498260187e-10,0.0,0.0,-1.5105898546492152e-6,-2.0803186824801135e-6,-1.983976474381214e-6,-9.448262983585835e-8,-4.953522541875218e-7,-5.575934716896957e-7,-5.575934716896957e-7,9.162031620527469e-10,9.162031620527469e-10,-7.83277203981292e-6
t7365,-3.5096498469064394e-10,6.4275539122177e-11,2.2407069084681003e-10,2.2405805831984914e-10,-1.398841193467737e-10,0.0,0.0,-1.0659582955062497e-9,-1.1121590473886989e-9,-1.106170522916114e-9,-7.420361486512027e-10,-8.033746295000029e-10,-3.5096498469064394e-10,-3.5096498469064394e-10,1.3460134754278838e-10,1.3460134754278838e-10,-5.24087073400656e-9
t7366,-5.620997067929975e-7,4.4875446166972997e-10,1.5592862444510941e-9,1.5592288874450256e-9,-7.240548487442394e-10,0.0,0.0,-1.5210251059653802e-6,-2.099262830757518e-6,-2.002086713979428e-6,-9.455896698125724e-8,-4.961752803190385e-7,-5.620997067929975e-7,-5.620997067929975e-7,9.111923946130582e-10,9.111923946130582e-10,-7.894742418847566e-6
t7367,-3.434896735668752e-10,6.161752555132423e-11,2.1918585544838296e-10,2.1917082974148823e-10,-1.4137196804380324e-10,0.0,0.0,-1.043202617929947e-9,-1.0883901284180876e-9,-1.0825867763145396e-9,-7.2666813921553e-10,-7.860057752037521e-10,-3.434896735668752e-10,-3.434896735668752e-10,1.319172542950109e-10,1.319172542950109e-10,-5.134885706495068e-9
t7368,-5.66557290176496e-7,4.360790451272123e-10,1.5478719057963413e-9,1.5478095478184531e-9,-7.412594004885393e-10,0.0,0.0,-1.531620197620331e-6,-2.1180739636784812e-6,-2.0200851954574653e-6,-9.463434789076857e-8,-4.969623338931843e-7,-5.66557290176496e-7,-5.66557290176496e-7,9.061464427509956e-10,9.061464427509956e-10,-7.956445115085962e-6
t7369,-2.1045547170189474e-10,4.278373694493315e-11,1.5554514728169224e-10,1.55531913762576e-10,-1.0678765158718824e-10,0.0,0.0,-6.394920095138787e-10,-6.671622022735232e-10,-6.636400359539674e-10,-4.539730833549671e-10,-4.818448939121632e-10,-2.1045547170189474e-10,-2.1045547170189474e-10,9.403615646179291e-11,9.403615646179291e-11,-3.102333180788585e-9
t7370,-5.712458399481096e-7,4.2357028702203716e-10,1.5365669969840135e-9,1.536501140445933e-9,-7.58409030114778e-10,0.0,0.0,-1.5423893989768817e-6,-2.137903940710036e-6,-2.0390479891876748e-6,-9.471091175888263e-8,-4.977939018925515e-7,-5.712458399481096e-7,-5.712458399481096e-7,9.01139048875279e-10,9.01139048875279e-10,-8.021043154878268e-6
t7371,-4.2639259630480245e-10,6.684305315407637e-11,2.4796084809449837e-10,2.4794315824280605e-10,-1.674772148957641e-10,0.0,0.0,-1.2944488741401626e-9,-1.3504354265047482e-9,-1.3433734113287074e-9,-8.920071417951232e-10,-9.744377687246418e-10,-4.2639259630480245e-10,-4.2639259630480245e-10,1.4958217836052224e-10,1.4958217836052224e-10,-6.439446210091129e-9
t7372,-5.760062757466366e-7,4.110872924199179e-10,1.525249813382643e-9,1.525183162063344e-9,-7.755372251967928e-10,0.0,0.0,-1.5533244854363181e-6,-2.1581137764263156e-6,-2.058375944418983e-6,-9.478742402798101e-8,-4.9862373075133e-7,-5.760062757466366e-7,-5.760062757466366e-7,8.961267469324339e-10,8.961267469324339e-10,-8.086765951764303e-6
t7373,-1.3561907802510177e-10,2.91895656146196e-11,1.1093934210864136e-10,1.1092919305541582e-10,-8.301223300275156e-11,0.0,0.0,-4.1220709574203617e-10,-4.3001795303352887e-10,-4.277919815690714e-10,-2.9646869666398753e-10,-3.104506340936639e-10,-1.3561907802510177e-10,-1.3561907802510177e-10,6.746162119938487e-11,6.746162119938487e-11,-1.9808244850028982e-9
t7374,-5.80938629003252e-7,3.98701941698547e-10,1.5139909277391163e-9,1.513924865218164e-9,-7.926390258398087e-10,0.0,0.0,-1.56444604179776e-6,-2.1791197877630995e-6,-2.078459825483117e-6,-9.486494957531323e-8,-4.994800366308613e-7,-5.80938629003252e-7,-5.80938629003252e-7,8.911350097736033e-10,8.911350097736033e-10,-8.154770279531545e-6
t7375,-1.7093161545164869e-10,3.3594801370197765e-11,1.3065284639205555e-10,1.3063863006334526e-10,-9.931814133452896e-11,0.0,0.0,-5.194104875181255e-10,-5.418235484265073e-10,-5.390479062270763e-10,-3.70862388634945e-10,-3.9100627483108634e-10,-1.7093161545164869e-10,-1.7093161545164869e-10,7.950598381151483e-11,7.950598381151483e-11,-2.520365347878587e-9
t7376,-5.859506083482206e-7,3.8642645513382573e-10,1.5028356564786126e-9,1.502773009544947e-9,-8.09355093517435e-10,0.0,0.0,-1.575746759935112e-6,-2.200839038436326e-6,-2.0991444331660664e-6,-9.49423362414751e-8,-5.003554943760834e-7,-5.859506083482206e-7,-5.859506083482206e-7,8.861769969934241e-10,8.861769969934241e-10,-8.224524853178098e-6
t7377,-5.884663436478976e-7,3.859636000151036e-10,1.5197273571436456e-9,1.5196693670305265e-9,-8.273449467261164e-10,0.0,0.0,-1.5814714133061196e-6,-2.2116248190601136e-6,-2.1094494718979164e-6,-1.0520104207343707e-7,-5.354524051932547e-7,-5.884663436478976e-7,-5.884663436478976e-7,8.966811115035551e-10,8.966811115035551e-10,-8.304206804874063e-6
t7378,-5.910008609834285e-7,3.7398399078971985e-10,1.4914459249649873e-9,1.4913895885179374e-9,-8.264690154676331e-10,0.0,0.0,-1.5872481408644149e-6,-2.2222141387848712e-6,-2.11967515723524e-6,-9.501862003895652e-8,-5.011715509111958e-7,-5.910008609834285e-7,-5.910008609834285e-7,8.811414993120225e-10,8.811414993120225e-10,-8.294037557297535e-6
t7379,-5.935440900425934e-7,3.6774593340556375e-10,1.4857578292436501e-9,1.4856808987071267e-9,-8.350241807747559e-10,0.0,0.0,-1.593041377550529e-6,-2.233124574135102e-6,-2.1301181128826335e-6,-9.505774781906515e-8,-5.015814187392783e-7,-5.935440900425934e-7,-5.935440900425934e-7,8.786252411704339e-10,8.786252411704339e-10,-8.329294090291464e-6
t7380,-5.961882321778182e-7,3.6166698235850063e-10,1.480177464604299e-9,1.480125367308857e-9,-8.435337039732953e-10,0.0,0.0,-1.598979850284259e-6,-2.2445243589934827e-6,-2.1410151898142467e-6,-9.50954376263205e-8,-5.020140680507456e-7,-5.961882321778182e-7,-5.961882321778182e-7,8.761433772332914e-10,8.761433772332914e-10,-8.365962878437744e-6
t7381,-5.988299664715276e-7,3.555263550770894e-10,1.4745496263017795e-9,1.4744981520613073e-9,-8.520565546474355e-10,0.0,0.0,-1.6049365583183678e-6,-2.2561106790465853e-6,-2.15206898655934e-6,-9.513435582843517e-8,-5.024495852349579e-7,-5.988299664715276e-7,-5.988299664715276e-7,8.736487454754211e-10,8.736487454754211e-10,-8.402990249332525e-6
t7382,-6.014909271744519e-7,3.4934629481867785e-10,1.4688720639849453e-9,1.4688199055719369e-9,-8.605921961443748e-10,0.0,0.0,-1.610947305782635e-6,-2.2674155681157613e-6,-2.162913584073256e-6,-9.517217520947266e-8,-5.028559694760602e-7,-6.014909271744519e-7,-6.014909271744519e-7,8.711361256059139e-10,8.711361256059139e-10,-8.439608665861097e-6
t7383,-6.041893629786378e-7,3.431940194889683e-10,1.463236210602259e-9,1.4631806713364193e-9,-8.691107179621707e-10,0.0,0.0,-1.6170186619915998e-6,-2.2790798501650133e-6,-2.1740763446253176e-6,-9.521037837627897e-8,-5.032757234870874e-7,-6.041893629786378e-7,-6.041893629786378e-7,8.686389687040038e-10,8.686389687040038e-10,-8.477091269460336e-6
