Constraint,CapRes_1
t2588,1.2432017594761178e-9
t2589,9.172296453142567e-10
t2590,1.2308696280228234e-9
t2591,9.082424359423074e-10
t2592,1.205958692615738e-9
t2593,9.78862302124531e-10
t2594,1.2011511050024245e-9
t2595,9.921429343377685e-10
t2596,1.1987766058800577e-9
t2597,9.815755578924308e-10
t2598,1.2012755083832915e-9
t2599,9.274754848742665e-10
t2600,1.1670548523176829e-9
t2601,1.016069763958198e-9
t2602,1.2677927793182692e-9
t2603,1.0630912685298928e-9
t2604,1.3479354097689424e-9
t2605,1.0855935533102257e-9
t2606,1.3069565031310063e-9
t2607,1.0377190985619812e-9
t2608,1.233512700187123e-9
t2609,9.884817880537263e-10
t2610,1.1838758688493645e-9
t2611,8.949126656392447e-10
t2612,1.2247668666481968e-9
t2613,9.083336538757228e-10
t2614,1.2187333975796528e-9
t2615,9.382925127512047e-10
t2616,1.1986098751675922e-9
t2617,9.88003950527344e-10
t2618,1.212031475424229e-9
t2619,9.994689216020538e-10
t2620,1.2123051167514912e-9
t2621,1.0042409193331704e-9
t2622,1.2061074047146545e-9
t2623,9.539553847808607e-10
t2624,1.1632707611940705e-9
t2625,1.0278954070013499e-9
t2626,1.2910649941019465e-9
t2627,1.1063440290673236e-9
t2628,1.3521010199883375e-9
t2629,1.1125777915002717e-9
t2630,1.3432673850303123e-9
t2631,1.0954045580745456e-9
t2632,1.327273162189759e-9
t2633,1.0487536425575947e-9
t2634,1.1939005698714175e-9
t2635,9.35726731032817e-10
t2636,1.2069820670933068e-9
t2637,9.217763982912715e-10
t2638,1.201025930003843e-9
t2639,9.678584724211027e-10
t2640,1.193103120767303e-9
t2641,9.734451993495344e-10
t2642,1.184730933662048e-9
t2643,9.848656469433792e-10
t2644,1.1786801106818454e-9
t2645,9.849091088635763e-10
t2646,1.181060085428367e-9
t2647,9.512913194525886e-10
t2648,1.1404833236242586e-9
t2649,1.0401916430798548e-9
t2650,1.3429341824201812e-9
t2651,1.1468910620899669e-9
t2652,1.4604966498655563e-9
t2653,1.156990926720436e-9
t2654,1.4303539090794267e-9
t2655,1.1156089406795868e-9
t2656,1.3510312013586237e-9
t2657,1.045038789564234e-9
t2658,1.2205081925918335e-9
t2659,9.159211016465657e-10
t2660,1.192647942716761e-9
t2661,9.172743321181706e-10
t2662,1.1887602614080865e-9
t2663,9.455058484280327e-10
t2664,1.1847058616997237e-9
t2665,9.587655737256315e-10
t2666,1.181215803094021e-9
t2667,9.748132821614655e-10
t2668,1.1835021230368826e-9
t2669,9.645716351832747e-10
t2670,1.1962364487142775e-9
t2671,9.071002264544762e-10
t2672,1.171294717067572e-9
t2673,9.807243976016978e-10
t2674,1.2937960357492176e-9
t2675,1.0586865801119538e-9
t2676,1.3363062924058082e-9
t2677,1.0826319952053903e-9
t2678,1.3213680875721289e-9
t2679,1.0575285684614463e-9
t2680,1.292415504571011e-9
t2681,1.0323837201553432e-9
t2682,1.1835166978139091e-9
t2683,9.122797711411631e-10
t2684,1.2071920862221634e-9
t2685,9.031384541322316e-10
t2686,1.203545587461623e-9
t2687,9.334695398080626e-10
t2688,1.197535275524012e-9
t2689,9.590466246551396e-10
t2690,1.191062112050098e-9
t2691,9.76278901589456e-10
t2692,1.1877722102204476e-9
t2693,9.687764621231778e-10
t2694,1.195564062690495e-9
t2695,9.043893472350656e-10
t2696,1.1687286227645518e-9
t2697,9.64871464201886e-10
t2698,1.2217816539092773e-9
t2699,1.0549013419165495e-9
t2700,1.330596350687327e-9
t2701,1.0851105093123019e-9
t2702,1.3315508307218183e-9
t2703,1.0713429354738648e-9
t2704,1.3036339699389492e-9
t2705,1.0413775578513143e-9
t2706,1.1779603180103907e-9
t2707,9.162599691955846e-10
t2708,1.2106343175092996e-9
t2709,9.110321311723469e-10
t2710,1.2105413747391454e-9
t2711,9.39318912997873e-10
t2712,1.201044888829307e-9
t2713,9.702292636925805e-10
t2714,1.1958299955817818e-9
t2715,9.810194220390607e-10
t2716,1.194997268916676e-9
t2717,9.679821849652951e-10
t2718,1.197663181865283e-9
t2719,9.020117934879643e-10
t2720,1.1735775691988288e-9
t2721,9.539138500266375e-10
t2722,1.2269351150242113e-9
t2723,1.0308186489184154e-9
t2724,1.3334414071513756e-9
t2725,1.0767222973645082e-9
t2726,1.3129527870724727e-9
t2727,1.046507479615033e-9
t2728,1.3041494731573027e-9
t2729,1.0326646786903586e-9
t2730,1.17799194160638e-9
t2731,9.139820531179172e-10
t2732,1.207202025724169e-9
t2733,9.113086309867664e-10
t2734,1.205673349519218e-9
t2735,9.376453991582047e-10
t2736,1.1970718855096606e-9
t2737,9.624209577351276e-10
t2738,1.1930829454061856e-9
t2739,9.758295218692752e-10
t2740,1.1911061525000143e-9
t2741,9.68868965414887e-10
t2742,1.1966649901065607e-9
t2743,9.039552720038247e-10
t2744,1.1732767595676626e-9
t2745,9.639958037235675e-10
t2746,1.2272407222505958e-9
t2747,1.0360047215434345e-9
t2748,1.3362356725667916e-9
t2749,1.0750501435957855e-9
t2750,1.3158665333931701e-9
t2751,1.0567289202951716e-9
t2752,1.2838698940908785e-9
t2753,1.020686109692996e-9
t2754,1.1908275050258217e-9
t2755,9.115911790126977e-10
t2756,1.1999306180982784e-9
t2757,8.990418290424716e-10
t2758,1.1973505726731144e-9
t2759,9.208024946479318e-10
t2760,1.1822036367405628e-9
t2761,9.58766637834704e-10
t2762,1.17801779891719e-9
t2763,9.740570259699726e-10
t2764,1.1771070586185164e-9
t2765,9.591521647195034e-10
t2766,1.1839560265913705e-9
t2767,9.025354027344516e-10
t2768,1.15607486248269e-9
t2769,9.792243899280882e-10
t2770,1.2482936818919896e-9
t2771,1.0432099202650791e-9
t2772,1.3282792129260241e-9
t2773,1.0795066805109363e-9
t2774,1.3275074046105708e-9
t2775,1.062398073479141e-9
t2776,1.2903664017406257e-9
t2777,1.0286228570385119e-9
t2778,1.2541984201569634e-9
t2779,9.343510718941636e-10
t2780,1.2039742605641747e-9
t2781,9.115703197039672e-10
t2782,1.2036914002068413e-9
t2783,9.389887140269037e-10
t2784,1.1945895903364035e-9
t2785,9.608974527528636e-10
t2786,1.191351239710772e-9
t2787,9.735217710053419e-10
t2788,1.186321530567907e-9
t2789,9.70870622549834e-10
t2790,1.1833782222885513e-9
t2791,9.380603893909331e-10
t2792,1.1521140355560537e-9
t2793,1.0265216999397715e-9
t2794,1.3347850928500483e-9
t2795,1.1188483771983247e-9
t2796,1.4249177100845468e-9
t2797,1.1396200416309078e-9
t2798,1.4028691873589164e-9
t2799,1.0999967516240779e-9
t2800,1.3165029892516392e-9
t2801,1.0420961306094843e-9
t2802,1.2235011934541992e-9
t2803,9.370955855890623e-10
t2804,1.211745227130539e-9
t2805,9.39208132624756e-10
t2806,1.1993128611758747e-9
t2807,9.673228563375342e-10
t2808,1.202599912485244e-9
t2809,9.526118170307832e-10
t2810,1.202334883151387e-9
t2811,9.703430509150573e-10
t2812,1.193433393155824e-9
t2813,9.723736083825056e-10
t2814,1.1873962740650836e-9
t2815,9.532086252621906e-10
t2816,1.1517971050454529e-9
t2817,1.0310281756709406e-9
t2818,1.3251736877839904e-9
t2819,1.1088579737849993e-9
t2820,1.4310053120698776e-9
t2821,1.135759445800309e-9
t2822,1.342893118118269e-9
t2823,1.0696324521032299e-9
t2824,1.2584209519362592e-9
t2825,9.966283302662348e-10
t2826,1.2155089527613447e-9
t2827,9.14622275830798e-10
t2828,1.2116935074140877e-9
t2829,9.121103523527076e-10
t2830,1.2012317094163184e-9
t2831,9.491795570642567e-10
t2832,1.2000706039586593e-9
t2833,9.326864161039501e-10
t2834,1.1926907056581968e-9
t2835,9.603422182306948e-10
t2836,1.1940165259554694e-9
t2837,9.569012734863059e-10
t2838,1.196563687423831e-9
t2839,8.958333336432813e-10
t2840,1.1674765868935487e-9
t2841,1.1797896033993291e-9
t2842,1.4155900255806637e-9
t2843,1.1645081209227198e-9
t2844,1.4046233981384384e-9
t2845,1.1639911252630904e-9
t2846,1.4106791665381064e-9
t2847,1.1867233101214403e-9
t2848,1.4375245827116717e-9
t2849,1.2132090198160511e-9
t2850,1.203981424683334e-9
t2851,8.927623576894472e-10
t2852,1.2325345624739578e-9
t2853,9.182143636154327e-10
t2854,1.2255519578815539e-9
t2855,9.144494637674982e-10
t2856,1.2009660378455014e-9
t2857,9.497306120911542e-10
t2858,1.1930806167731809e-9
t2859,9.72609777593635e-10
t2860,1.189782198229279e-9
t2861,9.68828876478817e-10
t2862,1.1918082100373083e-9
t2863,9.104116979219816e-10
t2864,1.1627987005341845e-9
t2865,1.1968749415349266e-9
t2866,1.4308082442964517e-9
t2867,1.186190308579788e-9
t2868,1.4174405473066226e-9
t2869,1.1817825663455306e-9
t2870,1.4215718688466453e-9
t2871,1.198981749121425e-9
t2872,1.449926300480287e-9
t2873,1.2255122792421417e-9
t2874,1.1942077315495545e-9
t2875,8.884270023393258e-10
t2876,1.2139900916845989e-9
t2877,9.162709642122197e-10
t2878,1.2088040663021794e-9
t2879,9.323900938882395e-10
t2880,1.2000189250350874e-9
t2881,9.493700161196505e-10
t2882,1.1892046700003926e-9
t2883,9.579370180813174e-10
t2884,1.1863404095545416e-9
t2885,9.561809670357109e-10
t2886,1.194905770902026e-9
t2887,8.86538889421013e-10
t2888,1.178131629311099e-9
t2889,9.7634710594925e-10
t2890,1.2249482114960654e-9
t2891,1.0471467821539074e-9
t2892,1.2929032974976632e-9
t2893,1.071024626593719e-9
t2894,1.4298361891042464e-9
t2895,1.203120599750655e-9
t2896,1.4424411382586803e-9
t2897,1.2227016955936015e-9
t2898,1.1786587245414606e-9
t2899,8.982841646833369e-10
t2900,1.1945139614117613e-9
t2901,9.008494228591757e-10
t2902,1.207482012623845e-9
t2903,9.050389763839168e-10
t2904,1.1940844608238348e-9
t2905,9.327797244873549e-10
t2906,1.1827835199724976e-9
t2907,9.464091039545633e-10
t2908,1.1798062232940429e-9
t2909,9.429437585165101e-10
t2910,1.1944860415887673e-9
t2911,8.824864640378613e-10
t2912,1.1855091247140535e-9
t2913,1.2195739740540528e-9
t2914,1.2768445686041598e-9
t2915,1.0364044010980188e-9
t2916,1.2810107334200964e-9
t2917,1.1939425476279255e-9
t2918,1.4344438681981673e-9
t2919,1.208462314872673e-9
t2920,1.455526552953473e-9
t2921,1.230003766168903e-9
t2922,1.1823486773835928e-9
t2923,8.791854599614467e-10
t2924,1.214948466277442e-9
t2925,9.079726729841283e-10
t2926,1.2184045920052473e-9
t2927,9.004141460696031e-10
t2928,1.2120155632089978e-9
t2929,9.063620935909973e-10
t2930,1.2004812157806365e-9
t2931,9.409812784765468e-10
t2932,1.2008306558097025e-9
t2933,9.409847053434133e-10
t2934,1.2297864148362548e-9
t2935,8.837063121363631e-10
t2936,1.1797633054826589e-9
t2937,1.0157397421020034e-9
t2938,1.4764342316767082e-9
t2939,1.2235505347980139e-9
t2940,1.4826481581049763e-9
t2941,1.214486004287256e-9
t2942,1.4814001778402997e-9
t2943,1.244045294606753e-9
t2944,1.5044027726982036e-9
t2945,1.2615700986823088e-9
t2946,1.2300194193384453e-9
t2947,8.913413910127178e-10
t2948,1.2316251493669584e-9
t2949,9.182152768603356e-10
t2950,1.2410006448351562e-9
t2951,9.074160942271634e-10
t2952,1.1980023664686948e-9
t2953,9.653938685670535e-10
t2954,1.1930490583788003e-9
t2955,9.763963845365046e-10
t2956,1.1870192203264505e-9
t2957,9.834639161989964e-10
t2958,1.1828810582877303e-9
t2959,9.528578109124639e-10
t2960,1.410278266226058e-9
t2961,1.1502172797711285e-9
t2962,1.3861662760526515e-9
t2963,1.1470387660504848e-9
t2964,1.3956841684454336e-9
t2965,1.1571837953050373e-9
t2966,1.3814533461836919e-9
t2967,1.1341777127695496e-9
t2968,1.3887936677100937e-9
t2969,1.1421339994478012e-9
t2970,1.1993523777842349e-9
t2971,8.917965659543562e-10
t2972,1.2305180690122689e-9
t2973,9.130324460124956e-10
t2974,1.2109552507205825e-9
t2975,9.251794839476465e-10
t2976,1.1890809359447634e-9
t2977,9.34376677153006e-10
t2978,1.1824176094839756e-9
t2979,9.521321339152e-10
t2980,1.1783686018878269e-9
t2981,9.570734583802273e-10
t2982,1.1685564583456575e-9
t2983,9.226300345040146e-10
t2984,1.194674127621401e-9
t2985,1.0379117536556938e-9
t2986,1.3367183673131253e-9
t2987,1.1105129969994733e-9
t2988,1.3618593895505217e-9
t2989,1.1158798563322999e-9
t2990,1.3531337195284346e-9
t2991,1.105619423741288e-9
t2992,1.3660637066454546e-9
t2993,1.1712938401873272e-9
t2994,1.2210853800126297e-9
t2995,8.792911584886446e-10
t2996,1.2022209887785736e-9
t2997,8.963276624248108e-10
t2998,1.1988349436460715e-9
t2999,9.133867553414412e-10
t3000,1.1814886921675337e-9
t3001,9.50749152027068e-10
t3002,1.1751664227101356e-9
t3003,9.611755905707041e-10
t3004,1.1746493494980034e-9
t3005,9.533543843582026e-10
t3006,1.1758673558504311e-9
t3007,8.949224219272899e-10
t3008,1.2017532078255218e-9
t3009,1.0029614787815245e-9
t3010,1.2792870114860473e-9
t3011,1.043933888233583e-9
t3012,1.282785144757776e-9
t3013,1.0626557961353008e-9
t3014,1.2731227440539558e-9
t3015,1.0235092023776166e-9
t3016,1.2261158347551296e-9
t3017,9.73237975233464e-10
t3018,1.1622037330139685e-9
t3019,9.02874920799211e-10
t3020,1.19188286141514e-9
t3021,8.955569072800353e-10
t3022,1.1988468659147882e-9
t3023,9.133113622833259e-10
t3024,1.190361260591874e-9
t3025,9.271699504136681e-10
t3026,1.1841255026881032e-9
t3027,9.41572189520176e-10
t3028,1.1794247610645959e-9
t3029,9.363667864217632e-10
t3030,1.177732622530345e-9
t3031,8.769664304198408e-10
t3032,1.2648814557440023e-9
t3033,9.626724502013218e-10
t3034,1.2256954919926766e-9
t3035,1.0362305614731606e-9
t3036,1.583392066091143e-9
t3037,1.0474961985837603e-9
t3038,1.324705892410127e-9
t3039,1.428106571884241e-9
t3040,1.633787689560268e-9
t3041,1.46686773744923e-9
t3042,1.1939259650930557e-9
t3043,8.92393120151069e-10
t3044,1.212184661840949e-9
t3045,9.056707961598824e-10
t3046,1.2141481878994677e-9
t3047,9.203595297532662e-10
t3048,1.2077197489583231e-9
t3049,9.38943985234931e-10
t3050,1.197959961253627e-9
t3051,9.646482180904748e-10
t3052,1.1953288649394242e-9
t3053,9.497609968992588e-10
t3054,1.1973016027006532e-9
t3055,9.779682841443493e-10
t3056,1.250656731330103e-9
t3057,9.67795127388006e-10
t3058,1.6192915170126447e-9
t3059,1.412453355232048e-9
t3060,1.6267426133320764e-9
t3061,1.006086654449038e-9
t3062,1.6493415224490413e-9
t3063,1.5163114549772373e-9
t3064,1.701542225622186e-9
t3065,1.6771096844723007e-9
t3066,1.2150840890324306e-9
t3067,8.951467232831989e-10
t3068,1.2308976926877075e-9
t3069,9.175970618084668e-10
t3070,1.232164506030858e-9
t3071,9.086457820335886e-10
t3072,1.2092107462532271e-9
t3073,9.332594939120007e-10
t3074,1.194181608971419e-9
t3075,9.50757434059399e-10
t3076,1.1953616272256347e-9
t3077,9.498929595965886e-10
t3078,1.1935634885798663e-9
t3079,9.115815197623247e-10
t3080,1.1877587202721194e-9
t3081,1.0181015474996955e-9
t3082,1.2921240440022318e-9
t3083,1.429376411877561e-9
t3084,1.6345765204279026e-9
t3085,1.4206862562672903e-9
t3086,1.6399845598657567e-9
t3087,1.491797163471325e-9
t3088,1.680146599883145e-9
t3089,1.6109784625642559e-9
t3090,1.2286916474503017e-9
t3091,8.971107716535947e-10
t3092,1.2195057424650167e-9
t3093,9.09103734467904e-10
t3094,1.2123815927001152e-9
t3095,8.995796398675454e-10
t3096,1.2013538542461842e-9
t3097,9.2489986154524e-10
t3098,1.1907031539827363e-9
t3099,9.5484261030045e-10
t3100,1.1886933586849795e-9
t3101,9.550975494187702e-10
t3102,1.2116814547881614e-9
t3103,8.903661690367652e-10
t3104,1.169827657193109e-9
t3105,9.65276571880808e-10
t3106,1.1868608154303804e-9
t3107,1.0154590262083213e-9
t3108,1.169871926259542e-9
t3109,9.739939734435593e-10
t3110,1.359252471953544e-9
t3111,1.7694784023448026e-9
t3112,1.8842714489609067e-9
t3113,1.903630601427376e-9
t3114,1.4006860696200244e-9
t3115,9.067104706806426e-10
t3116,1.258907194066727e-9
t3117,9.202803119793234e-10
t3118,1.2348658115762438e-9
t3119,9.100238573181238e-10
t3120,1.205716880650854e-9
t3121,9.384338015788601e-10
t3122,1.202550776615186e-9
t3123,9.639612080995077e-10
t3124,1.1982649268977021e-9
t3125,9.573857276593429e-10
t3126,1.1900765305174965e-9
t3127,9.117663178498856e-10
t3128,1.1572616613718362e-9
t3129,1.0204598416788337e-9
t3130,1.2990919658274965e-9
t3131,1.1916196298967826e-9
t3132,1.426344756860742e-9
t3133,1.1907058465309412e-9
t3134,1.4376521331969853e-9
t3135,1.2080416769647833e-9
t3136,1.4535958221278959e-9
t3137,1.2217456865762817e-9
t3138,1.2154384788411712e-9
t3139,8.8223943975404e-10
t3140,1.2088401684444571e-9
t3141,9.024530234621982e-10
t3142,1.2086225567309238e-9
t3143,9.099200039523402e-10
t3144,1.1911409572797198e-9
t3145,9.44275569280289e-10
t3146,1.1978507025919779e-9
t3147,9.674935448467845e-10
t3148,1.1927534880872065e-9
t3149,9.766154791726509e-10
t3150,1.1800484719248456e-9
t3151,9.420659850054543e-10
t3152,1.205523719984977e-9
t3153,1.0516325952418636e-9
t3154,1.3568890256380922e-9
t3155,1.1322702849533863e-9
t3156,1.4165214386115746e-9
t3157,1.1226612295020582e-9
t3158,1.416049146773044e-9
t3159,1.1913515670065601e-9
t3160,1.4411335067615828e-9
t3161,1.2206327470865533e-9
t3162,1.196003888019909e-9
t3163,8.927832451469609e-10
t3164,1.2231222894282923e-9
t3165,9.124821820880244e-10
t3166,1.2152606665197578e-9
t3167,9.145402695150942e-10
t3168,1.2011880609689e-9
t3169,9.41772768993575e-10
t3170,1.201691986765535e-9
t3171,9.600473821787138e-10
t3172,1.198199708710135e-9
t3173,9.496948766118065e-10
t3174,1.1963378191080024e-9
t3175,8.888813704659071e-10
t3176,1.1689311956029442e-9
t3177,9.614254080618187e-10
t3178,1.2999705631940827e-9
t3179,1.049951142367372e-9
t3180,1.2971440110144808e-9
t3181,1.186305336861255e-9
t3182,1.4275201469881499e-9
t3183,1.201087304935754e-9
t3184,1.446741314301019e-9
t3185,1.2239364493281553e-9
t3186,1.336511620689165e-9
t3187,8.996310445644339e-10
t3188,1.2125998088093605e-9
t3189,9.038929368415844e-10
t3190,1.2095581374336381e-9
t3191,9.099343489668167e-10
t3192,1.1911571029233245e-9
t3193,9.44276996582278e-10
t3194,1.1840280001977593e-9
t3195,9.584482178779656e-10
t3196,1.1807604697530556e-9
t3197,9.461097865288452e-10
t3198,1.1814379036857974e-9
t3199,8.756440993838295e-10
t3200,1.162369949459624e-9
t3201,9.702648198542548e-10
t3202,1.2953048627454695e-9
t3203,1.1436520341803243e-9
t3204,1.39289346475886e-9
t3205,1.1433693280783884e-9
t3206,1.3945786367835277e-9
t3207,1.144136248401445e-9
t3208,1.4005919296396432e-9
t3209,1.1591499150266505e-9
t3210,1.2038024399378122e-9
t3211,9.160769449608856e-10
t3212,1.2084786984832423e-9
t3213,9.04818011706332e-10
t3214,1.21310644408206e-9
t3215,9.183296450216648e-10
t3216,1.1985323979223272e-9
t3217,9.598406592717795e-10
t3218,1.1936960423924459e-9
t3219,9.723228727208714e-10
t3220,1.1889407123446074e-9
t3221,9.593230524417576e-10
t3222,1.1913519078372435e-9
t3223,8.908521232176177e-10
t3224,1.1736565036885875e-9
t3225,9.6525833191266e-10
t3226,1.2164849415469922e-9
t3227,1.1113208548683706e-9
t3228,1.2649580820463961e-9
t3229,1.1078292206950405e-9
t3230,1.3810117596850422e-9
t3231,1.093525087520824e-9
t3232,1.370721324626903e-9
t3233,1.0923376861811966e-9
t3234,1.17610671490893e-9
t3235,9.155117173359336e-10
t3236,1.1950900882866114e-9
t3237,9.028148298787623e-10
t3238,1.2067586181434214e-9
t3239,9.241486647566838e-10
t3240,1.1917291043326506e-9
t3241,9.656694725324758e-10
t3242,1.1899378507360512e-9
t3243,9.77977518841587e-10
t3244,1.1890544755213706e-9
t3245,9.708014491066572e-10
t3246,1.1909687039699415e-9
t3247,9.050212862867502e-10
t3248,1.1694787185312975e-9
t3249,9.80899950567952e-10
t3250,1.2204019604535802e-9
t3251,1.0958822562827712e-9
t3252,1.3014165641186485e-9
t3253,1.102484178910998e-9
t3254,1.3557010381123729e-9
t3255,1.088100867750649e-9
t3256,1.3565024151300966e-9
t3257,1.0733271407753e-9
t3258,1.1932174695138426e-9
t3259,9.266287117285427e-10
t3260,1.1962605699127139e-9
t3261,9.035427225957425e-10
t3262,1.2050709873079528e-9
t3263,9.318395596220594e-10
t3264,1.1944137441889596e-9
t3265,9.511809435479303e-10
t3266,1.1910166995066005e-9
t3267,9.71055336413217e-10
t3268,1.1894566512521981e-9
t3269,9.591326355892816e-10
t3270,1.1916906250181105e-9
t3271,8.916637520874151e-10
t3272,1.1673466490322292e-9
t3273,9.886580235798998e-10
t3274,1.2587309818933083e-9
t3275,1.0561480134141189e-9
t3276,1.3171769728711041e-9
t3277,1.1021933335488596e-9
t3278,1.3474828890762858e-9
t3279,1.0747261528017011e-9
t3280,1.3375268987367435e-9
t3281,1.0648385781526148e-9
t3282,1.329093937144012e-9
t3283,9.254248278612882e-10
t3284,1.1976166713336905e-9
t3285,8.996830084469246e-10
t3286,1.2078103270904265e-9
t3287,9.221862551446021e-10
t3288,1.1957948787744983e-9
t3289,9.449232212834987e-10
t3290,1.1951580761237046e-9
t3291,9.644685950144501e-10
t3292,1.1920409715799993e-9
t3293,9.683289960885669e-10
t3294,1.187475367906972e-9
t3295,9.169381996552759e-10
t3296,1.1562528881023212e-9
t3297,1.0660967130415988e-9
t3298,1.3294146281999235e-9
t3299,1.1125053981451913e-9
t3300,1.366578970488766e-9
t3301,1.1195759325165666e-9
t3302,1.3432992945099678e-9
t3303,1.053455036414096e-9
t3304,1.3174922627680182e-9
t3305,1.0400815270628498e-9
t3306,1.309345317298383e-9
t3307,9.096323841227325e-10
t3308,1.2081524755651542e-9
